Env Reward,,
-188.3050886,,
-273.8201271,,
-185.4164641,,
-132.3839285,,
-75.02666331,,
-131.3033656,,
-306.2846262,,
-199.8207484,,
-200.5796512,,
-143.0716889,,
-86.71619308,,
-91.2559242,,
-198.8507347,,
-155.8012713,,
-138.4060163,,
-142.7166903,,
-77.86425855,,
-88.7095177,,
-235.8553797,,
-113.6657096,,
-160.8706648,,
-282.7227621,,
-87.6433051,,
-107.418517,,
-229.7185331,,
-116.2801035,,
-112.6061789,,
-166.3388607,,
-131.1027724,,
-72.01799025,,
-197.3746323,,
-140.4416811,,
-155.2975556,,
-230.1070396,,
-77.45124496,,
-34.54146321,,
-133.5685477,,
-91.27285322,,
-144.4419121,,
-149.3322612,,
-115.1179805,,
-55.19891177,,
-135.0459097,,
-85.47053402,,
-178.8699545,,
-121.4075154,,
-53.25257104,,
-65.46284464,,
-62.12200282,,
-136.6173626,,
-179.4922228,,
-87.80678595,,
-58.25100055,,
-36.50630451,,
-43.93051732,,
-244.3634384,,
-228.7147874,,
-149.4159062,,
-99.9906544,,
-51.23502235,,
-62.24656611,,
-137.4164492,,
-98.72857515,,
-151.5565136,,
-128.3733212,,
-35.59046588,,
-46.60607928,,
-178.7512424,,
-60.60915438,,
-88.25872045,,
-102.3332687,,
-46.36242739,,
-16.79968584,,
-210.3132527,,
-171.2751887,,
-94.33926826,,
-165.3851971,,
-69.74461541,,
-57.37123762,,
-73.95881101,,
-52.93389541,,
-111.3050014,,
-153.6236795,,
-68.13583711,,
-60.12585271,,
-109.9792155,,
-40.72145942,,
-170.8320841,,
-90.57325754,,
-81.09747966,,
-17.54133967,,
-76.90897278,,
-126.0327782,,
-98.55182613,,
-38.47617965,,
-80.80988328,,
-31.76239319,,
-45.41000801,,
-149.0260108,,
-77.31741781,,
-47.69898083,,
-104.4861554,,
-50.94906463,,
-10.21353624,,
-90.10867267,,
-38.5862605,,
-52.39063868,,
-115.0849927,,
-55.46884995,,
-24.31858347,,
-202.3019438,,
-121.3875264,,
-39.97529147,,
-57.00592593,,
-49.20549219,,
-17.59097697,,
-66.73027814,,
-25.36868282,,
-65.37995906,,
-70.85812269,,
-29.13996278,,
-17.22972922,,
-64.00956344,,
-99.28606193,,
-91.28420125,,
-81.30725304,,
-54.28517113,,
-12.67979445,,
-11.67698488,,
-93.56891007,,
-15.11105247,,
-63.81131859,,
-59.59885882,,
-8.771881087,,
-35.99291762,,
-86.98672006,,
-32.58660552,,
-118.1558709,,
-35.81673405,,
-38.47175956,,
-16.68067876,,
-48.32223478,,
-75.70904377,,
-33.17769992,,
-65.43275844,,
-22.74995111,,
-13.10708343,,
-60.59846113,,
0,,
-33.00812137,,
-31.56718955,,
-9.18076223,,
-8.932784023,,
-73.52215598,,
-38.08840645,,
-42.18725134,,
-39.70344617,,
-24.10072214,,
-9.55599986,,
