Env Reward
-152.8761326
-56.85682917
-152.8575163
-113.5758455
-257.3404094
-121.5631015
-257.558756
-101.4515054
-99.17861385
-78.1928337
-81.22262249
-88.73240107
-77.12008212
-186.7675229
-118.2425721
-187.7707501
-59.35791292
-194.6401664
-46.0372997
-80.85381058
-218.3478239
-67.03706285
-87.0928836
-132.1439272
-72.49713553
-100.534745
-99.82980932
-134.439819
-23.35305244
-159.5921195
-69.79221887
-340.0937265
-46.29409364
-180.2712931
-151.3690724
-174.9855632
-51.76843819
-149.4449171
-50.56167667
-55.61013797
-65.32490853
-135.932641
-105.9250497
-98.84802098
-31.64135244
-67.81587863
-46.36035279
-48.08362241
-98.57149426
-17.99847166
-98.77770712
-37.7001365
-73.95361029
-10.65907241
-28.48524962
-91.2183782
-119.2894124
-52.5331317
-63.78035931
-14.99838049
-71.95279057
-28.52050803
-14.48245788
-23.31027973
-57.16054934
-24.78405156
-40.25268434
-24.58880319
-26.99280334
-12.06366113
-87.62966891
-29.29349428
-14.18719386
-14.65841357
-42.62424992
-5.523566222
-58.30693643
-31.5032101
-14.43420566
-93.06756417
-30.99185814
-22.76501256
-104.614944
-51.05488593
-9.506887218
-29.77026989
-6.616500947
-6.6078347
-37.5751959
-59.29291164
-21.36099734
-30.36375351
-12.76996485
-16.60491233
-110.6443694
-45.0419987
-28.99976843
-18.93102161
-9.861549529
-5.035755612
-8.862266307
-55.59191891
-21.48400038
-21.18818024
-14.57648077
-11.83494199
-5.280219377
-53.7634316
-26.48997736
-4.22669665
-18.187579
0
0
-75.26038958
-24.9969015
-16.1364163
-41.39155862
-19.77300289
-13.83379929
-29.68779861
-42.38592947
-19.56096852
-24.48939292
-19.1331475
-1.433106827
-25.1723492
-39.76142358
-22.20446239
-30.59600865
-55.80965241
-6.535784209
-17.3413333
-24.91617892
-23.43950453
-15.28158126
-23.19863085
-12.42783766
-8.232101628
-45.85604845
-35.46569565
-15.07315951
-21.20994137
-28.89514409
-2.4129591
-30.08297736
-27.88843514
-7.252442829
-20.42267061
-7.997230483
-4.67854027
-45.89817004
-25.1419344
-17.59532409
-12.93745244
-1.088904444
-67.31633317
-21.71134018
-31.80844909
-21.75730955
-16.31537448
0
-0.925542797
-33.78929236
-98.70911431
-13.4141546
-5.077388901
-10.13768308
-56.46900994
-17.19582043
-42.30196386
-70.1465467
-30.82316617
-1.076107871
-13.5969119
-12.57495954
-62.94598505
-34.05597921
-31.40943202
-11.6404371
-22.79619914
-7.918940507
-48.9958831
-29.95051083
-33.59916778
-9.637161716
-10.00227907
-2.200360413
-112.0208978
-18.22694476
-8.206833695
-7.079853655
-9.915883317
-12.97869793
-32.86011487
-31.12495255
-5.338499617
-2.032416407
-12.48415856
-1.465427172
-82.1087768
-57.18159661
-20.09114698
-8.395747924
-11.60047508
-2.660593232
-8.910518488
-53.79255556
-19.00935836
-6.341027857
-4.914639159
0
-6.296894775
-65.55236263
-21.46287421
-12.31088776
-58.17229814
-8.225640818
0
-35.0676628
-20.90859052
-10.16130243
-12.08376354
-1.669048596
-7.424066838
-44.00975797
-25.75791842
-10.28283623
-8.826992954
-1.944309549
-1.710282101
-27.27228903
-110.5954634
-18.27507227
-10.98277541
-11.94381933
-1.94522751
-17.48182547
-50.10258063
-24.86836638
-9.29327176
-1.766200498
-3.252012479
-11.89105199
-46.00187217
-27.28714255
-16.5374288
-15.42614744
-0.798956874
0
-48.63251015
-32.87693379
-16.20189001
-8.503190003
-3.932620816
-6.341563003
-45.01210931
-38.29673747
-9.249166231
-13.28140487
0
-54.7051454
-46.56832496
-48.29634481
-25.71489604
-33.68706767
-9.123721316
-21.77399717
-38.47595959
-39.2530519
-19.38897236
-10.39529162
-9.979970401
-2.431724208
-6.174285566
-50.86654035
-17.97941657
-62.27417904
-76.27623402
-1.511499158
-15.7874026
-50.15099237
-18.8894012
-13.52232889
-17.85680321
-1.50486982
-15.54498021
-43.85279138
-27.4489136
-13.12413827
-8.105220598
0
-7.337901705
-24.85494568
-21.91135986
-9.825653406
