Env Reward
-62.44947667
-60.871598
-74.59278232
-69.00832494
-122.190765
0
0
-111.9983618
-12.71101176
-73.16284303
-3.138337998
-1.654244934
-2.927609371
-57.56450103
-127.5707271
-4.369812537
0
-65.76862594
-1.468899469
-61.85966301
-1.474641644
-12.31002074
-1.092032917
0
-3.028103303
0
-59.40444059
-133.9128248
-251.6548806
-128.9586411
-4.743567801
-59.75354679
-168.8283555
-15.21265989
-9.642044161
-66.08860152
-5.978306536
-1.468750099
-2.834900764
-82.67818159
-14.05415903
-4.638624604
-9.080685969
-127.4545735
-115.0941291
-30.21709412
-23.99105584
-11.99994129
-13.94342144
-1.458608267
-1.984971414
-20.40186888
-20.46086448
-15.25058532
-7.632226654
-2.901797131
-57.51737959
-7.684820948
-14.59359677
-5.874319588
-10.69304275
-4.421123998
-55.82710646
-4.178290716
-15.98851677
-9.260430628
-41.80424934
-4.342274846
-6.315389606
-4.594744599
-11.09244799
-73.02293974
-11.90163896
-7.477931236
-9.916786476
-4.352459905
-26.16716713
-13.13019866
-11.58734416
-6.415778598
-1.591931749
-1.391694287
-24.77941935
-8.097462615
-9.352395999
-6.220620648
-1.480966399
0
-17.30482615
-12.73627222
-15.86414417
-13.13184845
-5.303623022
-1.430429805
-7.710964516
-13.0610895
-15.43030178
-7.645398275
-4.414282933
-5.779611239
-1.485734566
-16.52620384
-4.785434162
-6.031068431
-8.815817405
-2.977971324
-2.889491459
-19.05630478
-12.66095693
-4.522040757
-10.97122812
-6.226282136
0
-23.7276639
-6.383244299
-9.090567856
-83.5210182
-2.966911313
-1.399831892
-7.983477326
-18.23086037
-4.636331691
-9.280844369
0
0
-7.716819122
-80.17456722
-68.18947264
-71.99473341
-1.466365169
0
-5.854480595
-86.89397782
-15.52863534
-69.90458974
-2.98103894
-4.717229196
0
-11.25668996
-6.360544204
-10.74108147
-7.600797853
-1.459725864
0
-25.54652523
-11.27955859
-8.026383845
-9.337833533
-2.924722102
-1.472983258
-9.458215477
-14.69932339
-4.746599138
-73.28005449
-64.47955993
-1.48558931
-7.602235775
-13.56070626
-15.8184752
-9.229361911
-7.326179908
-1.472844534
-4.447682508
-16.13171006
-7.967043397
-17.23830953
-18.03629162
-2.962960041
-5.857989048
-22.31946288
-8.065694064
-4.641954246
-9.163097487
-2.91549112
0
-17.81140338
-25.01011669
-12.5428532
-12.04229056
-6.387419173
0
-6.433608895
-21.06344197
-7.859922169
-6.167673569
-9.132437283
-1.44555452
-3.04019099
-14.67852044
-9.316246765
-7.910257991
-7.695397836
-2.89258915
-4.41609397
-11.38024583
-6.186847389
-7.376826903
-7.607227931
-6.018531965
0
-11.57601914
-7.61231786
-4.726551115
-5.953085122
-2.923015014
-1.414629853
-72.05812743
-8.080705757
-9.403129683
-12.31480532
-6.038436253
0
-7.690719713
-12.3395823
-7.681811786
-7.779184847
-10.59646727
-2.920318818
-9.031528627
-24.46524895
-6.326253077
-11.986504
-5.936744606
-1.47983788
-7.724614767
-17.15933779
-9.478618738
-12.40351659
-7.736857389
-3.058381987
-2.801773518
-77.55916129
-13.65730543
-4.67673844
-8.743773157
-3.97023526
-1.420312231
-10.65351726
-7.356335491
-1.546129601
-11.13899321
-8.02666189
0
-5.512138305
-8.140506168
-7.999366143
-4.783927137
-1.470014223
-1.458477434
-4.449708468
-26.61038565
-9.239926504
-71.03097911
-17.94821769
-1.509420785
-57.52914485
-24.43870594
-9.130423087
-5.989742916
-6.627710208
0
-57.10476347
-146.4784584
-7.551645168
-2.690084602
-7.129191187
-5.295369416
0
-9.916408735
-12.94532779
-6.071430038
-14.62756939
-3.790780141
-59.65721695
-65.09750214
-6.561997228
-4.039525695
-4.64305259
-5.19197785
-2.499673568
-4.365605672
-30.28222567
-12.8242652
-4.657514591
-9.440068384
-4.432825867
-59.04194155
-89.06306094
-14.03229963
-13.16587523
-11.69188312
-10.3165573
-2.543779958
-16.21153576
-9.206580841
-7.630301201
-9.227960159
0
-1.448027558
-3.982937868
-11.46904708
-134.0555196
-4.635257894
-72.86378756
-4.343505925
-65.9691902
-79.13078845
-9.394493208
-10.78079197
-11.83603572
-119.7882447
-2.835424716
-18.97178887
-16.64515468
-9.887847309
-4.105062631
-6.854237189
-2.800756574
-13.71515376
-17.9523931
-6.914307965
-6.126013266
-120.9035317
0
-76.03715967
-53.96537407
-13.97316486
-11.86316564
-8.618431919
-1.446151381
-9.144236234
-14.45478039
-7.43789523
-69.36843051
-58.27470808
-44.13883434
-2.960383106
-27.84340638
-23.04276691
-9.777686565
-5.416958135
-7.626291223
-1.521640953
-13.86347211
-27.23824811
-6.164095875
-11.17631075
-2.972674288
-5.75581299
-22.27771376
-77.75375746
-15.72702521
-21.71560926
-3.047822405
-63.97831377
-78.96157826
-88.61606587
-12.34047026
-18.81748693
-11.95383507
-1.461891828
-9.000142786
-17.45390779
-6.457409448
-10.46999107
