trajectory_ID,longitude,latitude,altitude,timestamp,Pressure_surface,Relative_humidity_isobaric,Temperature_isobaric,Wind_speed_gust_surface,u-component_of_wind_isobaric,v-component_of_wind_isobaric,mode
38,-0.477827701,40.89389168,28912.40863,1460801140,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.48927423,40.89264807,28904.99724,1460801145,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.500720361,40.8914089,28897.53709,1460801150,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.512166662,40.89017609,28890.03424,1460801155,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.523613777,40.88895186,28882.49949,1460801160,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.535062436,40.88773878,28874.94958,1460801165,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.54651346,40.88653983,28867.40849,1460801170,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.557967768,40.88535837,28859.90862,1460801175,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.569426369,40.88419818,28852.49174,1460801180,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.580890341,40.8830633,28845.20948,1460801185,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.592360798,40.88195793,28838.12283,1460801190,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.603838818,40.88088613,28831.30047,1460801195,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.615325357,40.87985142,28824.81554,1460801200,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.626821125,40.8788563,28818.74082,1460801205,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.638326447,40.87790162,28813.14272,1460801210,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.649841137,40.87698605,28808.0747,1460801215,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.661364386,40.87610563,28803.57145,1460801220,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.672894707,40.87525353,28799.64463,1460801225,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.684429953,40.87442011,28796.28125,1460801230,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.69596739,40.87359323,28793.44467,1460801235,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.707503839,40.87275883,28791.0778,1460801240,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.719035836,40.87190158,28789.10775,1460801245,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.730559804,40.87100552,28787.45081,1460801250,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.742072197,40.87005464,28786.01721,1460801255,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.753569578,40.86903303,28784.71506,1460801260,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.765048623,40.86792472,28783.45333,1460801265,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.776505997,40.86671288,28782.14403,1460801270,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.787938079,40.86537823,28780.70355,1460801275,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.799340506,40.86389656,28779.05331,1460801280,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.81070755,40.86223559,28777.11949,1460801285,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.822031501,40.8603524,28774.83078,1460801290,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.833302651,40.8581957,28772.11223,1460801295,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.844511039,40.8557207,28768.87166,1460801300,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.855650421,40.85291936,28764.98135,1460801305,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.866721115,40.84984122,28760.27623,1460801310,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.877727409,40.8465693,28754.5982,1460801315,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.888674063,40.84317563,28747.87156,1460801320,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.899567409,40.83970528,28740.15246,1460801325,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.910417114,40.83618429,28731.61304,1460801330,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.921234898,40.83262911,28722.47431,1460801335,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.932031932,40.82905134,28712.93903,1460801340,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.942817276,40.82545965,28703.15799,1460801345,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.953597648,40.8218608,28693.22686,1460801350,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.96437784,40.81826018,28683.19717,1460801355,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.975161225,40.81466214,28673.08973,1460801360,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.985950154,40.81107017,28662.90607,1460801365,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-0.996746213,40.80748701,28652.6368,1460801370,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.007550391,40.80391466,28642.26733,1460801375,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.018363196,40.8003545,28631.7815,1460801380,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.029184748,40.79680736,28621.16366,1460801385,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.040014865,40.79327357,28610.39967,1460801390,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.050853138,40.78975313,28599.47721,1460801395,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.061699003,40.78624575,28588.38568,1460801400,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.072551803,40.78275099,28577.11592,1460801405,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.083410831,40.77926831,28565.65984,1460801410,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.094275374,40.7757971,28554.01016,1460801415,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.105144737,40.77233677,28542.16011,1460801420,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.116018261,40.76888676,28530.10331,1460801425,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.126895336,40.76544654,28517.8336,1460801430,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.137775405,40.76201562,28505.34499,1460801435,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.14865797,40.75859359,28492.63162,1460801440,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.15954259,40.75518009,28479.68772,1460801445,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.170428879,40.7517748,28466.50761,1460801450,95573.89,98.9,229.7,7.8,32.6,19.7,3
38,-1.181316504,40.74837745,28453.08569,1460801455,91586.69,96.9,230,11.2,29.3,16.9,4
38,-1.192237776,40.74482463,28420.37581,1460801460,91586.69,96.9,230,11.2,29.3,16.9,4
38,-1.203194678,40.74127335,28386.72744,1460801465,91586.69,96.9,230,11.2,29.3,16.9,4
38,-1.214189176,40.73772348,28352.02989,1460801470,91586.69,96.9,230,11.2,29.3,16.9,4
38,-1.225222492,40.73417507,28316.17988,1460801475,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.235966249,40.73085348,28266.83868,1460801480,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.246705362,40.72754421,28215.22108,1460801485,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.257439373,40.72424883,28161.54567,1460801490,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.268167989,40.72096891,28106.04651,1460801495,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.278891064,40.71770595,28048.95359,1460801500,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.289608591,40.71446142,27990.47715,1460801505,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.300320684,40.71123674,27930.79768,1460801510,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.311027575,40.70803327,27870.06126,1460801515,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.321729601,40.70485231,27808.37922,1460801520,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.332427205,40.70169507,27745.83065,1460801525,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.343120925,40.69856268,27682.46624,1460801530,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.353811387,40.6954562,27618.31266,1460801535,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.364499298,40.69237656,27553.37687,1460801540,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.375185428,40.68932458,27487.65004,1460801545,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.385870599,40.68630095,27421.11103,1460801550,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.396555663,40.68330624,27353.72943,1460801555,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.40724148,40.68034085,27285.46816,1460801560,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.417928895,40.67740504,27216.28579,1460801565,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.428618709,40.67449888,27146.1385,1460801570,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.439311654,40.67162229,27074.98169,1460801575,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.45000837,40.66877504,27002.77132,1460801580,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.46070938,40.66595671,26929.46487,1460801585,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.471415078,40.66316671,26855.02186,1460801590,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.482125714,40.66040432,26779.40398,1460801595,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.492841392,40.65766864,26702.57485,1460801600,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.503562074,40.65495866,26624.49923,1460801605,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.514287587,40.65227323,26545.14198,1460801610,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.525017639,40.64961108,26464.46677,1460801615,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.535751836,40.64697082,26382.43456,1460801620,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.546489702,40.64435097,26299.00226,1460801625,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.5572307,40.64174993,26214.12151,1460801630,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.567974244,40.63916602,26127.73793,1460801635,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.578719711,40.63659741,26039.79108,1460801640,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.589466443,40.63404216,25950.21531,1460801645,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.600213742,40.63149817,25858.9417,1460801650,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.610960847,40.62896314,25765.90124,1460801655,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.621706912,40.62643457,25671.02936,1460801660,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.632450965,40.6239097,25574.27158,1460801665,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.643191868,40.62138547,25475.58981,1460801670,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.653928277,40.6188585,25374.96871,1460801675,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.664658615,40.61632511,25272.42097,1460801680,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.675381068,40.61378129,25167.99049,1460801685,91586.69,68.9,238.2,11.2,25.5,18.6,4
38,-1.686093606,40.61122284,25061.75234,1460801690,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.697443992,40.60886792,24965.72701,1460801695,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.708763164,40.60649469,24869.75312,1460801700,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.720048937,40.60410254,24773.84631,1460801705,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.731298999,40.60169094,24678.01888,1460801710,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.742510895,40.59925939,24582.27972,1460801715,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.753682003,40.59680751,24486.63431,1460801720,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.764809513,40.59433498,24391.08495,1460801725,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.77589041,40.59184154,24295.63133,1460801730,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.786921462,40.58932705,24200.27159,1460801735,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.797899216,40.58679141,24105.00379,1460801740,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.808820016,40.58423462,24009.82808,1460801745,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.819680039,40.58165673,23914.74908,1460801750,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.830475364,40.57905785,23819.77859,1460801755,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.841202072,40.57643811,23724.93788,1460801760,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.851856377,40.57379769,23630.25909,1460801765,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.862434788,40.57113676,23535.78513,1460801770,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.872934277,40.5684555,23441.56777,1460801775,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.883352448,40.56575412,23347.66371,1460801780,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.893687664,40.56303285,23254.12916,1460801785,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.903939126,40.56029202,23161.01384,1460801790,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.914106878,40.55753212,23068.35519,1460801795,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.92419174,40.5547539,22976.17389,1460801800,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.934195178,40.55195844,22884.47118,1460801805,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.944119124,40.54914727,22793.22824,1460801810,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.953965773,40.54632242,22702.40734,1460801815,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.96373738,40.54348644,22611.95436,1460801820,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.973436067,40.54064242,22521.80212,1460801825,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.983063651,40.53779388,22431.87405,1460801830,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-1.992621495,40.53494459,22342.08756,1460801835,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-2.002110387,40.53209843,22252.35717,1460801840,91586.69,38.2,245.5,11.2,25.7,17.7,1
38,-2.011530415,40.52925901,22162.59679,1460801845,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.021186152,40.52599485,22060.09755,1460801850,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.030767954,40.52276847,21956.64336,1460801855,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.040267667,40.51958449,21852.16349,1460801860,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.049675994,40.51644531,21746.58537,1460801865,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.058982378,40.51335053,21639.84407,1460801870,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.068174874,40.51029657,21531.89613,1460801875,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.077240034,40.50727614,21422.73861,1460801880,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.086162805,40.5042779,21312.4336,1460801885,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.094926424,40.50128586,21201.1379,1460801890,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.1035123,40.49827872,21089.13666,1460801895,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.111899837,40.49522893,20976.87852,1460801900,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.120066274,40.49210157,20865.0055,1460801905,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.127987042,40.48885439,20754.36073,1460801910,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.135638053,40.48544125,20645.93974,1460801915,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.143001326,40.48182156,20540.75174,1460801920,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.150071734,40.47797021,20439.6281,1460801925,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.156858999,40.47387729,20343.09935,1460801930,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.16338613,40.46954377,20251.38041,1460801935,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.169693527,40.46499682,20164.36826,1460801940,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.175843455,40.46030895,20081.64514,1460801945,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.181908225,40.45557477,20002.58895,1460801950,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.18795256,40.45087179,19926.54645,1460801955,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.19402847,40.44625084,19852.93547,1460801960,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.200178668,40.44174435,19781.25678,1460801965,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.206440073,40.43737309,19711.06281,1460801970,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.21284485,40.43314752,19641.91957,1460801975,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.219419375,40.42906656,19573.38132,1460801980,91586.69,22.3,251.7,11.2,26.6,14.7,1
38,-2.22618236,40.42511727,19504.99145,1460801985,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.232652198,40.42133469,19440.99918,1460801990,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.239288247,40.41768984,19377.03415,1460801995,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.246111702,40.41418677,19312.69707,1460802000,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.253139067,40.41084102,19247.68896,1460802005,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.260378495,40.40767589,19181.80575,1460802010,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.2678269,40.40471417,19114.89517,1460802015,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.275470182,40.40197206,19046.80884,1460802020,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.283286669,40.3994582,18977.36956,1460802025,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.291251875,40.39717581,18906.35603,1460802030,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.299342465,40.39512444,18833.50242,1460802035,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.307538369,40.39329947,18758.51173,1460802040,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.315823046,40.39168923,18681.0818,1460802045,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.32418248,40.3902716,18600.94033,1460802050,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.332603573,40.38901226,18517.88292,1460802055,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.341072458,40.38786631,18431.80806,1460802060,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.349572984,40.38678312,18342.74523,1460802065,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.358085647,40.38571308,18250.87337,1460802070,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.366587355,40.38461431,18156.52358,1460802075,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.375052618,40.38345733,18060.1552,1460802080,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.383456552,40.38222644,17962.29457,1460802085,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.391779354,40.38091729,17863.44074,1460802090,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.400010903,40.3795321,17763.96758,1460802095,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.408153765,40.37807532,17664.06674,1460802100,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.41622359,40.37655171,17563.75899,1460802105,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.424247074,40.37496745,17462.9639,1460802110,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.432258316,40.37333256,17361.59195,1460802115,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.440294229,40.37166308,17259.62424,1460802120,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.448389255,40.36998183,17157.16215,1460802125,91586.69,20.3,256.7,11.2,25.5,11.6,1
38,-2.456569681,40.36831762,17054.4439,1460802130,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.464817781,40.36781011,16971.72296,1460802135,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.473229898,40.36730088,16887.18155,1460802140,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.481812424,40.36677822,16800.58214,1460802145,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.49056245,40.3662306,16711.74862,1460802150,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.499466818,40.36565069,16620.60918,1460802155,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.508502186,40.36503752,16527.21672,1460802160,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.517637129,40.36439563,16431.73596,1460802165,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.526836547,40.36373177,16334.40091,1460802170,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.536067389,40.36304987,16235.45315,1460802175,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.545303973,40.3623453,16135.07309,1460802180,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.554531424,40.3615996,16033.32156,1460802185,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.563746121,40.36077875,15930.1259,1460802190,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.572952177,40.35983998,15825.36787,1460802195,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.58215376,40.35875033,15719.10044,1460802200,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.59134602,40.35750813,15611.75471,1460802205,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.600510253,40.35614736,15504.06823,1460802210,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.609615434,40.35472011,15396.72258,1460802215,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.61862274,40.35327534,15290.02941,1460802220,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.62749067,40.35184676,15183.88767,1460802225,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.636181287,40.35044709,15077.93759,1460802230,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.644666587,40.34906701,14971.7599,1460802235,91586.69,45.6,260.5,11.2,22,9.8,1
38,-2.652931759,40.34768295,14865.0339,1460802240,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.661022418,40.34560484,14751.54532,1460802245,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.668842375,40.34355346,14637.10711,1460802250,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.676409491,40.3416089,14521.76221,1460802255,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.683768,40.3398493,14405.75919,1460802260,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.691004128,40.3382764,14289.31466,1460802265,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.698229448,40.33682188,14172.76835,1460802270,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.705541321,40.33541974,14056.84388,1460802275,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.712998321,40.33404456,13942.38482,1460802280,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.720619075,40.33270115,13829.87904,1460802285,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.72839464,40.33140214,13719.25258,1460802290,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.736303584,40.33015701,13610.00224,1460802295,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.744323137,40.32897261,13501.45227,1460802300,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.752434901,40.32785695,13392.94509,1460802305,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.760626543,40.32682132,13283.92377,1460802310,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.768891211,40.32588008,13173.94643,1460802315,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.777225748,40.32504847,13062.67919,1460802320,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.785628103,40.32433865,12949.89636,1460802325,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.794094251,40.32375468,12835.49724,1460802330,91586.69,70.9,264.1,11.2,18.9,8.4,1
38,-2.802615313,40.32328832,12719.53132,1460802335,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.811052076,40.32191931,12612.35426,1460802340,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.819534525,40.32058965,12504.15583,1460802345,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.828048161,40.31927714,12395.16363,1460802350,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.836578,40.3179616,12285.58078,1460802355,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.845110019,40.31662729,12175.5649,1460802360,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.853631987,40.31526367,12065.21848,1460802365,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.862133675,40.31386506,11954.58961,1460802370,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.870606656,40.31242956,11843.68017,1460802375,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.879043969,40.3109579,11732.45882,1460802380,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.887439842,40.30945258,11620.87716,1460802385,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.89578952,40.3079172,11508.88781,1460802390,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.904089214,40.30635622,11396.46256,1460802395,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.912336085,40.3047748,11283.60779,1460802400,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.920528186,40.30317872,11170.37426,1460802405,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.928664294,40.30157427,11056.85921,1460802410,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.936743642,40.29996806,10943.20139,1460802415,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.94476559,40.29836682,10829.57139,1460802420,91586.69,92.9,267.6,11.2,14.9,6.2,1
38,-2.952729329,40.29677724,10716.16062,1460802425,91586.69,89.9,271.9,11.2,12.1,5.6,1
38,-2.960777072,40.29515936,10606.38405,1460802430,91586.69,89.9,271.9,11.2,12.1,5.6,1
38,-2.968767184,40.29355301,10496.53699,1460802435,91586.69,89.9,271.9,11.2,12.1,5.6,1
38,-2.976699248,40.29196438,10386.776,1460802440,91586.69,89.9,271.9,11.2,12.1,5.6,1
38,-2.984572667,40.29039961,10277.25932,1460802445,91586.69,89.9,271.9,11.2,12.1,5.6,1
38,-2.992386626,40.28886481,10168.14476,1460802450,91586.69,89.9,271.9,11.2,12.1,5.6,1
