action1,action2,action3
0.5937874292941245,-2.999362029759193,-2.971724490353502
0.5363781990673067,-3.0243123861990706,-2.778982799418695
0.41269944844301804,-2.9097318676220127,-2.439121896404669
0.17050539978762072,-2.5069882004113033,-1.8576856127511774
-0.07486825872685575,-2.1031490666746753,-1.258051122435078
-0.29075232244902166,-1.519547736565759,-0.4275322038615129
-0.46495531413312186,-0.32211728188024713,0.28939425992496093
-0.3706492549334834,0.8830607497120023,0.6643150445631523
-0.521680855428529,1.8445958369548454,0.9065474891959397
-0.5066770993674166,2.161331706727354,1.1245199129937515
-0.44002247110085996,2.2544052755998067,1.244901383936549
-0.3561644180464962,2.1547891057450004,1.182454725122903
-0.3082575698112091,1.8530410313299277,0.9711412222158947
-0.2823653023376774,1.2951999508780063,0.6756506061054297
-0.2558040396388428,0.600744113395741,0.4019806166049389
-0.10007166993218652,0.15632296298888138,0.1803732940864675
0.12234723771328594,-0.028147316603200467,-0.07957994380127775
0.21168439262313804,-0.15468095420187566,-0.20271855752022025
0.24174310493589513,-0.17161965227348303,-0.23577984056921802
0.21772716139748036,-0.137912871132635,-0.23453217983575825
0.1495074382122198,-0.09212766433709935,-0.18438845149061972
0.09290704712972708,-0.06456304421234269,-0.0925889932612749
0.0642258242445244,-6.0381906352588444e-05,-0.03156328640236017
0.029037568762999982,0.0751828835907773,0.04292585603209409
-0.003125591513535031,0.13272594810145943,0.12388892999125817
-0.02229712919365797,0.14891526625281742,0.20273054884403294
-0.021526684583282885,0.1404475515198368,0.27607516770397245
-0.006543255661285517,0.14050785503640523,0.3473569759190297
0.012505881707061142,0.1534463659696668,0.45631514027191244
0.006552528163242158,0.21895289042945365,0.590261560005827
-0.015499684886724402,0.32183054310555737,0.7763482030422211
0.6169686140098025,0.6068493077852903,0.6174456273090191
0.9096287952556992,0.5773549417010608,0.5743697517681411
1.083262083258476,0.4733283144198896,0.4648334926208112
1.2599583900184503,0.7395951936027395,0.8844967967550027
1.3179427311715988,0.3952813320792718,1.354025891747468
1.3897872490276784,0.11192531608280866,1.6912700555808418
1.3955292899880583,-0.016219632178092955,1.8188502397509259
1.419064601753012,-0.08160594597667965,1.8908295035442129
1.4660262297050868,-0.12857440240769413,1.9465429605759146
1.5299085091808406,-0.15934858928502346,1.9743330085683408
1.611630790799507,-0.15856194159387604,1.986288063305508
1.7002596019266303,-0.11969410114763876,1.9876060594682645
1.7596103011736126,-0.07156972938354104,1.9921327492885286
1.8176537638366477,-0.035581649316761665,1.9709340715869412
1.8649015111929386,-0.007589516049257172,1.9206098658276989
1.9060137422817272,0.009266363445782758,1.8623885676659457
1.9299415496455345,0.013724525650912783,1.7865990081668408
1.9282373597030285,0.03147782152789877,1.6931232896796988
1.9141560424870694,0.043136276286321655,1.574162233796694
1.8837229623680025,0.053062371379498936,1.4260272760852382
1.8274271420407115,0.055733800783889766,1.2387787128514711
1.7435357683730581,0.06493948443396866,1.0305311502640357
1.6460363900150838,0.07069088375922958,0.812229108209967
1.5221340639659426,0.07521999942859312,0.5841749527416293
1.3725933245422184,0.09309155080557636,0.3064705585351891
-0.09172006017536377,1.809847043876786,-0.3194040252103055
-1.3338432695262243,2.6061049997258485,-0.6815363250101085
-1.4861293462904102,3.237333153895938,-1.2706102832353485
-1.3929027190100294,3.358147337875994,-1.6360883188710027
-1.088618317743417,3.2422205696382718,-1.9427365141338135
-0.6334229684008211,2.9042494021921272,-2.261674592238822
-0.35516406984056087,2.143043496628951,-2.70481878513566
-0.11805140089064163,0.9803641680300201,-3.085787800336835
-0.1064751332346241,0.2892813118493004,-3.151305246725938
0.05614916607009433,-0.36410137090336686,-2.9683760475674323
1.3635593784406772,-1.5744911673025808,-2.9200569831550953
2.6769900582480393,-0.44764973170450073,-4.499984445352003
2.982649562369631,-1.0879869518012697,-4.8552068006057745
2.8654048475659355,-1.8894683266222747,-4.670970414900613
2.6048585082288622,-2.460595089046629,-4.489162233177163
2.30244559791682,-2.9297566646973805,-4.325416568971726
1.9867567714989762,-3.117132840473529,-4.11725456381051
1.7171446949372915,-3.15182275232064,-3.8205353540133893
1.3394293221491536,-2.9358923361967006,-3.3799347101464168
0.7489527521669088,-2.471806176976461,-2.67008527783422
0.18232817630711712,-1.877671596915737,-1.802013491204292
-0.15971931091246264,-1.3656027794668506,-0.8572927361613927
-0.4578505897995763,-1.0291357454600343,0.11292631615958282
-0.5681823025550602,-0.7810922963256123,0.9417875301153896
-0.4003113921567192,0.14697218239387944,1.5312904891978842
-0.3878370030708876,1.4069497408264513,1.9348643015486329
-0.5890522220943786,2.479511965275824,2.1589279091383777
-0.6067311777238058,3.203485253812265,2.167580001985
-0.5086860959061879,3.297651506724989,2.1399480632027403
0.4349546791177883,3.299942384485426,2.0242680269759017
0.9091125656257368,3.287057707847541,1.6279351340229438
0.994235986892326,3.213081842590051,1.189773814108132
0.8086211195596031,2.9752133589873706,0.5798386320232194
0.4473217486970935,2.561907743565814,0.14586375568659052
0.12961738565516745,2.115742288254148,-0.15239565214454268
-0.21271444218488333,1.495202671688904,-0.31715921519398405
-0.13894357183898176,1.1328568754255919,-0.5113951600782909
-0.218672290536622,0.6606588208748152,-0.5695736683768138
-0.03265577134034659,0.3397496825394087,-0.6112949454544869
0.07474484028803575,-0.01342894775710543,-0.5553117171804018
0.11376442688555183,-0.20217928127594667,-0.4590027626983374
0.14953122241317948,-0.33931499233181306,-0.3412766376401466
0.16347131385612496,-0.4233138043054376,-0.15710212021413258
0.1659790569273676,-0.44233401531038885,0.00928519836422545
0.15544661125862802,-0.4437395423106278,0.18042089593924887
0.1284151447037829,-0.4190039322643758,0.3171075961964403
0.11123152846572068,-0.38601297514623434,0.42962349686494805
0.09665313599297332,-0.3393654140506699,0.5311517911175689
0.075345665639956,-0.2778324148084529,0.5693057347004292
0.06438773902243194,-0.20705699191009533,0.5822787037565642
0.06451971581829442,-0.1282044834546654,0.6071212716763565
0.05989670882382073,-0.04235819168631065,0.6134403342420969
0.3124468199200677,0.175617072750753,0.5616665505621597
0.8043835883415065,0.406159493919796,0.31294916539902534
0.9874175407466337,0.3664442201659828,0.1980989309802481
1.086314298943766,0.29789290341973473,0.138647305292386
1.0970718795046959,0.35775396942886906,0.3201916200838394
1.1475472587955886,0.12395403765748081,0.8258750604210906
1.141583327972289,-0.12328825672317054,1.1029717538451123
1.2202507478104292,-0.1764371519817088,1.3027703825687682
1.303179229474573,-0.1563297696193286,1.381772252858176
1.3985814084957606,-0.13219721525248268,1.4258708688733694
1.4701220990589043,-0.10737895869237832,1.4627985416729952
1.5546240803775706,-0.08693521584832431,1.5025133956112162
1.6371720277950077,-0.0741172758341209,1.536385669046264
1.7172348863305003,-0.07079262017599777,1.5617079377204153
1.799171323473828,-0.06864183434064375,1.5815061509588528
1.8748687879971966,-0.06561839455415536,1.5931628122614052
1.9379954103099915,-0.06157138387004066,1.5974249774286966
1.9946157653892542,-0.05669547558934121,1.5997565165817897
2.0462550397600476,-0.04960766065526788,1.6017113162029526
2.09147614325654,-0.03604863983289011,1.598700399942997
2.1338674480536226,-0.018078835279102895,1.594679632701811
2.1698938366237437,0.001973874131322634,1.5866573854258008
2.1948459014439834,0.023984140606505805,1.5682641598051044
2.2091629343897625,0.047730421929458006,1.5341727056402856
2.2095839398827177,0.07123359236166112,1.488477598932511
2.1960091256604146,0.09839714100182048,1.4156176383699093
2.162347987456253,0.12543549981506089,1.3167680131474189
2.1046435313001255,0.1568782663306349,1.193365821247761
2.020735319021145,0.19432567777244855,1.029606927413021
1.909368339649433,0.23175616194466964,0.8272409265338454
1.772576031035891,0.25173352301141355,0.5809329580654331
1.602331561239594,0.2609067279234884,0.3102550228366787
1.3963859931677938,0.2916589603057004,0.012376337511274815
1.158481227107809,0.29906755612075075,-0.3497100987404277
0.8957649980163513,0.3883631579791821,-0.6346102671159749
0.47433124758414374,0.4579228323647257,-0.8733054291263619
-0.023921632034480576,0.5472999517071518,-1.0320604224936063
-0.6494966395883641,0.6060602814648545,-1.1431126862464462
-1.6881649701721335,2.194570656111046,-1.3011662433105555
-1.9850992017868723,2.870394001392348,-1.5204467188512623
-1.8873753972220646,3.0136542215050834,-1.9080081598579863
-1.4711609936358532,2.57203282390722,-2.206048341014008
-0.541003926797858,1.5186799924883574,-2.84567000479807
-0.017553994740375944,0.8884890495457313,-3.1197841948986555
-0.09738454160350886,0.23825008577588974,-3.0155258651272816
0.19700041049505607,-0.5976433385925108,-2.7010657530441655
2.7199862245657775,-0.018848466582644136,-4.462969528910753
3.4231889775170785,-0.3942456216931824,-5.126113327152514
3.562417980143967,-1.3675795361304237,-4.980503681381058
3.4880231301691986,-2.2050174034476493,-4.741237221999714
3.2873490087418125,-2.8090516307008415,-4.50061380425143
3.0913773816733663,-3.2494173836840865,-4.2261194188367694
2.84915674643866,-3.4317712897129513,-3.9337243730231743
2.589324926814404,-3.473983283105611,-3.4876749660735435
2.1520027685797216,-3.197921575206273,-2.971936615697773
1.4781828688899463,-2.6364927797806694,-2.1245319623121257
0.6187625364222026,-1.6203327125878644,-0.8329284433682186
-0.09043771544264287,-0.8072722781380118,0.624267656777638
-0.46207283508573366,-0.1571035646371062,1.3057973417292517
-0.6822773604892602,0.5204952876169756,1.4617582932067918
-0.8629056447184595,1.3024401836192705,1.613816740883674
-0.9765120554705483,2.2155441949747927,1.7219789344524037
-0.8385904838998576,2.466116252894608,1.82210298952695
-0.6333954231934537,2.5623865362093916,1.8427211772979173
0.13339232571398343,2.5802803421677494,1.6893711862503493
0.4267337426736197,2.529229546856563,1.3417875588957031
0.34961044906945893,2.230853964812102,0.8176670113198072
0.007225189438119235,1.8607498950926762,0.3419533780906967
-0.3007823315179025,1.5821809064038919,0.05941866588296377
-0.1961253412694191,1.316814646750144,-0.242431808044692
-0.13191228286659207,0.8834804049917367,-0.5421924903313364
-0.008747109935505898,0.4717071835121039,-0.6172291404456103
0.14503833203914485,0.11696722509753103,-0.6398237685745639
0.23261285314622593,-0.18595651003598684,-0.5906040114927206
0.2876681988690163,-0.36785659036958535,-0.4921603246739672
0.2929221385041992,-0.46628829238684005,-0.34436033402481203
0.28095578546814653,-0.5089378753423375,-0.17830550947003637
0.2655663143837758,-0.510816904824848,-0.025535463187846136
0.19757026587869328,-0.4508913584562704,0.11888012697948039
0.14356666202792434,-0.38943271152169107,0.24581298969495563
0.09443784312577373,-0.30446383624928236,0.34862956903819375
0.05456396401471594,-0.21904961853968274,0.43679911294371676
0.021266427461798264,-0.14393862485262612,0.49400280048722905
0.0031201624544629977,-0.06139606935360509,0.5343031154159007
-0.01563437180010302,0.014941654711974811,0.5623213584303657
-0.02899528012734924,0.09019502260342716,0.5686744660050782
-0.0290395370317739,0.1576602521815906,0.5655337281155112
0.475108104172862,0.4999313539549444,0.365214233296814
0.7013681593409796,0.5596468022250036,0.28153998979127637
0.7891369853531996,0.49744919833082685,0.24407073251577183
0.8597040303156605,0.4281941442706647,0.5121573859053844
0.9046970414524386,0.021820941585304635,0.9614200684083598
0.9937259349192015,-0.20312300078834394,1.237575744325127
1.1128769140440389,-0.24149123765203848,1.3325495268570466
1.2085246579783455,-0.1834046995334252,1.3884834399806125
1.3063599229070086,-0.12137245336783802,1.4445246970066823
1.3750717424006138,-0.08233516675163051,1.475746126722603
1.4454987108603499,-0.053274426318166895,1.5128950639212464
1.5037519453909902,-0.04129717994157722,1.5359364151009043
1.5598185414198105,-0.03630421543844489,1.560873467308854
1.6145897218395278,-0.03696931129066354,1.5831291392331317
1.6732139343281205,-0.041850732822879766,1.6011932702454073
1.7376106128376039,-0.04445775995574934,1.6162837089039386
1.8038269904595003,-0.04266804854327737,1.6271379964764003
1.8632214872515969,-0.03913652828408229,1.6341281887369816
1.9167658462922854,-0.03541894811116848,1.6358693073615302
1.9680861239274443,-0.031172111343345854,1.636616916782042
2.020180687637924,-0.02521960570006719,1.6381845818905711
2.0718559742106955,-0.01670682340287924,1.6388501274222511
2.1190710572253515,-0.0065489505830517575,1.6320936774649346
2.1551518590448735,0.007027239689109024,1.623281050780334
2.1843298999463454,0.02614922746759199,1.6097405636899078
2.2044727811182225,0.04546022137424955,1.5886762774842935
2.213899631316468,0.0698354174806386,1.564445938743706
2.208690848866634,0.09608282876674584,1.525417209050821
2.186126102955947,0.12473269731003678,1.4609323854728653
2.1409643722195937,0.15377149618884753,1.356959153532077
2.0779083784978045,0.18338631662750418,1.2211449321118
1.993502849947826,0.21701149813667914,1.063131574123905
1.879328339138194,0.2526134726992659,0.8646576846640419
1.748210188497617,0.2781201937004937,0.6165526642422572
1.596650253161363,0.29227551838160726,0.33871325553925813
1.4026082396585924,0.3278945691797591,0.01891486277460161
1.161725551751429,0.3489934729486134,-0.36220923908185265
0.8626215905053622,0.44534365493659034,-0.6548579074395569
0.4326073755823762,0.5395564905832242,-0.8689185386095889
-0.10049998871159468,0.6405491670079982,-1.0769048386180737
-0.6573210578213214,0.7359746490023056,-1.2133735970769743
-1.380714655437891,1.8294486564958918,-1.4555481788235383
-1.866305071143812,2.781668284908199,-1.6386500098288066
-1.7886628889363008,2.996780946862032,-2.104120741171643
-1.4056507677165635,2.5461089892664712,-2.3785165869088645
-0.5751379526894027,1.5176341758731493,-2.9465809592618264
-0.1167415966255215,0.9140286898442808,-3.1991755254284993
-0.15631187389692763,0.19208418163441915,-3.063899247257546
0.21761625702242962,-0.6264925841481415,-2.7787877146887654
2.990577259655163,0.07596755354174813,-4.914518894832035
3.4652384279183064,-0.6997767026972406,-5.288792042753998
3.5419953049298027,-1.588101500903544,-5.054793862260869
3.4354845191040395,-2.3576296987610514,-4.818648098240612
3.2506741712463048,-2.9231107318603176,-4.576372194684965
3.062837599711536,-3.321471583831477,-4.35096416696896
2.8318409149661146,-3.50377693891974,-4.044720307992024
2.5614618154773114,-3.478450813338809,-3.6601106912334087
2.1545092599317206,-3.2079506145989676,-3.1187787824187705
1.5288825507067605,-2.6053842549020194,-2.32170117997903
0.7224810889579113,-1.5968120899949914,-0.9802477322315263
0.03690257409940472,-0.7980827013952645,0.47854703811692945
-0.49537179308774615,-0.11075374329910859,1.3877377590644258
-0.7727085657739317,0.5443795925107467,1.5335622171323817
-0.9546307585334342,1.3799350418554668,1.6278744909961476
-1.0676845043757133,2.233432597283091,1.7415149650567898
-0.9662562178764595,2.522315993714672,1.872881696755038
-0.7289695211605363,2.6527757265556273,1.9232143175020844
-0.10476766894394776,2.6625442474899406,1.8141978496999933
0.15061208287747702,2.5299301027571124,1.452987828269317
0.04681906390690555,2.15423039754385,0.9169867863952322
-0.2801555660797733,1.6276409872192796,0.30240919563655366
-0.3114249951756187,1.4136350192961584,0.007178879380289965
-0.21471903148131596,1.1112078677599462,-0.27773212522321716
-0.15733829453379525,0.6184636934351384,-0.5990693962918774
0.028306464014765068,0.3030545377150994,-0.6898491934785003
0.15826635059023592,-0.03054266843306186,-0.6904896379925998
0.23721951306056463,-0.30625861723921743,-0.6296842129993157
0.28903205473167,-0.47232996482653994,-0.5144768998411418
0.28795174316145933,-0.5430674022640374,-0.3771490330147882
0.275548644078376,-0.5801421314815184,-0.2219046054361209
0.24925277113717428,-0.5687147803591565,-0.06481646010565553
0.18298277390748866,-0.5045876758386117,0.08944356297025088
0.15256058075693976,-0.4478308169903431,0.20539607717445665
0.11801449317154472,-0.3622560330042648,0.3109874225990593
0.07361400847652835,-0.2875763863017384,0.4123937968677226
0.039169803694517974,-0.21632046075691608,0.47946592147878286
0.025678298970451825,-0.13617336894063015,0.5115437420512784
0.0156050927726357,-0.0594604329142822,0.5405827310712502
0.0011269568812096245,0.014653613490146156,0.5468654039551554
0.023969092092124295,0.1090400934790373,0.5427131962361958
0.6010190072457433,0.4844091076627637,0.2870849192618281
0.7649078389457616,0.5118195987764482,0.2235337853426123
0.8202737410878289,0.4493395778562748,0.19637332373028088
0.8826056295447005,0.4031411593001208,0.5507376290846336
0.8881828493564043,0.015998795529824653,0.9844875577985444
0.9884217726877963,-0.16806323290653652,1.2463530573760857
1.0991047972196304,-0.1809185138563283,1.3543448031588536
1.1910447081058282,-0.12879853830059174,1.4048542433114064
1.2810861320859803,-0.06852534716450645,1.4583914871129982
1.3450952952586004,-0.03324800361219721,1.4913154455925586
1.4068858184992639,-0.005010420410015731,1.5245387699031556
1.4708986136709261,0.005339602068417451,1.550055303132179
1.5303640535263592,0.009535154845055585,1.573971215951306
1.5916299885314755,0.00846310058176536,1.5968246574971268
1.652236312712264,-1.4250568071930148e-05,1.6117453817065037
1.719090541076139,-0.006172712676167508,1.6266090750495952
1.7843726545792715,-0.010421892530295906,1.635346033179934
1.8532201869064147,-0.007885167433465595,1.6414373287390902
1.908824829551554,-0.007922683512129103,1.6437884435533845
1.9676383234301962,-0.00500761451720122,1.6450308396491164
2.023875432129504,-0.0010752333131788805,1.6467489069862005
2.076575410967163,0.004737797656800019,1.6478931509412544
2.1221083496178283,0.012183817077746378,1.6422876223063225
2.1584723004859043,0.02203543237656093,1.628472467937556
2.184368171023529,0.035110054232475214,1.6130122741342103
2.2040038508494466,0.049827822069983825,1.5879763491368093
2.209416776150981,0.06803225111328472,1.5591041258492964
2.200829854801635,0.08726048933791614,1.5086052845198863
2.173197009677307,0.10905668795858237,1.4316824864783393
2.127509511075243,0.1325577617407703,1.3194341651669896
2.056604707667628,0.15631192671468988,1.185760676670645
1.9680640357440642,0.1844217386949935,1.0265227490475106
1.8531907036333481,0.21839893856968723,0.8175358026361464
1.7121481777750633,0.23949838329633444,0.5544139867664565
1.5482855761097662,0.2560045849623644,0.264057938637944
1.344019605364052,0.2988306607355157,-0.06571964033732958
1.1042443446629668,0.3042836692474945,-0.45120640618713626
0.8066164367749733,0.3840894819144527,-0.726084387385251
0.36734605176398066,0.4375887764563195,-0.9524977375482103
-0.16080954979403764,0.5343238767493463,-1.143910218384666
-0.6799323980667621,0.6247993254485559,-1.2827428526546152
-1.3757656550565216,1.7444751242545122,-1.520816620957312
-1.818764111608796,2.7015693843341633,-1.6936814835598486
-1.7119508279052364,2.953209899655222,-2.1484121746235916
-1.2640416910571275,2.4914832725827214,-2.428551587998547
-0.39869063275812805,1.472093295342499,-2.982571241729603
-0.036074570429991536,0.8644196940110566,-3.2049183460735065
-0.111861175103667,0.1669783717877077,-3.07501207728581
0.29131714775197504,-0.707967058333644,-2.798595450773605
3.0817233528581496,0.21035030020458187,-4.805262412698688
3.5720097224237484,-0.5031749664032645,-5.128938622379955
3.634105702588201,-1.3943963904489576,-4.915533293680208
3.517020368341809,-2.1674102470488554,-4.68214643445212
3.321442041401499,-2.791452560411829,-4.442322617824373
3.124624535961051,-3.213332396724392,-4.211675878715714
2.8642970197754947,-3.416559196035333,-3.8987351692667156
2.560945647309517,-3.399958735451482,-3.4540428134279177
2.0989935562251585,-3.1035431867188645,-2.9009487182240385
1.4202692673089543,-2.465555973106504,-1.9810855708147608
0.5791844361923852,-1.4056852249566927,-0.6381031177450321
-0.030108418718199706,-0.7028873274331279,0.7206547105258589
-0.4627122508713464,-0.014789273264581598,1.3722207984027819
-0.7112240654404394,0.680342486423669,1.5476282950507012
-0.8699594833883367,1.5444919359704081,1.665006642062548
-0.9454503422682442,2.3618346213007837,1.7769632580649413
-0.8078026490440559,2.63246092161383,1.9010384963362739
-0.47400643994449343,2.7593048864883505,1.9404063446393311
0.12182825190046437,2.7427174334319036,1.7708430787377123
0.33396486905097733,2.6231722625857996,1.4021090648958812
0.18290438466794762,2.274354522684976,0.847229730213174
-0.17681850335384808,1.8333939842495233,0.2961810917370765
-0.22383962429939497,1.6157814891053894,0.041044657108060184
-0.1476674806802151,1.3120009029293602,-0.2122511523784345
-0.11497343148456815,0.8477689381437123,-0.49672902001491503
0.02821854090438719,0.4882407427649352,-0.5866568796295253
0.11978838787586794,0.16972032993760633,-0.6030179727985593
0.20970342343443316,-0.13561898480819135,-0.5543510585705425
0.27169784238972583,-0.35262234370270457,-0.4356868076484008
0.27482997931264147,-0.45188102059152546,-0.28871155535734816
0.26489977172561385,-0.5060057661799773,-0.1273594887223693
0.24608457602658357,-0.5119288382045227,0.025719006192715138
0.17346210912343765,-0.4579793509942522,0.17788706741029303
0.1431527357212142,-0.40337063800354345,0.28402389352679547
0.09656945548044452,-0.3277615498505269,0.3961522835098723
0.05516527448574289,-0.26034538320269407,0.47757850174804606
0.026666551599555288,-0.20145874699179062,0.5292156733438009
0.013802415176860691,-0.13540697070489252,0.5568141460365643
0.00412465074661441,-0.06724305914008592,0.5765596368585192
-0.004020780528504131,0.002827736590822888,0.5768993866532454
-0.002640412292261904,0.06907759242219763,0.5740447217841768
0.46456433977222356,0.38141017058285875,0.37427387534294104
0.710015191477641,0.45292091830101633,0.26813011454555563
0.7915224796032885,0.416009723014192,0.2301771437301117
0.8663507046825807,0.3547195783053072,0.5610519848663594
0.8733370842365868,-0.06829707668964635,0.9839160924644756
0.952560406381103,-0.28117173776588256,1.228630988450145
1.0548277098097814,-0.29432501984488596,1.3351800505454516
1.1459964755821805,-0.2517922684967079,1.3739617253661685
1.2386286321569304,-0.18254149536286765,1.4290602071215663
1.3034140131301584,-0.12572168462290031,1.4705080897504674
1.3695130358366967,-0.07340855781869268,1.5147386535885605
1.4299522812361902,-0.04482920917191793,1.5437583997707753
1.4924169447196611,-0.01826502781484815,1.576402045425561
1.5496251644174164,-0.0076660801942496914,1.6008907626315336
1.6094243147329608,0.0018899482024443692,1.6268644970173307
1.66615111758079,0.004469257142935168,1.6449826174702957
1.7342519826117098,0.015978704843746264,1.6633989533998532
1.7958275743688203,0.027832846908306674,1.6768524560756566
1.853504813435628,0.03806318000185994,1.684648332945156
1.9097360391800535,0.047723193182809265,1.6901858981245685
1.9668102584093268,0.05597058830256472,1.6942411484976878
2.0210506807999304,0.06270350990048684,1.698757686843917
2.073860555396579,0.0692423074076267,1.6955003062753058
2.114461412254126,0.07609304477728344,1.68855496984673
2.147662547749782,0.08431612134890884,1.6681522640614124
2.1696840841617324,0.09529707172007508,1.644226126336045
2.1810331492310624,0.11093094562342617,1.6100186386749824
2.176698136554537,0.1282243737837423,1.5636258316641756
2.1544947364157645,0.14811249110449431,1.4939749720980935
2.111072710139802,0.1700189218358534,1.388351281506551
2.0495733728138816,0.19353258868519124,1.2540476301056551
1.9680914856678202,0.2197475089503994,1.0950488850002873
1.863077402173478,0.252226713642152,0.9024885542427616
1.733824974134926,0.2861780159945577,0.6537653810833015
1.5763590702225563,0.31005524269131834,0.3542052262464839
1.381407685577559,0.37705465441812525,0.03162328094806943
1.1496006696435324,0.3833865288955333,-0.3425303550312903
0.8710772914794181,0.4658774781153431,-0.6404992874515235
