var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,latent1,latent2,latent3
1.2797097737213088,0.06183195076193066,-0.10198878760784796,0.0031880079859278572,0.7983455692579434,0.6339016878306223,-0.31971067217339666,0.232365646695675,-0.6875089353501644,0.003916128752174156,-0.2581191930878685,0.0,0.0,1.0
1.276823827971241,0.06364939406869159,-0.10751931629713332,0.0031852106820493176,0.7963887242043429,0.632740389524138,-0.4018372596398875,0.2223588189067743,-0.6952113806227783,-0.003611188345738682,-0.2285467510180486,0.0,1.0,0.0
1.2732803041872025,0.0653977175171467,-0.11309333311081955,0.003112550843768496,0.7947108734509721,0.6317237038028276,-0.4840777021227517,0.2152854819116059,-0.6984107526298612,-0.013059686708399408,-0.19042788322696771,0.0,0.0,1.0
1.269078849108351,0.06709681529114629,-0.1186832184385779,0.0029622168427706572,0.7933406688810607,0.6307912434313275,-0.5663078653904348,0.21016769766973253,-0.6991975094137736,-0.02274018434047065,-0.1526127091295389,1.0,0.0,0.0
1.264711552404272,0.0681932322765139,-0.12418365341941402,0.0027444713273210393,0.792256629615856,0.6249059930621571,-0.5208490357407927,0.07462234615952096,-0.6807021000653602,-0.030525077793064626,-0.11993607215939435,1.0,0.0,0.0
1.2607388569584097,0.06934165214920249,-0.1287024643803342,0.0024818232101192555,0.7914005748982382,0.6661079225572548,-0.472944702748931,0.2220610315125318,-0.452583457715199,-0.03416592623526084,-0.09498757808496897,1.0,0.0,0.0
1.25713033927695,0.07125996178095921,-0.13210764973373898,0.0021637914810678357,0.7907260459749561,0.7110298699482144,-0.42995240891202224,0.26279959347840226,-0.4004212670524849,-0.04325586105276138,-0.07434019379225078,0.0,0.0,1.0
1.253846812041009,0.07338205351221627,-0.13527741433797502,0.0016515290879297745,0.7902023122387732,0.7553995904693208,-0.3918531338446433,0.2691631183565687,-0.3924249113521223,-0.0858718930356426,-0.05717453406601011,0.0,0.0,1.0
1.2508474674295909,0.07544576729849575,-0.13836151617882667,0.0004922057368019045,0.7898041047041453,0.7921957956034393,-0.35912997767533206,0.24746343483575894,-0.3786447205344898,-0.20379651534274165,-0.04291900098344127,0.0,0.0,1.0
1.248082506956579,0.07748769456923313,-0.1411838991584019,-0.0015955553031748878,0.7894969394263894,0.830757277953181,-0.3333370683063636,0.26346693874372024,-0.3269402689622527,-0.3177065997570412,-0.03398966788855075,0.0,1.0,0.0
1.2454950425693023,0.07951770900963466,-0.1436603985699422,-0.004736978870382132,0.7892462976812804,0.8614589341892371,-0.3148396352082145,0.24431676544582745,-0.2920526665453534,-0.4668900626255685,-0.02850015552681345,0.0,0.0,1.0
1.2430242460067198,0.08151720145040595,-0.14576794693531894,-0.008981474868383105,0.7890316871027167,0.8937045803193424,-0.30411165140657265,0.2558289214407723,-0.23475269022791734,-0.5936008432024761,-0.02486182288353556,1.0,0.0,0.0
1.2406099071458336,0.08346525846942915,-0.14751685255407931,-0.014328677986134065,0.7888459828569783,0.9188221746925896,-0.3006964177630293,0.2313927225628968,-0.20232460208237127,-0.7424438453069914,-0.021348304720471386,1.0,0.0,0.0
1.238194076473272,0.0853340610560651,-0.1489362445049013,-0.02075589447432711,0.7886877835603592,0.945958127805986,-0.3043429882956793,0.2360399162273904,-0.15244986973006294,-0.8638193724076,-0.018060317350850282,1.0,0.0,0.0
1.235723814957648,0.08710099029673649,-0.15006448949511822,-0.02822541172708956,0.7885585067009927,0.9668376904532742,-0.31422643205187417,0.2058725211984463,-0.12948639914932,-1.0029475825671843,-0.014278887840061285,0.0,0.0,1.0
1.2331512362666852,0.08874561268552106,-0.15094160924282934,-0.036692589572716684,0.7884593850912328,0.9904798423549216,-0.3297517244438693,0.20548609136327275,-0.08975250975719509,-1.113471490069636,-0.010620424464650008,0.0,1.0,0.0
1.2304349229404763,0.09025150209479213,-0.15161006836826849,-0.046112212592618065,0.7883915092998851,1.0086324115297003,-0.3500813032982917,0.17113835968569593,-0.07727249945910583,-1.2409932459427448,-0.006617034322617635,1.0,0.0,0.0
1.2275388973965529,0.091609357374398,-0.15210630419167304,-0.05643567650803912,0.7883543646637713,1.030406010007436,-0.3745149104869306,0.16849789078728553,-0.04678375765336204,-1.3396720195194056,-0.003002736434559246,0.0,0.0,1.0
1.224433257064252,0.0928090784197042,-0.15246954328731108,-0.06762158733013181,0.7883470069332844,1.047197435059334,-0.4024339607316055,0.1315560140932883,-0.04396938319338213,-1.4565223878276092,0.0007181062088982363,0.0,1.0,0.0
1.2210925580624328,0.09385196925187254,-0.15272836627263436,-0.0796237570009125,0.7883669086946509,1.0685106736286296,-0.4331362858288323,0.12931195960722192,-0.020768772597908484,-1.5439760840274177,0.0037937171172024494,1.0,0.0,0.0
1.2174961063143184,0.09473184430792134,-0.1529179954739152,-0.0924084872592784,0.7884116193498915,1.0849873747577043,-0.4663623744948968,0.09075802562391093,-0.026605778264389854,-1.652046970631368,0.006845119776614004,1.0,0.0,0.0
1.213626132311794,0.0954588192681894,-0.1530588639351901,-0.10593332020498136,0.7884766818193722,1.1069064571086995,-0.5013972073181749,0.09111349324125093,-0.00867168724085707,-1.7292451750969315,0.008929838802665825,0.0,1.0,0.0
1.2094680301731282,0.09602757092589273,-0.15318355892606508,-0.1201714787213361,0.7885496293858058,1.1236393022344149,-0.5384341911026761,0.05117046215292698,-0.022486984785293998,-1.8302414879085704,0.009055985052641559,0.0,1.0,0.0
1.205008476217121,0.09645621698213268,-0.15330482756731706,-0.13508074165572528,0.7886179689080709,1.146825028325525,-0.5766558704468009,0.05612337404083138,-0.007918988419944017,-1.8972879527417148,0.00794452217501293,0.0,0.0,1.0
1.200235810797612,0.09673786351236707,-0.15345649943704226,-0.1506408833667739,0.7886768488341956,1.1641484839921674,-0.6167900991790054,0.014394729353258643,-0.02998790692810172,-1.9927524671976424,0.00674356218901625,0.0,1.0,0.0
1.1951385391002929,0.096895058405761,-0.15364683239079135,-0.16681374810186264,0.7887247039821164,1.1890292435478558,-0.6577044187546275,0.025048702181307985,-0.0176982642264153,-2.0507472090834056,0.0052508556263679,0.0,0.0,1.0
1.1897058562051708,0.09691840576156546,-0.15391129574541382,-0.18358547447068124,0.7887623985258251,1.2069837818347489,-0.7007583930603128,-0.019085116945533318,-0.0483942964414542,-2.1421864508808217,0.004192077859103615,0.0,0.0,1.0
1.1839263296611349,0.09683432199156304,-0.15425397961561665,-0.20091937915264652,0.7887910070092238,1.2336797738137542,-0.7443034341036907,-0.0017699083408653164,-0.03738455312265825,-2.1916024360859634,0.0030119581878009353,0.0,0.0,1.0
1.1777885872486813,0.09663242499968644,-0.1547133626311042,-0.21880097742440668,0.7888124376672679,1.2521922839304236,-0.7904597963372735,-0.048544263007825536,-0.07741556054856791,-2.2787587643396834,0.0023659745650115803,1.0,0.0,0.0
1.1712801435804827,0.09633976409021867,-0.15529411141341892,-0.2371918995772141,0.7888279052921784,1.2806038354449745,-0.8368498508526206,-0.024424463740325284,-0.067878201229435,-2.319288590869942,0.001548624884775408,1.0,0.0,0.0
1.1643884827795348,0.09594904564704647,-0.15603835946311398,-0.25606776344409243,0.7888390507409678,1.2997244903144844,-0.886433198315447,-0.07304889158336486,-0.11811201137418904,-2.399586042196613,0.0012485922394281168,0.0,1.0,0.0
1.1570996724381641,0.0954822543878283,-0.1569590665127394,-0.2753863949024597,0.7888466855289701,1.3295842898101773,-0.9359907469183212,-0.04341472767752549,-0.11216369301628724,-2.4303767495967104,0.0006992640371592589,1.0,0.0,0.0
1.1494003318055006,0.09494239546318524,-0.15810021282011022,-0.2951030518658095,0.7888519297971857,1.3497083620873782,-0.9892398114959292,-0.09128909646702403,-0.17302833131548645,-2.4986583969862632,0.0006152117858077838,0.0,0.0,1.0
1.1412753179412556,0.09433897359666203,-0.1594934830668672,-0.3151694196620288,0.78885523647925,1.3806620253965534,-1.0422552877123772,-0.059290823529670536,-0.17537179473051215,-2.5182156518225245,0.00024292105332321162,1.0,0.0,0.0
1.1327113127914656,0.09369319694045322,-0.16118134918858407,-0.33551130418851943,0.7888572353537103,1.4026373126689895,-1.099143658256171,-0.10183731233898237,-0.2464877396466736,-2.567130767088498,0.0002577448737940019,0.0,0.0,1.0
1.123692749197642,0.09299653611559308,-0.16322482009074732,-0.3560689050361858,0.7888581794192078,1.4344463606601403,-1.1557530918733343,-0.07201095010311984,-0.2644349281675761,-2.5725248725359977,3.4906914772404182e-06,1.0,0.0,0.0
1.1142075303164571,0.09229107625008476,-0.1656643320441733,-0.376734511353408,0.7888583096623291,1.4594554560848263,-1.2159229561169416,-0.10399208814660513,-0.345336934327795,-2.5938148964648198,3.215047733930139e-05,1.0,0.0,0.0
1.1042409438594498,0.09155207499860672,-0.1685956173354013,-0.39742643809391903,0.7888577886800275,1.4923507063843742,-1.2759841799922442,-0.0804041670678201,-0.38750164056194064,-2.579408616106812,-0.00014175274169818766,0.0,0.0,1.0
1.0937830131115491,0.09083407727832699,-0.17206575978955493,-0.4180050420127476,0.7888566036443557,1.5216169456969215,-1.3388235068703818,-0.09870422101854807,-0.4799372655155569,-2.5652993092031133,-0.00014655197667427325,0.0,0.0,1.0
1.0828215817988869,0.09010617405233316,-0.17620198985010194,-0.4383513449401612,0.7888382114798829,1.5564926682835063,-1.401799044792014,-0.08288069110264001,-0.5541040278105424,-2.5215799552913665,-0.003898052525569553,0.0,0.0,1.0
1.0713494393296714,0.0894182117218427,-0.1810759282174713,-0.4582903947728383,0.7887722432747682,1.5908695182309318,-1.4665353518381483,-0.08868462196091499,-0.6643112720560708,-2.463485315867691,-0.01138640778371738,1.0,0.0,0.0
1.0593579174134296,0.08874550128802215,-0.18684123532177596,-0.4776516811527609,0.7886351156206638,1.629483954348045,-1.531614331779972,-0.07906465490133925,-0.7769835249624717,-2.3773292799052497,-0.02115603214024889,0.0,0.0,1.0
1.0468420422466451,0.0881135891082531,-0.1936233668118548,-0.4962228585616375,0.7884118301780272,1.6701848886971573,-1.5976327980498168,-0.07847108112743746,-0.9184930974637456,-2.2660477852661383,-0.032441983825154425,0.0,0.0,1.0
1.034945548558695,0.08786913355994788,-0.20156730020563934,-0.5128349550079676,0.7882622760158069,1.7154597142089578,-1.3669612052964712,0.02037720869282493,-1.0671191042583412,-1.8797193418903282,-0.00629451623802975,0.0,0.0,1.0
1.0248935593655508,0.08781778514598312,-0.2116040958017302,-0.5259705034053095,0.7882197737855103,1.7577555920115744,-1.151182943985993,-0.034846425775935004,-1.4418252795702085,-1.4081052162701164,-0.0051352798025653705,1.0,0.0,0.0
1.0164482265257373,0.08754853567809545,-0.22455211389633484,-0.5350135217040638,0.7881192314682876,1.8124500500374918,-0.9663346012467671,-0.034239741904809634,-1.794844965769546,-0.8567873158553636,-0.01879943309688724,0.0,0.0,1.0
1.0093338249242516,0.08714424691626163,-0.2404719214245099,-0.5396569668419086,0.7878775794069048,1.8648861763360705,-0.8189376221579565,-0.06857553958497004,-2.184573431634679,-0.30796382879050954,-0.03912553500525013,0.0,0.0,1.0
1.0033576221195708,0.08648753914659553,-0.2593738516999812,-0.5399856964827503,0.7864977900957676,1.9167533416589897,-0.6784424098956783,-0.0974532380738006,-2.540360731836349,0.22412159508054405,-0.3160123379278135,0.0,0.0,1.0
0.9985445382106112,0.08572273341282258,-0.2809295153975229,-0.535972219155771,0.7817027331532003,1.974195595864084,-0.5264464605886628,-0.09542679122253486,-2.8481583052272184,0.7786061014439061,-0.8863323595954349,0.0,0.0,1.0
0.9949521835363658,0.08507614688833715,-0.3049113518995773,-0.5272539240453317,0.7719058957582222,2.0403644139667634,-0.3728659392042301,-0.06762721511888506,-3.1469347667520995,1.400760820957892,-1.5643843522135792,0.0,0.0,1.0
0.9925561357188036,0.08459106806879646,-0.33146421438331497,-0.5132785555419339,0.7566312350619662,2.111145298977735,-0.2276330686242843,-0.0547322298007788,-3.4907905698213764,2.0931056022562884,-2.2559428069804044,1.0,0.0,0.0
0.9912813880759659,0.08412960974918808,-0.3609568312762206,-0.4935141241972778,0.7357686491358146,2.1843054359202756,-0.09283162751647372,-0.06137760106525584,-3.881718815814187,2.848311227012776,-2.9615284121854653,0.0,1.0,0.0
0.991037970928916,0.08356557366090814,-0.3936804285389017,-0.4675533107138488,0.7092073950381182,2.2571311599301294,0.02992044670688828,-0.08001887469011687,-4.298392585153616,3.6425109781166185,-3.6807967700247364,1.0,0.0,0.0
0.9917269895552484,0.08284130434125332,-0.4296780175330687,-0.435300895460796,0.6768480901556865,2.3249659070287434,0.1401347280005431,-0.10116288295725054,-4.700134044072202,4.421530535045114,-4.4111750625563975,0.0,1.0,0.0
0.99325565238089,0.08199251083979706,-0.4685840221827683,-0.39720169888902573,0.6386237201298777,2.3824493368656703,0.2399977812366094,-0.11111657471159583,-5.025547444868055,5.104519137910427,-5.1470053432773355,0.0,0.0,1.0
0.9955629528329024,0.08114734199022773,-0.5095228873096448,-0.3544029934316273,0.5945264431042196,2.4246376022060745,0.3354132682367962,-0.10061690811219184,-5.208593900390063,5.5967366412756565,-5.8789898229728434,0.0,0.0,1.0
0.9986503013462148,0.08047762040415954,-0.5511331506202897,-0.3087777090117472,0.5446347523884406,2.4488726205285456,0.4360893105877252,-0.06806840528831823,-5.193852225967551,5.811577862169022,-6.594748034776088,0.0,0.0,1.0
1.0026075523571705,0.08013724013307051,-0.5916893209793127,-0.26279277644128163,0.4891334687903287,2.4557227275920392,0.5542580039405617,-0.01946663696459152,-4.945686041813505,5.687229654358102,-7.28012886601442,0.0,1.0,0.0
1.007624682541495,0.08021374751702147,-0.6292620853540354,-0.2192866667899264,0.4283211870495397,2.44854823016057,0.7024122501389026,0.03479903888975183,-4.4486611407465695,5.1926399068966855,-7.921063001815012,0.0,1.0,0.0
1.0139843110992013,0.08070208056205022,-0.6618608789326345,-0.18124720709597772,0.36260276325755936,2.431612449767972,0.8908817011478792,0.08220832063733409,-3.702745345678516,4.321433643604052,-8.505397451027099,0.0,1.0,0.0
1.0220180857359966,0.08166860429086953,-0.6875554943378872,-0.15128669529171768,0.29242181880704543,2.416171260694105,1.121057113215172,0.1536025051748655,-2.7228503985858055,3.173450084619993,-9.036350242164664,0.0,1.0,0.0
1.03199364715033,0.08362551736234004,-0.704790524515493,-0.13045656425960964,0.21806773098520826,2.4223862873836164,1.3751671246324508,0.3300627225750282,-1.5875882567681427,2.0383382187767958,-9.550253935399141,0.0,1.0,0.0
1.0440504534288642,0.0869261495720975,-0.7129039606545683,-0.11861682158728835,0.13963251846313027,2.433461545149985,1.6400298834031215,0.4898684617711837,-0.4418283088676834,0.9251794194504877,-10.0,1.0,0.0,0.0
1.0582387873656975,0.09139529372293352,-0.7118610520783726,-0.11560516821164572,0.057106770806376224,2.4424560236140067,1.9065038629082969,0.623875120443067,0.7018848671786175,-0.17016432059527636,-10.0,1.0,0.0,0.0
1.0745368518937053,0.09693260723533413,-0.7015969474971326,-0.1213232572975645,-0.02963364666680184,2.4462596405629884,2.1659657737318736,0.7576602724175788,1.8640629063388532,-1.2581966338760069,-10.0,0.0,0.0,1.0
1.092845815736004,0.10341283200225146,-0.6821032891918176,-0.13571518927953388,-0.12083149163588384,2.434166527548693,2.407556036091873,0.8596838574117232,3.010153449157903,-2.3390445587472257,-10.0,0.0,1.0,0.0
1.11297615186006,0.11048958752530268,-0.6536014487906483,-0.15872176396895693,-0.21685679250206724,2.3951751887119093,2.619337605232793,0.9070063549193521,4.117049654876202,-3.411999443648313,-10.0,1.0,0.0,0.0
1.1346362667863847,0.11763108945541705,-0.6165066781664292,-0.19026936343780795,-0.3182098170478005,2.3186107617179323,2.7885045157243407,0.8777648590644281,5.158636293860249,-4.474631343998152,-10.0,0.0,1.0,0.0
1.1574665974410068,0.12418960414441554,-0.5715056324282086,-0.2302907922204741,-0.4254034803124824,2.20694098449926,2.911355124397893,0.7651683273820409,6.092635957834584,-5.532279619945258,-10.0,1.0,0.0,0.0
1.1807596750798721,0.12964558394905076,-0.5197251491234747,-0.27913443001825244,-0.5399372091654869,2.050103041420471,2.8730743478930116,0.6301817821656543,6.850489494559593,-6.7165242571936545,-10.0,0.0,1.0,0.0
1.2032387177644368,0.13317703065159686,-0.4632957687342397,-0.33760251160188703,-0.6649115804192519,1.8387346821186636,2.7397961549789187,0.2546698224358339,7.258615272791653,-7.894015434695638,-10.0,0.0,1.0,0.0
1.224435693373529,0.13245563088034915,-0.4051522427728486,-0.4051800285642619,-0.8004485846510301,1.5801536158037481,2.5386002082363195,-0.40761993429040944,7.2721937134980905,-9.021902202232775,-10.0,1.0,0.0,0.0
1.2428908440198887,0.12730957583445535,-0.34885465091511986,-0.4838535871096378,-0.8904621447084807,1.4164252171326726,2.0989514952991284,-0.9107325205839616,6.810276285076783,-10.0,-6.627669624745716,1.0,0.0,0.0
1.2583137896432393,0.1179029932026985,-0.2978376354097359,-0.5701640739711458,-0.9194504870043888,1.3190686533802634,1.7700272588732733,-1.4620083884308008,5.950658857315763,-10.0,-1.2389866716894757,1.0,0.0,0.0
1.2715920688089934,0.1067833340496,-0.2534188148330526,-0.6525602395893759,-0.917711737304697,1.4201634994405994,1.5629133717873327,-1.3347213341735853,5.1573218170082695,-9.639515377508037,1.3271985216350315,1.0,0.0,0.0
1.2834740530002335,0.09566519297240736,-0.21624028546970428,-0.7240514276630978,-0.9018749809008716,1.5180853447681888,1.414666600163763,-1.4500041399967505,4.137949192275614,-8.236400165817432,2.569120871920874,0.0,0.0,1.0
1.2943022633124113,0.08367136308561472,-0.1871120129349947,-0.7844806439621552,-0.8757615379248049,1.6356775546384326,1.2972419690148949,-1.5503615048026416,3.14437035568746,-6.876056266206953,3.958178352054974,1.0,0.0,0.0
1.3043091310870647,0.07123373098867132,-0.16542833178523786,-0.8341921614587603,-0.8385687260347201,1.7711601157589647,1.2081786886712254,-1.5604794186049653,2.2770482899149607,-5.555984496666063,5.338849734375549,0.0,0.0,1.0
1.3136941752175573,0.0590557841997679,-0.1502085666898393,-0.8734801131015061,-0.7903657270274351,1.9193695956410133,1.1407543612316091,-1.4850982579286822,1.5285845268971212,-4.269060044906421,6.710627450579578,1.0,0.0,0.0
1.3226064734827367,0.04771528875216305,-0.14062623325351245,-0.9025632330628804,-0.7313888367999641,2.0740376016063573,1.089061386114741,-1.3508984798358832,0.8678799455886264,-3.003661594938955,8.0322773847813,0.0,0.0,1.0
1.3311724463932428,0.037564569006344785,-0.13603292388918878,-0.9215280608325138,-0.6634058041603801,2.2265892930928923,1.0534296152242857,-1.1875662739660695,0.28142972396220145,-1.7387393410354808,8.9626030325375,0.0,0.0,1.0
1.3393749119506633,0.028197053703344056,-0.13559352031893446,-0.9321658448931842,-0.5892764177547438,2.3141446898392593,0.997409077822157,-1.1547983481513195,-0.1707144771523789,-0.9209567412342516,9.569063379401976,1.0,0.0,0.0
1.3470115462580738,0.018958583602442017,-0.13736377196189664,-0.9387677524572116,-0.5118087795709197,2.325280421306778,0.911753059484296,-1.1552574140837282,-0.2715748362342113,-0.7294153989920978,9.79749081771191,0.0,0.0,1.0
1.3539608878850635,0.010424924397129814,-0.1384136572571493,-0.9448325014814294,-0.4339858914714049,2.320064748780915,0.8257119994465607,-0.9787325178565862,0.008754668887947514,-0.78680342121391,9.658400147482816,0.0,1.0,0.0
1.360206654548119,0.003393995401581254,-0.1367341043314066,-0.9519399308837994,-0.3578888187640429,2.3002372032684884,0.7358234261369879,-0.7794980126661413,0.4105603596869967,-0.99009619663311,9.366241944792057,0.0,1.0,0.0
1.3657319128994796,-0.002074811829148336,-0.1317905438284098,-0.9607973317700826,-0.28436860498005456,2.2768063233522806,0.6455092895614762,-0.5881003909967022,0.8247223402328173,-1.2242804502222742,9.014269849170368,0.0,0.0,1.0
1.3705378253198206,-0.006152118053413633,-0.12379436462732996,-0.9713698002513794,-0.21358928597245516,2.255683737271617,0.5559299712573798,-0.4315359027827994,1.1738092806773408,-1.4188516297227307,8.680996538069412,0.0,0.0,1.0
1.3746350025813343,-0.009124025293808595,-0.1133800615289059,-0.9831756803019848,-0.14519494758201595,2.24126801508169,0.4683201934345389,-0.3117142161263731,1.4293977567443403,-1.5326511269846117,8.417939241857365,1.0,0.0,0.0
1.3780399972938848,-0.011273899381746331,-0.10131012278797656,-0.9955295608816814,-0.07849856398834679,2.2348089568911047,0.38291788103166297,-0.2260353742010285,1.5878716649506932,-1.5558861757434488,8.256382481601607,0.0,1.0,0.0
1.38077028875394,-0.012839626067982215,-0.08830136919006372,-1.007737316022383,-0.012642703056723749,2.2360780575467527,0.29969190509208016,-0.16572184655368505,1.6642374949010383,-1.4961516959619934,8.20766709765461,1.0,0.0,0.0
1.3828412210814631,-0.01399324612390441,-0.07493157831507356,-1.01920375345819,0.05328304904072893,2.243706581672804,0.21811924328024404,-0.12308211493779035,1.6782430629544538,-1.3705689281030249,8.273706514915887,0.0,0.0,1.0
1.3842631162007917,-0.014846823518762863,-0.061616545956949875,-1.029478798613932,0.12018997245456847,2.25606296780986,0.13745889997580393,-0.09081523236397257,1.650635187683401,-1.198289843995055,8.45280746914332,0.0,0.0,1.0
1.3850396197164403,-0.015461568000506812,-0.048616032257766686,-1.0382626781378852,0.18897473003889992,2.271450948773145,0.05678369563027157,-0.06351352378847812,1.599678857816737,-0.9977407910764952,8.743009817732187,0.0,0.0,1.0
1.3851675679299125,-0.015857142063400474,-0.03605283583060719,-1.0453879332426876,0.2605129592964128,2.2885389437119517,-0.024674429480265853,-0.0362041959568637,1.5413516710727555,-0.7835859075540381,9.141022071496707,0.0,0.0,1.0
