trajectory_ID,longitude,latitude,altitude,timestamp,Pressure_surface,Relative_humidity_isobaric,Temperature_isobaric,Wind_speed_gust_surface,u-component_of_wind_isobaric,v-component_of_wind_isobaric,mode,
20160401_VLG10FH_LEBL_LEMD,-3.461531783,40.3998012,3780,1459528310,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.464224782,40.40251521,3680,1459528315,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.466951182,40.40527801,3600,1459528320,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.469722183,40.4080014,3580,1459528325,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.472371785,40.4105948,3480,1459528330,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.474910386,40.4130762,3400,1459528335,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.477453235,40.4155905,3375,1459528340,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.48008831,40.41817467,3266.666667,1459528345,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.482290986,40.4203054,3200,1459528350,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.484750586,40.422699,3180,1459528355,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.487315234,40.42526975,3100,1459528360,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.490128374,40.42806401,3100,1459528365,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.492460978,40.43035801,3066.666667,1459528370,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.494558586,40.4324702,2980,1459528375,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.496987786,40.4348842,2900,1459528380,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.499533732,40.43744876,2875,1459528385,92023.74,68,278.3,1.2,1.12,-1.64,3,
20160401_VLG10FH_LEBL_LEMD,-3.502295308,40.44018067,2800,1459528390,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.504529985,40.442398,2780,1459528395,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.507044384,40.4448976,2680,1459528400,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.509818231,40.44760201,2600,1459528405,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.512651641,40.45039901,2566.666667,1459528410,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.514943983,40.45266741,2480,1459528415,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.517626184,40.4552888,2400,1459528420,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.520357233,40.45796326,2375,1459528425,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.523113308,40.46065134,2300,1459528430,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.525372985,40.462856,2280,1459528435,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.528029982,40.46545976,2175,1459528440,92023.74,66.4,279.7,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.530968173,40.46832461,2100,1459528445,92023.74,66.4,281.2,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.533386308,40.47069901,2066.666667,1459528450,92023.74,66.4,281.2,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.535654785,40.4729368,1980,1459528455,92023.74,66.4,281.2,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.538352482,40.47557526,1900,1459528460,92023.74,66.4,281.2,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.541265175,40.47838541,1900,1459528465,92023.74,66.4,281.2,1.2,0.85,-0.86,3,
20160401_VLG10FH_LEBL_LEMD,-3.543605975,40.48069801,1900,1459528470,92023.74,66.4,281.2,1.2,0.85,-0.86,3,
