trajectory_ID,longitude,latitude,altitude,timestamp,Pressure_surface,Relative_humidity_isobaric,Temperature_isobaric,Wind_speed_gust_surface,u-component_of_wind_isobaric,v-component_of_wind_isobaric,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,0.105572715,40.94102414,29000,1461224184,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,0.092110521,40.94003869,29000,1461224189,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,0.078781718,40.93903129,29000,1461224194,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,0.065492121,40.93804369,29000,1461224199,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,0.051860716,40.93704192,29000,1461224204,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,0.038475321,40.93605329,29000,1461224209,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,0.025191718,40.93504129,29000,1461224214,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,0.011877523,40.93407189,29080,1461224219,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.001761486,40.93305652,29100,1461224224,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.015181077,40.93208409,29100,1461224229,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.028436481,40.93108688,29100,1461224234,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.041705479,40.93010149,29100,1461224239,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.055316284,40.92909032,29100,1461224244,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.068659078,40.92810569,29020,1461224249,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.081947682,40.92709529,29000,1461224254,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.09522788,40.92609229,29000,1461224259,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.108748685,40.92506211,29000,1461224264,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.121979481,40.92404008,29000,1461224269,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.135191285,40.92299088,29000,1461224274,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.148385081,40.92196508,29000,1461224279,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.161834084,40.9209375,29000,1461224284,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.174857078,40.91992826,29000,1461224289,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.187930684,40.91888268,29000,1461224294,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.201066082,40.91784748,29000,1461224299,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.214503686,40.9168023,29000,1461224304,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.227594881,40.91577087,29000,1461224309,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.240684084,40.91471428,29000,1461224314,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.25385348,40.91370228,29000,1461224319,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.267317285,40.91266891,29000,1461224324,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.28039368,40.91164606,29000,1461224329,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.29353088,40.91064008,29000,1461224334,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.30664228,40.90963627,29000,1461224339,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.320104284,40.90861151,29000,1461224344,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.33327108,40.90759987,29000,1461224349,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.346341081,40.90657767,29000,1461224354,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.359394278,40.90557887,29000,1461224359,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.372792086,40.9045381,29000,1461224364,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.385945079,40.90353147,29000,1461224369,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.398960681,40.90250847,29000,1461224374,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.412015481,40.90148727,29000,1461224379,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.424766277,40.90050367,29000,1461224384,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.437590257,40.89950624,29000,1461224389,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.45079366,40.89846385,29000,1461224394,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.464063457,40.89741363,29000,1461224399,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.477093656,40.89638603,29000,1461224404,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.490122657,40.89536163,29000,1461224409,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.503320061,40.89431245,29000,1461224414,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.516601256,40.89326043,29000,1461224419,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.529628856,40.89223803,29000,1461224424,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.542656657,40.89120783,29000,1461224429,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.55583526,40.89015925,29000,1461224434,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.569079858,40.88909883,29000,1461224439,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.582076456,40.88805623,29000,1461224444,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.595058258,40.88702763,29000,1461224449,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.608023257,40.88598343,29000,1461224454,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.620970859,40.88493403,29040,1461224459,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.633914859,40.88386283,29100,1461224464,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.64696426,40.88278684,29100,1461224469,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.659971854,40.88174002,29100,1461224474,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.672664056,40.88072302,29100,1461224479,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.685431654,40.87970063,29100,1461224484,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.698404658,40.87868764,29100,1461224489,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.711474254,40.87766603,29060,1461224494,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.724254659,40.87662943,29000,1461224499,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.737003058,40.87554522,29000,1461224504,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.74986127,40.87439204,29000,1461224509,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.762768296,40.87291422,29000,1461224514,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.775137453,40.869843,29000,1461224519,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.787359434,40.86659982,29000,1461224524,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.800024502,40.86546443,29000,1461224529,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.812610122,40.86339501,29000,1461224534,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.824843333,40.86095181,29000,1461224539,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.837050534,40.858364,29000,1461224544,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.849337347,40.85569022,29000,1461224549,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.861567176,40.85261799,29000,1461224554,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.87304966,40.84827337,29000,1461224559,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.884534303,40.844129,29000,1461224564,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.896687378,40.84153901,29000,1461224569,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.908699944,40.83830899,29000,1461224574,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.920441167,40.83522599,29000,1461224579,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.932214562,40.83191259,29000,1461224584,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.94412977,40.8286374,29000,1461224589,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.95613136,40.82536359,29000,1461224594,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.967894759,40.82214599,29000,1461224599,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.979651759,40.81894399,29000,1461224604,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-0.991554368,40.8157158,29000,1461224609,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.003515361,40.81244879,29000,1461224614,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.015264564,40.80917679,29000,1461224619,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.027023163,40.80587779,29000,1461224624,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.038934771,40.8025756,29000,1461224629,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.05089756,40.79928119,29000,1461224634,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.06260896,40.79604499,29000,1461224639,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.074296759,40.79281419,29000,1461224644,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.086140371,40.7895394,29000,1461224649,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.098076359,40.78623599,29000,1461224654,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.109760559,40.78301139,29000,1461224659,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.121429957,40.77979799,29000,1461224664,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.133106159,40.77659099,29000,1461224669,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.144920968,40.773327,29000,1461224674,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.156734956,40.77005578,29000,1461224679,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.168204552,40.76686398,29000,1461224684,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.179669358,40.76366359,29000,1461224689,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.191400967,40.760394,29000,1461224694,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.203162155,40.75712298,29000,1461224699,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.214694358,40.75391158,29000,1461224704,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.226266156,40.75068498,29000,1461224709,96726.69,7.7,228.6,6.7,-7.1,17.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.237978967,40.7474282,29000,1461224714,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.249736356,40.74413938,29000,1461224719,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.261264156,40.74092438,29000,1461224724,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.272811555,40.73772738,29000,1461224729,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.284502568,40.7344696,29000,1461224734,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.296278156,40.73117378,29000,1461224739,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.308772166,40.7276612,29000,1461224744,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.321252402,40.72412587,29000,1461224749,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.331799198,40.72116275,29000,1461224754,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.342362357,40.71820758,29000,1461224759,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.355053675,40.71464772,29000,1461224764,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.367744403,40.71107348,29000,1461224769,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.378305199,40.70809775,28950,1461224774,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.390018676,40.70479622,28850,1461224779,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.402693403,40.70121007,28800,1461224784,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.414137599,40.69796667,28740,1461224789,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.424396183,40.69506673,28650,1461224794,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.435458652,40.69194669,28600,1461224799,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.447310578,40.68860964,28540,1461224804,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.45800337,40.68561483,28440,1461224809,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.467810674,40.68286522,28350,1461224814,92542.69,7.5,228.8,1.4,4.5,9.2,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.477635935,40.68009436,28300,1461224819,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.489312146,40.67680968,28250,1461224824,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.500879166,40.67357063,28140,1461224829,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.510463666,40.67085471,28050,1461224834,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.521073145,40.66783518,28000,1461224839,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.532479564,40.66458582,27940,1461224844,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.542715757,40.66169681,27900,1461224849,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.552001654,40.6590827,27850,1461224854,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.561332727,40.65643495,27760,1461224859,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.572599138,40.65323117,27650,1461224864,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.583783958,40.65005201,27600,1461224869,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.593048154,40.64741119,27550,1461224874,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.602339126,40.64475234,27460,1461224879,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.613507135,40.64155766,27350,1461224884,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.624620559,40.63837921,27240,1461224889,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.63393066,40.6356892,27200,1461224894,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.64322032,40.63303074,27160,1461224899,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.654256132,40.62992266,27000,1461224904,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.665249949,40.62685181,26780,1461224909,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.674463154,40.62426569,26600,1461224914,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.683721522,40.62163394,26460,1461224919,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.69488364,40.61843717,26350,1461224924,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.706016954,40.61526741,26240,1461224929,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.715267659,40.6126102,26150,1461224934,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.724510322,40.60993134,26060,1461224939,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.735562635,40.60675266,25900,1461224944,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.746479348,40.6036292,25680,1461224949,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.755551653,40.60101569,25550,1461224954,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.765641133,40.59808966,25400,1461224959,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.77650295,40.5949562,25240,1461224964,92542.69,30.4,231.7,1.4,6.9,6.1,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.786246742,40.59218839,25080,1461224969,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.795163146,40.58964368,24900,1461224974,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.804133115,40.58706653,24800,1461224979,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.814838621,40.58403765,24750,1461224984,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.825369538,40.58107059,24640,1461224989,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.834087638,40.57857917,24550,1461224994,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.842769706,40.57609372,24460,1461224999,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.853069115,40.57315264,24350,1461225004,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.863247931,40.57023738,24240,1461225009,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.871728636,40.56775316,24150,1461225014,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.880225702,40.56527652,24020,1461225019,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.890326609,40.56241813,23800,1461225024,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.90036153,40.55955257,23580,1461225029,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.908778131,40.55711366,23400,1461225034,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.917237101,40.55468992,23260,1461225039,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.927401113,40.55181314,23100,1461225044,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.937551329,40.54893638,22940,1461225049,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.946043132,40.54651067,22800,1461225054,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.954544503,40.54405772,22660,1461225059,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.964730115,40.54113214,22500,1461225064,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.974901333,40.53820418,22280,1461225069,92542.69,71.3,236.4,1.4,8.6,3.7,,,,,,,,,
20160421_VLG10HJ_LEBL_LEMD,-1.983349132,40.53573816,22150,1461225074,92542.69,60.6,243.3,1.4,8.96,2.83,,,,,,,,,
