episode,dlon,dlat,dalt
0,-0.009643069000683891,0.0025471869619117142,129.6313814744696
0,-0.009422257209193466,0.0028966137245362493,140.3549378420894
0,-0.009514093937756141,0.0030920051774538456,148.42982873703616
0,-0.009603603449622498,0.0032051565605206024,162.0082640562976
0,-0.00969473098684698,0.003247767836044999,181.81269176156277
0,-0.009810869524193112,0.003213060288367022,206.80311315252132
0,-0.009999281466963533,0.0030828306282734345,232.31644164833415
0,-0.01028849814879642,0.0028568248961246003,251.81831566269256
0,-0.01063136786356726,0.0025818799561132286,262.3303528486103
0,-0.010944318665954352,0.00232385371072849,265.41004655960603
0,-0.011541086565376947,0.0010139290511259834,226.5304648273214
0,-0.011630065180592229,0.0008503279827188266,221.00292131140222
0,-0.011698423669964708,0.0007275784752874817,216.13659691223566
0,-0.011752085257985358,0.0006397993801815509,211.9674384857983
0,-0.011794030000482836,0.0005795776912718021,208.4443109749827
0,-0.011825786325639461,0.000539434011911157,205.49108197784307
0,-0.011848360264533552,0.0005130886104344481,203.0269733989845
0,-0.01186271842120211,0.000496037033014642,200.97338506090676
0,-0.011869980386750845,0.00048547605209653096,199.25703448166468
0,-0.012007611210436296,-0.0005262251223374973,187.35107314497884
0,-0.01197881622527789,-0.000577967608094114,186.113658326598
0,-0.011946960715000399,-0.000627431436687665,184.99528408167183
0,-0.011913421828516173,-0.0006742104284996949,183.96881392211714
0,-0.011879567837939906,-0.0007176984373880196,183.00993905791776
0,-0.011846701751743495,-0.0007572293981974753,182.0974074957941
0,-0.011816016890808103,-0.0007921517999794148,181.21280636342158
0,-0.01178856490646565,-0.0008218639907271665,180.34013770905898
0,-0.011765237408139905,-0.0008458281879629866,179.46533601058115
0,-0.011746761372797336,-0.0008635738206208349,178.575816095693
0,-0.01173370636725416,-0.0008746965202263801,177.66010992446834
0,-0.011726499399913945,-0.0008788571403231351,176.7076372767881
0,-0.011725441826222038,-0.0008757844926867822,175.70864723005218
0,-0.01158213707557567,-0.0001573317675918472,196.58454839679743
0,-0.011552857140525827,-9.955502325794774e-05,196.67109537965328
0,-0.011522061787829425,-3.079362044840629e-05,196.81044518142087
0,-0.011490044065613408,4.864683881888312e-05,196.98834818045057
0,-0.01145721258199727,0.00013831582500659534,197.1877919687382
0,-0.011424102645365948,0.00023757625499246592,197.38852172198764
0,-0.011391378255766544,0.000345571069009351,197.56677372902635
0,-0.01135982048846736,0.0004612086437302055,197.6953630657858
0,-0.011330298898757937,0.0005831760466139728,197.74424114584724
0,-0.01130372524906915,0.0007099846106037404,197.6815707131618
0,-0.011280992874333116,0.0008400451664158071,197.475260314667
0,-0.011262909325908958,0.0009717622923702362,197.09478393371586
0,-0.011736755313406927,0.00020236376044137903,179.63083017574755
0,-0.011715372349419502,0.00031607803269225864,178.82179625473705
0,-0.011990623000911704,-0.0010750295923247699,182.50312672542168
0,-0.012012993734227841,-0.0010653046025515813,180.83855014201148
0,-0.012037706329493345,-0.0010431473545039086,179.04106764691366
0,-0.012065044160424296,-0.0010081626022593283,177.09599057840208
0,-0.012095093676195514,-0.0009603025399160172,174.99208746026477
0,-0.012127693035832835,-0.0008999215530507853,172.72260224710882
0,-0.012162421815189986,-0.0008277763079816945,170.28560477590517
0,-0.012198640307711187,-0.0007449594963557446,167.6835317413924
0,-0.012235572575160409,-0.000652775226439531,164.92203425541663
0,-0.012272413704256236,-0.0005525830910177381,162.0084894529486
0,-0.012308435144814663,-0.0004456472465076463,158.9506406226061
0,-0.012343065134291956,-0.00033302257905939016,155.75575760737158
0,-0.01237593136822808,-0.0002154957491408803,152.43050896990755
0,-0.012406864743701222,-9.358224218286603e-05,148.9815131707085
0,-0.012787823715602043,-0.001792557860876782,164.91589309405964
0,-0.012831879549547242,-0.0016895640884289223,163.18832554463307
0,-0.012876590955602715,-0.001580706003306866,161.39522233899123
0,-0.012919273693101026,-0.0014700073438686898,159.58134519020234
0,-0.012957771462276403,-0.0013607863412888517,157.78189570887818
0,-0.012990694118732098,-0.0012553501758772697,156.0179104059589
0,-0.013017429563897242,-0.0011549953755375763,154.29583971966295
0,-0.013038009147452354,-0.0010602034810802197,152.60985429664004
0,-0.013052920724750667,-0.0009709020195684152,150.94514548997972
0,-0.013062933582883112,-0.0008867014095928179,149.28103433840593
0,-0.013068962493968663,-0.0008070688473178981,147.59338798913234
0,-0.013071972994548504,-0.0007314352941915055,145.85631636493903
0,-0.013072918694792731,-0.0006592486813076304,144.04334466409492
0,-0.013072699358838737,-0.0005899914259600041,142.12831063737318
0,-0.01307213081684452,-0.0005231793880717226,140.08620301758802
0,-0.013071921355372332,-0.0004583559961180673,137.89408932760043
0,-0.013072652522095071,-0.0003950909052345545,135.5322006003622
0,-0.013074764640727146,-0.00033298776951192323,132.98515759560328
0,-0.013078548603536405,-0.00027170100387434546,130.24324613923054
0,-0.013120094240313396,-0.0017121253606589655,146.59165010063347
0,-0.013114320713815266,-0.0016446743338132367,144.65613765787373
0,-0.013102484438983163,-0.0015766726047790566,142.47099543101643
0,-0.013085583792434014,-0.00150678514613745,139.9865595334526
0,-0.013064643562927372,-0.0014340091821025986,137.16344832988253
0,-0.013040698222510347,-0.001357707270753351,133.9775571616776
0,-0.01188253992662518,-0.004770711908133654,43.99746926522193
0,-0.011909900333867822,-0.004501914997756892,42.99638817782759
0,-0.01195737933227537,-0.0041952945700482434,42.35309393991112
0,-0.012018901686962664,-0.0038644124986631787,42.009493425810014
0,-0.012087295153876625,-0.003527672533053271,41.87880600868152
0,-0.012156075669189862,-0.0032028504662457696,41.867463190761384
0,-0.012220631634203834,-0.002902748576909593,41.90003802299291
0,-0.012278441392169579,-0.002633906136766286,41.93050367302094
0,-0.01232862961240098,-0.002397738947212666,41.93902494527621
0,-0.012371347087671524,-0.002192487258494567,41.92262392688759
0,-0.012407263143188223,-0.0020148838885615137,41.88653715973753
0,-0.012437240987161865,-0.0018612285248835532,41.83860914049124
0,-0.012462161583077416,-0.0017279583873660016,41.7864181687489
0,-0.012482841760677248,-0.0016118963504833902,41.73613864092189
0,-0.01250000432481694,-0.0015103226550099208,41.69230727047589
0,-0.012514273957762004,-0.0014209615723598766,41.657981734696946
0,-0.012526184465978047,-0.0013419331459080617,41.63502565261137
0,-0.012536190014703899,-0.0012716951292839561,41.62439908074633
0,-0.012544676875524246,-0.0012089866164985718,41.626408732159085
0,-0.012551974210997758,-0.00115277792211084,41.64090697791907
0,-0.012558363398461884,-0.0011022279404400612,41.667443002459365
0,-0.012564085845265695,-0.001056648731004647,41.70537413375498
0,-0.012569349434340672,-0.0010154765038850905,41.75394586654779
0,-0.012574333799103932,-0.0009782480319937342,41.81234805235572
0,-0.01257919462928955,-0.0009445815573406472,41.879753297536155
0,-0.012584067188465792,-0.0009141613691274888,41.95534225170564
0,-0.012589069195937767,-0.000886725358939864,42.03831933189067
0,-0.012594303197788882,-0.0008620549790773137,42.12792153163305
0,-0.01259985852692677,-0.0008399671355995486,42.223422279118765
0,-0.012605812931055022,-0.0008203076361659726,42.3241317932939
0,-0.01261223393043373,-0.0008029458853387377,42.429395002615905
0,-0.012619179953693153,-0.0007877705788618502,42.53858780520318
0,-0.0126267012892968,-0.0007746861958498079,42.65111223656398
0,-0.012634840881988218,-0.0007636101259875946,42.76639095259612
0,-0.012643634997246318,-0.0007544702995955136,42.88386131731889
0,-0.012653113772027557,-0.0007472032132803103,43.002969296517186
0,-0.012663301666576438,-0.0007417522641113802,43.12316329282893
0,-0.012674217829584318,-0.0007380663218151508,43.24388800955117
0,-0.012685876387267467,-0.000736098482158386,43.364578395896054
0,-0.012698286665859228,-0.0007358049561124753,43.48465370314603
0,-0.012271893524211128,-0.005358651006718866,3.496989983951435
0,-0.012238886031488906,-0.005234763359793063,3.8028931782660464
0,-0.012201913973316188,-0.0051074600711015425,4.1574415789045105
0,-0.012160684112376072,-0.004974819129089836,4.571488869988507
0,-0.01211524035109743,-0.0048341185626936956,5.06700490603094
0,-0.012066144937630023,-0.004681966278040723,5.675009458939163
0,-0.012014596308790367,-0.004514654212624456,6.431465399411534
0,-0.011962400913612295,-0.004328867462314019,7.370081794795269
0,-0.011911728369919775,-0.004122814626753787,8.51150022471062
0,-0.011864659197154204,-0.003897574598867033,9.850693969524716
0,-0.01182267556059459,-0.003658025128663488,11.348198740118072
0,-0.011786347314774447,-0.0034125363384490464,12.932426549121372
0,-0.011755387245931783,-0.003171173757872641,14.515380026030423
0,-0.011729006180912684,-0.0029432132720143894,16.01471385602868
0,-0.011706319072051764,-0.0027352600892810355,17.370678305353223
0,-0.011686599975474435,-0.0025506721668738805,18.551628121004413
0,-0.011669352039315477,-0.0023900585486921443,19.54999234757092
0,-0.011654266836359738,-0.0022522127853692865,20.37428639071334
0,-0.01164115324032865,-0.0021349865603996513,21.041533614642606
0,-0.011629878298300634,-0.0020359069329493546,21.57186364379394
0,-0.011620330662791117,-0.0019525377321029937,21.98531835007331
0,-0.011612402681483718,-0.0018826562381552264,22.30026426339337
0,-0.011605984162369682,-0.0018243177026040212,22.5327870760844
0,-0.011600962165638096,-0.001775860002152274,22.69661488311557
0,-0.0115972232719084,-0.0017358804733677517,22.803290793865052
0,-0.011594656418726462,-0.0017032026040936254,22.862439888667904
0,-0.011593155425573758,-0.0016768414760984897,22.882051834914293
0,-0.011592620893397212,-0.0016559719471041338,22.86874333010544
0,-0.01159296144342686,-0.0016399010019648118,22.827987018208148
0,-0.011594094379000129,-0.0016280444612590816,22.764304535873865
0,-0.011595945891225265,-0.00161990769309187,22.681426241282654
0,-0.011598450928225661,-0.0016150697842232584,22.5824219708901
0,-0.011601552831264182,-0.0016131706042454429,22.469807476124416
0,-0.011605202820478049,-0.0016139002457243477,22.345630851100065
0,-0.01160935939330496,-0.0016169903966684182,22.211542690682673
0,-0.011613987681874065,-0.0016222072772861026,22.068853112208128
0,-0.011619058802097704,-0.0016293458414679937,21.91857821785968
0,-0.011624549216708559,-0.0016382250017548615,21.761478096958157
0,-0.011630440126579673,-0.0016486836845915783,21.598088071309885
0,-0.01163671689884228,-0.0016605775614647433,21.428744564590406
0,-0.011981740120505461,-0.0019572792480826717,15.602047000358084
0,-0.011999308722945242,-0.001961777024484702,15.236610480801462
0,-0.0120168854886432,-0.0019677713618939355,14.853748771690215
0,-0.012034488447358407,-0.0019750585534296476,14.45446759501653
0,-0.012052132674177603,-0.0019834560079683783,14.039601413855502
0,-0.012069830376638072,-0.001992799035565144,13.609847431273328
0,-0.012087590968204318,-0.002002938156023439,13.165794944109496
0,-0.0121054211315341,-0.0020137368390550662,12.70795083060287
0,-0.012123324875152759,-0.002025069600500253,12.236761810131915
0,-0.012141303587077466,-0.0020368203926724596,11.752633997464567
0,-0.012159356088712868,-0.002048881238316592,11.25595018032817
0,-0.01217747869205917,-0.0020611510672399144,10.747085174612954
0,-0.012195665262971164,-0.0020735347227100647,10.226419552856541
0,-0.012213907292907857,-0.0020859421115126797,9.694351995547468
0,-0.012232193981334884,-0.0020982874773959213,9.151310478069343
0,-0.012250512330692841,-0.002110488782749762,8.597762475686855
0,-0.012268847255631423,-0.0021224671880043355,8.034224341849256
0,-0.01228718170803711,-0.0021341466226010384,7.461269988155388
0,-0.012305496819252613,-0.002145453445699799,6.879538964580762
0,-0.012323772060800865,-0.0021563161992379423,6.289744002871846
0,-0.012341985424883302,-0.0021666654607423756,5.692678041299249
0,-0.012360113625915655,-0.0021764338085928222,5.0892206922932015
0,-0.012378132324389203,-0.0021855559183803935,4.480344043208117
0,-0.012396016374384524,-0.0021939688156768075,3.867117592758765
0,-0.012413740096106143,-0.002201612317889739,3.2507120208456977
0,-0.012431277574823044,-0.002208429705713106,2.6324013690711183
0,-0.012448602987562684,-0.002214368672508605,2.0135630778310247
0,-0.01246569095877575,-0.002219382606923639,1.3956751925914774
0,-0.012482516945898388,-0.002223432268818204,0.7803099320261829
0,-0.012499057655202307,-0.0022264879191980086,0.1691227267482045
0,-0.012515291487376132,-0.00222853195872238,-0.4361641792344133
0,-0.012531199010671443,-0.0022295621132151578,-1.0337843817452552
0,-0.0125467634567249,-0.0022295951747090927,-1.6219567975183824
0,-0.012561971229614315,-0.0022286712590179406,-2.198922099415366
0,-0.012576812411154,-0.0022268584721969412,-2.7629855383754163
0,-0.012591281233115988,-0.00222425778617699,-3.3125646149636263
0,-0.012605376467414268,-0.0022210078077896803,-3.8462388137065777
0,-0.012619101654859658,-0.0022172889869758535,-4.362797113942301
0,-0.012632465047666745,-0.0022133266529260056,-4.861277309199279
0,-0.012645479076128997,-0.0022093920965565745,-5.340989406184807
0,-0.012658159062883586,-0.0022058007409135505,-5.801513672812062
0,-0.01267052080078867,-0.00220290626855221,-6.242662458689885
0,-0.012682576494991084,-0.0022010894297545577,-6.664394054565291
0,-0.012694328478451151,-0.00220074019165409,-7.066667235514405
0,-0.012705760107442171,-0.002202232021720067,-7.449227987598675
0,-0.012716823437805447,-0.0022058876433160026,-7.811327386225621
0,-0.012727423825570041,-0.002211936883485334,-8.151384726642453
0,-0.012737402643007647,-0.00222046963390588,-8.46663588425065
0,-0.012746520901220757,-0.0022313906824817788,-8.752843995853747
0,-0.012754448453331284,-0.00224438789165293,-9.004191059488093
0,-0.012760764780207065,-0.0022589295390434312,-9.213495629029662
0,-0.012764976646092859,-0.002274308330821169,-9.372881804052604
0,-0.012766553429901628,-0.002289747020806437,-9.474928206052226
0,-0.012764971703637999,-0.0023045761302792752,-9.51415399261708
0,-0.01275974719380623,-0.002318498225942817,-9.488511923036993
0,-0.012750415917026515,-0.002331984367356335,-9.400461206930135
0,-0.012736406491725432,-0.0023469279864390467,-9.257266538701456
0,-0.012716719913274699,-0.002367816084340446,-9.070393073365272
0,-0.01268931140792403,-0.0024038054650774234,-8.854109505014682
0,-0.012650130577452985,-0.0024718962902000436,-8.623509335304322
0,-0.012592223387628197,-0.002599769230789083,-8.391989717393596
0,-0.012506849600769188,-0.002821221977559416,-8.16779114922373
0,-0.012391148984917607,-0.003147922185960678,-7.949623787207674
0,-0.012262301356806683,-0.003518601281952408,-7.728207291332753
0,-0.012154411172642043,-0.0038134404410067,-7.510579445133818
0,-0.012085877482518985,-0.003974632145395916,-7.34432117008614
0,-0.012049880844247225,-0.004036046148995859,-7.284957100633784
0,-0.01203416465914862,-0.004046281880106478,-7.356055282378165
0,-0.012030759517365819,-0.004033771215233068,-7.551695346115437
0,-0.01183118068359583,-0.004101765253749494,-3.1406728960084034
0,-0.01185066555659699,-0.004086760464514518,-3.6473546089527553
0,-0.011875048689781193,-0.0040664880077555445,-4.248719795193031
0,-0.011902821527056445,-0.004044026631013475,-4.933280844477865
0,-0.011932992491498614,-0.004020740595591781,-5.69057157500772
0,-0.011964836173524476,-0.003997240350621763,-6.511457985762652
0,-0.011997781656046178,-0.003973789844123152,-7.388075259625262
0,-0.012031358222200956,-0.003950486869597074,-8.313661101146012
0,-0.012065166311771784,-0.003927347465595035,-9.282388899991263
0,-0.012098860738873427,-0.0039043477815056383,-10.289234250242004
0,-0.012132140513255939,-0.0038814460130238092,-11.3298787635357
0,-0.012164742513873925,-0.0038585944331556263,-12.400643443297163
0,-0.01219643750368115,-0.0038357462003648303,-13.498440589689693
0,-0.012227027567011495,-0.00381285924798716,-14.620733862947105
0,-0.012256344375026179,-0.0037898984484094444,-15.765498545994642
0,-0.012284247885509077,-0.0037668366998097106,-16.931177055676535
0,-0.012310625218574412,-0.0037436553006815025,-18.11662772024733
0,-0.012335389544667178,-0.003720343822620378,-19.321067418200215
0,-0.01235847888822306,-0.0036968996020702053,-20.5440106748763
0,-0.012379854797410848,-0.0036733269171117,-21.78520915646434
0,-0.012399500863476926,-0.0036496358819677653,-23.04459617054896
0,-0.012417421097283332,-0.003625841073514407,-24.322240807432582
0,-0.012433638189741355,-0.003601959898201981,-25.618315797698493
0,-0.012448191700074041,-0.0035780107132895363,-26.93308210440625
0,-0.01169622087416401,-0.003962334298702205,-0.15306663484314265
0,-0.011678872420560562,-0.003956626939497488,-1.654905887791871
0,-0.011660759270878038,-0.003950863260228452,-3.3275748375032577
0,-0.011641773799518747,-0.0039450980439598,-5.179504172115637
0,-0.011621794793122774,-0.003939423996774648,-7.219055978774083
0,-0.011600689649440762,-0.0039339711705086555,-9.454299325645644
0,-0.011578319039753098,-0.003928901859419021,-11.892693481515206
0,-0.0115545446648553,-0.0039244029869217965,-14.540702442723997
0,-0.01152924076548691,-0.003920678578195506,-17.4033804338158
0,-0.011502310050551157,-0.003917945184782043,-20.48398339447648
0,-0.011473704676460451,-0.003916432898312294,-23.783671938101055
0,-0.011443452842750512,-0.003916393676109166,-27.301371967763718
0,-0.011411691452285818,-0.0039181170019396685,-31.033846437661573
0,-0.011378705108757547,-0.003921950490949828,-34.976005299756316
0,-0.011344971498202594,-0.003928320201457172,-39.12144430384081
0,-0.011311212978006547,-0.00393774259992843,-43.46316399509539
0,-0.011278454083435105,-0.003950817886002543,-47.99438540856854
0,-0.01124808476952259,-0.003968193277529255,-52.70935383373751
0,-0.011221929484006719,-0.003990485508104992,-57.60400889529682
0,-0.011202322033127116,-0.004018155159013215,-62.67639824589495
0,-0.011192183813903137,-0.00405133312455507,-67.92671923503103
0,-0.011715143137296661,-0.0036683438370387752,-83.11000180992505
0,-0.011658483857324696,-0.0036217542772247376,-84.6891890362146
0,-0.011598822254830369,-0.0035684427406631907,-86.23377687717465
0,-0.011535757010030187,-0.003512197376243973,-87.72515928408313
0,-0.011469104189348768,-0.003456284458401022,-89.13652391320858
0,-0.011399054039311431,-0.003402778872927048,-90.44174693708823
0,-0.01132624879334943,-0.0033522504896482262,-91.62082506105546
0,-0.011251768659987447,-0.003303858534265167,-92.66058738760306
0,-0.011177043669831972,-0.0032557353959324154,-93.5518231532326
0,-0.011103714366423486,-0.0032054793605999173,-94.2848657186963
0,-0.011033451421711903,-0.003150611160058159,-94.84530721806124
0,-0.010967731799561495,-0.0030889226426501944,-95.21074468746146
0,-0.010907573731497835,-0.0030187101653247066,-95.34892799934553
0,-0.010853262049013018,-0.00293892198228767,-95.21760637905282
0,-0.010804141522068116,-0.0028492576052434717,-94.76661325298332
0,-0.01075858964668034,-0.0027502436782802604,-93.94288081662852
0,-0.010714258942873704,-0.002643283385433907,-92.69862068504479
0,-0.010668579779204157,-0.0025306469405633226,-91.0016260483409
0,-0.010619377206898897,-0.0024153566995580066,-88.84507444367661
0,-0.010565373510657674,-0.0023009376498367776,-86.25350170816051
0,-0.010506394158342211,-0.0021910520812519025,-83.282622746474
0,-0.010443242613613546,-0.0020890915830707167,-80.01299162672872
0,-0.010377354953548005,-0.001997825186806535,-76.53970661994633
0,-0.010310402280823772,-0.0019191820505515531,-72.96126736601695
0,-0.010243972322144532,-0.0018541947915551198,-69.3701493437694
0,-0.010179384578003776,-0.0018030772522815255,-65.84639513548257
0,-0.010117629158398542,-0.001765382082529617,-62.45433622302907
0,-0.010059389279876934,-0.0017401827428784491,-59.2418524311626
0,-0.012233487393607766,-0.0020160385806604975,-143.3142089290243
0,-0.012121583936412786,-0.001988092888768114,-141.05433313996411
0,-0.012011847344919103,-0.0019584297000224933,-138.44421529723962
0,-0.011911236276553838,-0.001933357269427713,-135.54619486389885
0,-0.011823501021209808,-0.0019149883787282613,-132.37586947327054
0,-0.011749367735843194,-0.0019015305021887756,-128.90923192526057
0,-0.011687641068883588,-0.001889012667699047,-125.10631351133102
0,-0.011636460814642835,-0.0018730391569354824,-120.93733790719614
0,-0.011594217040519293,-0.0018498464409830674,-116.40120983903016
0,-0.01156000995747177,-0.0018166415921392304,-111.53289382684395
0,-0.011533752071624083,-0.001771507561742616,-106.40080825458418
0,-0.011516055702579183,-0.001713162018301188,-101.09744919331015
0,-0.011508020100337406,-0.0016407526813440074,-95.72711495224442
0,-0.011510989136688916,-0.0015537784782817443,-90.3943715757096
0,-0.01152631412243112,-0.0014521689296105181,-85.1959420025682
0,-0.01155513212454867,-0.00133652004081645,-80.21727339284726
0,-0.011598161452886866,-0.0012084514574531523,-75.53354211225977
0,-0.01165552521886731,-0.0010710004189327384,-71.21362553715646
0,-0.011726637997040535,-0.0009289038974601045,-67.32475922778922
0,-0.011810214951115632,-0.0007885729045934514,-63.9353241142969
0,-0.011904460379559504,-0.0006575956060010257,-61.1137115754507
0,-0.012007440187302727,-0.000543770293680405,-58.92269420382422
0,-0.01211755226312326,-0.0004539214429214646,-57.41081866925593
0,-0.012233940520830471,-0.00039292233974811905,-56.60386332817237
0,-0.012356715554642083,-0.0003632705122083126,-56.49921322666368
0,-0.012486941409335445,-0.00036526840163924625,-57.064246765031136
0,-0.01262644614766989,-0.000397573401552525,-58.237960303925554
0,-0.012777544786406879,-0.00045778386424790004,-59.93435257048199
0,-0.012942726028094334,-0.0005428133942912986,-62.046554116725964
0,-0.013124293941963511,-0.0006489508855497366,-64.4514994307276
0,-0.013323912955175671,-0.0007716178697399175,-67.01542900235856
0,-0.013541999051277967,-0.0009049133914825348,-69.60052510904862
0,-0.011297045716098606,0.0010456077051740962,-91.93636184758998
0,-0.011156565418755399,0.0012590684382824324,-89.35236068166796
0,-0.011009190054518963,0.0014803020544867877,-87.32950986865671
0,-0.010860101495552771,0.0016905870200865504,-85.8346162930671
0,-0.010712540992395592,0.001874250733108855,-84.81158904084991
0,-0.010566175915187166,0.002024054112496205,-84.15934964685948
0,-0.010417958108340246,0.0021408677790321945,-83.74654919682234
0,-0.010264357845993036,0.002229554112299627,-83.45348712627973
0,-0.010103109676425023,0.0022950085427666063,-83.20739017856988
0,-0.009933789128795813,0.002340136953777289,-82.994494235309
0,-0.009757547574579258,0.0023654970595138837,-82.85211663152167
0,-0.009576498454536318,0.002369890607923013,-82.84862017428486
0,-0.009393056213818507,0.0023514491915708857,-83.05635729788949
0,-0.00920936586759643,0.0023089454358548793,-83.5212419290857
0,-0.010939845756622348,0.0006645642266615284,-69.93298983723624
0,-0.010886680071026599,0.0005888039283486089,-71.36206763793675
0,-0.010783213045369673,0.0005393989310046145,-73.2506359589
0,-0.010637291861704305,0.0005135959742763089,-75.46951737958038
0,-0.010462325937580248,0.000505043328220791,-77.87864649669103
0,-0.010273379244324077,0.0005066704813277696,-80.33667513357167
0,-0.010083815431991081,0.0005128364944280458,-82.71291489285409
0,-0.009903458393553324,0.0005202291752656159,-84.89917988680214
0,-0.009738308784988159,0.0005276652684635733,-86.81854287516
0,-0.009591250133179711,0.0005353230459964262,-88.42865372856294
0,-0.009463079312590954,0.0005439311950491766,-89.71913839703399
0,-0.009353419165267163,0.0005542046908688482,-90.70462566456037
0,-0.009261346532012688,0.0005665798382413626,-91.41596568152
0,-0.009185748518463146,0.0005811699999734351,-91.89194976059237
0,-0.009125488100071525,0.0005978365182878222,-92.17287980500151
0,-0.009079460555378093,0.0006162950264045712,-92.29635661048013
0,-0.009046598024126775,0.0006362132780180902,-92.29502180276197
0,-0.009025854744220336,0.0006572835936465157,-92.19572853280525
0,-0.009465505203346306,-0.0008588864493702583,-79.2210611161317
0,-0.009453262025018372,-0.0005272383000485375,-76.9412233525356
0,-0.009427640786555648,-0.0001846373429712706,-74.59568975342282
0,-0.009388695270199521,0.00016108822325033444,-72.21261231142512
0,-0.009336739369078606,0.0005029227971022159,-69.82641399752984
0,-0.00927194075060559,0.0008355403235708178,-67.47488309532439
0,-0.00919407315609126,0.0011557563460051594,-65.1966840461795
0,-0.009102457434207881,0.001462363246097781,-63.030061558717755
0,-0.008996089175742808,0.0017554336272737722,-61.012678138485946
0,-0.00887392519717396,0.002035392965176786,-59.18171792449567
0,-0.008735282308116044,0.002302218660837614,-57.57307093878727
0,-0.008580282684363044,0.002555018544491543,-56.218806979587725
0,-0.008410256762867652,0.0027920472908695318,-55.1431295428505
0,-0.008227996429529715,0.003011034141627843,-54.35806619299195
0,-0.00803775958590693,0.003209609779438373,-53.860633721356905
0,-0.007844978260274681,0.0033856608716404247,-53.63274401281656
0,-0.007655708422591727,0.0035375487342392937,-53.64396750060543
0,-0.007475945239284616,0.003664213102299197,-53.85616841742672
0,-0.007310969904082294,0.003765201535628744,-54.228551918213604
0,-0.007164872534509089,0.0038406446402160844,-54.72189150322944
0,-0.00704032505529535,0.0038911800317903687,-55.301314841771706
0,-0.006938597058963981,0.003917830410669395,-55.93763114782257
0,-0.00685975148033161,0.003921853120687109,-56.60755606569489
0,-0.006802938673874515,0.003904585707396263,-57.29329444555327
0,-0.0067667186908031435,0.0038673096791675145,-57.981857942143
0,-0.006749364820911595,0.003811147019407776,-58.66433216805263
0,-0.006749122616456615,0.0037369968040524156,-59.33515134144157
0,-0.006764411704916876,0.0036455153831599298,-59.99133200668848
0,-0.006793963737568373,0.003537142151087374,-60.631576409547755
0,-0.006836893039876013,0.003412170893973165,-61.2551797619195
0,-0.00689270101836055,0.003270860777258061,-61.86075613031779
0,-0.006961223067619203,0.0031135698179840803,-62.4449184599793
0,-0.0070425364970251,0.002940879739460392,-63.00117443161073
0,-0.007136855828834299,0.0027536717973151953,-63.51937260174372
0,-0.007244442401768747,0.002553117991690216,-63.985986794485235
0,-0.007365545344011506,0.0023405757810714533,-64.38533449176714
