trajectory_ID,longitude,latitude,altitude,timestamp,Pressure_surface,Relative_humidity_isobaric,Temperature_isobaric,Wind_speed_gust_surface,u-component_of_wind_isobaric,v-component_of_wind_isobaric,drct,sknt,alti,vsby,gust,,,,
34,-2.522590218,40.42460622,15970.31054,1460663774,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.53199111,40.42459632,15857.88782,1460663779,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.541315859,40.42473645,15743.75906,1460663784,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.550543888,40.42501767,15628.31113,1460663789,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.559660326,40.42543288,15511.98575,1460663794,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.568656882,40.42597625,15395.26753,1460663799,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.576366478,40.42532559,15310.97795,1460663804,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.583956151,40.4247214,15226.18057,1460663809,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.591411719,40.424189,15140.97149,1460663814,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.598722395,40.42375113,15055.47322,1460663819,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.605882369,40.42342452,14969.83278,1460663824,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.61289151,40.42321743,14884.2129,1460663829,92008.29,17,261.3,1.8,14.7,8.9,250,3,29.94,6.21,0,,,,
34,-2.619754884,40.4231292,14798.77598,1460663834,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.626344055,40.42260364,14711.6955,1460663839,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.632812178,40.42215225,14624.23353,1460663844,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.639178273,40.42176893,14536.50835,1460663849,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.645459852,40.42144603,14448.62761,1460663854,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.651672579,40.42117532,14360.68534,1460663859,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.657830313,40.42094837,14272.76201,1460663864,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.66394535,40.42075668,14184.92655,1460663869,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.670028722,40.42059163,14097.23924,1460663874,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.676090478,40.42044454,14009.75512,1460663879,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.682139896,40.42030674,13922.52731,1460663884,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.688185616,40.42016967,13835.61019,1460663889,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.69423569,40.42002512,13749.06177,1460663894,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.70029756,40.41986536,13662.94517,1460663899,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.706377971,40.41968335,13577.32887,1460663904,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.712482857,40.41947281,13492.28548,1460663909,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.718617193,40.41922828,13407.88923,1460663914,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.72478486,40.41894508,13324.21251,1460663919,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.730988533,40.41861924,13241.32168,1460663924,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.737229619,40.41824734,13159.27292,1460663929,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.743508246,40.41782639,13078.1086,1460663934,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.749823321,40.41735371,12997.8545,1460663939,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.756172653,40.41682683,12918.51832,1460663944,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.762553122,40.41624343,12840.08932,1460663949,92008.29,19.2,265.8,1.8,12.7,6.27,250,3,29.94,6.21,0,,,,
34,-2.768960892,40.41560135,12762.53925,1460663954,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.775241987,40.41513022,12675.39253,1460663959,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.781582269,40.41457554,12589.41034,1460663964,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.787976652,40.41392914,12504.45572,1460663969,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.794419373,40.41318465,12420.37711,1460663974,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.800904321,40.41233746,12337.01779,1460663979,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.807425302,40.41138463,12254.22396,1460663984,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.813976251,40.41032477,12171.85127,1460663989,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.820551366,40.40915796,12089.76955,1460663994,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.827145207,40.40788556,12007.86595,1460663999,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.833752741,40.40651018,11926.0466,1460664004,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.840369368,40.4050355,11844.23718,1460664009,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.846990919,40.4034662,11762.38257,1460664014,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.853613648,40.40180782,11680.44583,1460664019,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.860234208,40.40006664,11598.40677,1460664024,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.866849631,40.39824955,11516.26015,1460664029,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.873457299,40.39636393,11434.01377,1460664034,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.880054912,40.39441751,11351.68651,1460664039,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.886640459,40.39241821,11269.30636,1460664044,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.893212191,40.39037407,11186.90854,1460664049,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.899768592,40.38829312,11104.53374,1460664054,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.906308352,40.38618324,11022.2265,1460664059,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.91283034,40.38405213,10940.0338,1460664064,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.919333591,40.38190723,10858.00372,1460664069,92008.29,38.3,269.3,1.8,9.4,3.48,250,3,29.94,6.21,0,,,,
34,-2.925817277,40.37975561,10776.18435,1460664074,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.932427159,40.37722425,10684.78199,1460664079,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.939019103,40.37474467,10594.18279,1460664084,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.945591591,40.37231963,10504.44163,1460664089,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.952143261,40.36995143,10415.60783,1460664094,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.958672909,40.36764203,10327.72392,1460664099,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.965179498,40.36539304,10240.8245,1460664104,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.971662158,40.36320579,10154.93555,1460664109,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.978120186,40.36108139,10070.07409,1460664114,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.98455305,40.35902072,9986.248158,1460664119,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.990960386,40.35702448,9903.457251,1460664124,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-2.99734199,40.35509317,9821.692934,1460664129,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.003697816,40.35322712,9740.939735,1460664134,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.010027967,40.35142649,9661.176141,1460664139,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.016332681,40.34969123,9582.375635,1460664144,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.022612327,40.34802111,9504.507729,1460664149,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.028867386,40.34641573,9427.538911,1460664154,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.035098438,40.34487445,9351.433502,1460664159,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.041306153,40.34339649,9276.154385,1460664164,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.047491269,40.34198084,9201.663616,1460664169,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.053654581,40.34062637,9127.922924,1460664174,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.059796922,40.33933175,9054.894096,1460664179,92008.29,53.7,273.1,1.8,5.68,1.43,250,3,29.94,6.21,0,,,,
34,-3.065919152,40.33809557,8982.539288,1460664184,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.072054205,40.33697028,8909.932569,1460664189,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.078174881,40.33589269,8837.998207,1460664194,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.08428187,40.33486136,8766.69571,1460664199,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.090375785,40.33387493,8695.986324,1460664204,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.096457154,40.33293211,8625.833174,1460664209,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.102526422,40.3320317,8556.20135,1460664214,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.108583941,40.33117261,8487.057948,1460664219,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.114629971,40.33035385,8418.372063,1460664224,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.120664676,40.32957454,8350.114751,1460664229,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.126688122,40.32883394,8282.258957,1460664234,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.132700275,40.32813144,8214.779412,1460664239,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.138700996,40.32746656,8147.652495,1460664244,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.144690045,40.32683897,8080.85608,1460664249,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.150667072,40.32624848,8014.369349,1460664254,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.156631617,40.32569508,7948.172586,1460664259,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.162583108,40.32517888,7882.246948,1460664264,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.168520859,40.32470019,7816.574217,1460664269,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.174444065,40.32425947,7751.136538,1460664274,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.1803518,40.32385733,7685.916137,1460664279,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.186243015,40.32349457,7620.895039,1460664284,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.192116537,40.32317216,7556.054771,1460664289,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.197971064,40.32289123,7491.376071,1460664294,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.203805164,40.32265308,7426.838602,1460664299,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.209617274,40.32245919,7362.420678,1460664304,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.215405703,40.32231119,7298.099012,1460664309,92008.29,56.2,277.4,1.8,3.67,-0.3,250,3,29.94,6.21,0,,,,
34,-3.221168629,40.32221089,7233.84849,1460664314,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.226887407,40.32199466,7166.656043,1460664319,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.232577231,40.32183533,7099.431128,1460664324,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.238236261,40.32173479,7032.150611,1460664329,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.243862574,40.32169501,6964.790538,1460664334,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.249454171,40.32171803,6897.326121,1460664339,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.255008986,40.321806,6829.731766,1460664344,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.2605249,40.32196109,6761.981136,1460664349,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.265999747,40.32218552,6694.047257,1460664354,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.271431328,40.32248154,6625.902673,1460664359,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.276817426,40.32285143,6557.519635,1460664364,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.282155818,40.32329743,6488.870336,1460664369,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.28744429,40.32382179,6419.927177,1460664374,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.29268065,40.32442672,6350.663061,1460664379,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.297862741,40.32511438,6281.051711,1460664384,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.302988455,40.32588687,6211.068004,1460664389,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.308055741,40.32674622,6140.688306,1460664394,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.313062623,40.32769439,6069.890812,1460664399,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.318007199,40.32873327,5998.655879,1460664404,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.322887655,40.32986465,5926.966339,1460664409,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.327702271,40.33109025,5854.807807,1460664414,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.332449423,40.33241169,5782.168967,1460664419,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.337127591,40.33383052,5709.041845,1460664424,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.341735361,40.3353482,5635.422068,1460664429,92008.29,50.2,281.7,1.8,4.23,-1.93,250,3,29.94,6.21,0,,,,
34,-3.346271433,40.33696611,5561.309116,1460664434,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.350800068,40.33866229,5488.945462,1460664439,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.355257305,40.34046392,5416.140012,1460664444,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.35964209,40.34237195,5342.900403,1460664449,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.363953488,40.34438712,5269.238537,1460664454,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.368190701,40.34650993,5195.170849,1460664459,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.372353094,40.34874051,5120.718612,1460664464,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.376440222,40.35107863,5045.908255,1460664469,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.380451864,40.35352349,4970.771701,1460664474,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.384388064,40.35607367,4895.34669,1460664479,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.388249185,40.35872693,4819.677068,1460664484,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.392035951,40.36148011,4743.812972,1460664489,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.395749506,40.36432892,4667.810864,1460664494,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.399391454,40.36726785,4591.733299,1460664499,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.402963906,40.37028998,4515.648347,1460664504,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.406469495,40.37338699,4439.628565,1460664509,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.409911377,40.37654908,4363.749434,1460664514,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.41329321,40.37976513,4288.087253,1460664519,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.41661909,40.38302278,4212.716541,1460664524,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.419893475,40.38630882,4137.70713,1460664529,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.423121067,40.38960948,4063.121253,1460664534,92008.29,45.6,285.6,1.8,4.96,-1.89,250,3,29.94,6.21,0,,,,
34,-3.426306698,40.39291094,3989.010998,1460664539,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.42950729,40.3962411,3917.275687,1460664544,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.432669199,40.39954976,3845.913821,1460664549,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.435797502,40.40282569,3774.988769,1460664554,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.438896939,40.40605944,3704.545937,1460664559,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.441971846,40.40924352,3634.613061,1460664564,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.445026124,40.41237246,3565.202187,1460664569,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.448063215,40.41544273,3496.312885,1460664574,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.451086113,40.41845256,3427.936084,1460664579,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.454097377,40.42140167,3360.057881,1460664584,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.457099153,40.42429106,3292.662835,1460664589,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.460093211,40.42712266,3225.736465,1460664594,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.463080973,40.42989908,3159.266904,1460664599,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.466063547,40.43262338,3093.245792,1460664604,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.469041754,40.43529885,3027.668616,1460664609,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.472016149,40.43792879,2962.534683,1460664614,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.474987025,40.44051639,2897.846947,1460664619,92008.29,48.8,287.5,1.8,2.76,0.04,250,3,29.94,6.21,0,,,,
34,-3.477954403,40.44306458,2833.611845,1460664624,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.480917025,40.44559297,2769.882081,1460664629,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.483874656,40.44808584,2706.566488,1460664634,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.486825608,40.45054414,2643.689522,1460664639,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.489767286,40.45296775,2581.283592,1460664644,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.492695848,40.45535524,2519.391188,1460664649,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.495605742,40.45770347,2458.067804,1460664654,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.498489166,40.46000714,2397.38551,1460664659,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.501335486,40.46225842,2337.43664,1460664664,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.504130819,40.46444653,2278.336459,1460664669,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.506858027,40.46655774,2220.222859,1460664674,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.509497494,40.46857597,2163.250716,1460664679,92008.29,53.4,287.5,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.512028935,40.47048418,2107.579231,1460664684,92008.29,53.4,288.9,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.514404264,40.47227897,2055.418465,1460664689,92008.29,53.4,288.9,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
34,-3.516637651,40.47392975,2004.803066,1460664694,92008.29,53.4,288.9,1.8,1.79,0.41,250,3,29.94,6.21,0,,,,
