Env Reward,,
1337.214583,,
1242.743157,,
1541.180444,,
1455.45774,,
1451.753065,,
1424.424019,,
1393.370666,,
1371.437974,,
1492.037277,,
1540.126504,,
1535.022408,,
1694.304908,,
1627.377763,,
1729.651299,,
1629.158701,,
1784.899225,,
1740.703654,,
1895.074783,,
1769.23878,,
1708.443331,,
1756.343491,,
1671.069024,,
1685.491135,,
1678.198356,,
1793.904998,,
1728.131418,,
1740.413635,,
1795.98588,,
1605.765425,,
1805.604585,,
1705.519446,,
1926.825407,,
1695.373529,,
1704.900174,,
1632.11353,,
1754.477038,,
1838.500899,,
1742.069954,,
1704.328563,,
1951.779202,,
1807.025148,,
1906.6295,,
1658.96518,,
1896.41632,,
1971.711324,,
1912.162141,,
1927.901729,,
1816.816691,,
1899.396899,,
1888.030914,,
1837.622397,,
1820.287146,,
1845.16079,,
1783.399451,,
1983.874821,,
1996.208449,,
1865.036855,,
1954.560353,,
1834.015368,,
1920.800668,,
1864.397182,,
1962.869166,,
2047.263024,,
1935.165408,,
2318.007997,,
2167.515382,,
2076.229413,,
1926.794872,,
1993.079826,,
2105.333953,,
2066.406863,,
1894.948844,,
1991.306813,,
2270.042506,,
2248.487755,,
2233.912518,,
2059.943069,,
2224.002234,,
2056.037972,,
2060.843209,,
2252.933819,,
2221.92639,,
2315.001262,,
2401.536237,,
2288.333913,,
2329.546288,,
2474.741675,,
2252.199006,,
2179.437442,,
2472.882477,,
2183.592048,,
2353.439735,,
2203.683437,,
2233.752529,,
2227.915867,,
2470.605232,,
2391.667717,,
2337.085326,,
2433.765984,,
2480.282462,,
2406.639705,,
2403.281823,,
2408.742305,,
2187.044479,,
2309.072859,,
2458.630143,,
2376.923249,,
2621.405525,,
2298.944043,,
2545.602758,,
2475.616343,,
2498.302546,,
2696.761869,,
2482.430356,,
2368.159204,,
2342.295913,,
2215.246275,,
2512.798597,,
2663.521709,,
2623.716641,,
2256.295738,,
2409.945147,,
2475.991966,,
2543.565675,,
2539.605146,,
2549.080918,,
2637.805993,,
2334.74011,,
2572.867398,,
2661.555152,,
2611.373937,,
2630.388282,,
2539.978456,,
2603.356058,,
2517.66416,,
2749.007132,,
2538.049293,,
2663.319274,,
2470.132382,,
2510.696681,,
2623.684846,,
2487.827779,,
2417.939028,,
2634.545212,,
2728.867845,,
2645.723656,,
2734.965369,,
2554.345613,,
2782.352945,,
2651.546908,,
2645.8282,,
2652.540992,,
2862.892163,,
2598.291502,,
2407.534375,,
2761.356337,,
2718.338575,,
2671.040277,,
2695.447924,,
2631.96584,,
2522.621995,,
2492.729536,,
2442.704963,,
2479.85543,,
2556.262306,,
2643.142758,,
2724.730468,,
2566.623118,,
2717.610856,,
2632.640474,,
2707.55649,,
2687.553858,,
2672.639372,,
2820.754833,,
2727.133469,,
2872.600369,,
2631.001114,,
2820.558706,,
2767.600925,,
2639.769882,,
2530.754949,,
2801.918285,,
2696.752709,,
2586.968995,,
2625.646839,,
2422.147524,,
2499.559313,,
2521.017672,,
2633.127284,,
2619.785378,,
2841.313419,,
2854.162758,,
2810.499124,,
2571.446199,,
2789.85773,,
2740.515886,,
2684.603768,,
2772.109922,,
2634.93409,,
2519.609775,,
2776.336388,,
2463.793295,,
2600.853538,,
2708.153163,,
2734.416041,,
2597.987221,,
2794.86457,,
2601.689108,,
2968.291031,,
2648.782191,,
2495.035993,,
2835.781649,,
2570.073846,,
2606.572358,,
2560.663997,,
2686.52527,,
2655.309526,,
2569.532893,,
2811.500913,,
2770.596573,,
3041.36036,,
2894.072427,,
2735.215817,,
2752.211433,,
2814.297488,,
2813.312373,,
2816.127594,,
2767.475845,,
2661.873511,,
2831.002431,,
2761.580946,,
2692.754638,,
2687.190245,,
3020.800518,,
2602.286081,,
2642.415867,,
2704.672037,,
2949.299191,,
2616.966345,,
2670.748403,,
2839.689356,,
2691.36938,,
2889.878484,,
2613.998915,,
2834.781856,,
2900.025299,,
2625.468276,,
2868.183534,,
2791.536358,,
2812.395966,,
2867.567355,,
2494.581865,,
2740.307347,,
2723.034393,,
2995.928462,,
2859.830438,,
2807.07897,,
2748.183608,,
2711.712654,,
2740.567511,,
2741.355494,,
2610.910279,,
2613.571453,,
2835.847203,,
2760.733942,,
2890.725879,,
2807.537721,,
2804.764045,,
2651.317085,,
2606.717003,,
2909.076978,,
2931.547845,,
2825.505947,,
2767.9175,,
2738.375366,,
2857.116613,,
2595.436758,,
2813.107964,,
2973.403367,,
2841.891659,,
2879.930804,,
2717.218973,,
2711.84866,,
2972.905859,,
2826.054565,,
2751.28039,,
2622.897525,,
2786.618952,,
2616.789889,,
2811.027194,,
2750.841806,,
2903.73257,,
2814.492388,,
2944.650798,,
2825.539395,,
2904.136656,,
2846.965243,,
2788.515902,,
2794.261596,,
2867.960415,,
2759.476428,,
2650.051074,,
2726.99078,,
3134.133789,,
2816.827528,,
2872.765108,,
2964.779317,,
2962.288631,,
2785.226522,,
2798.114674,,
3147.546862,,
2936.295807,,
2711.277461,,
2789.610477,,
2978.339094,,
2747.110229,,
3035.301314,,
2916.312491,,
2745.605538,,
2890.30932,,
2853.311492,,
2977.494222,,
2930.205421,,
3081.315282,,
3126.470425,,
2830.242637,,
2902.92858,,
3042.494765,,
2780.255388,,
2786.104666,,
2959.127254,,
2923.939869,,
2628.924966,,
2789.948057,,
2823.890299,,
3031.761278,,
2906.920058,,
2816.640897,,
2922.265926,,
3016.394439,,
3069.109633,,
2878.702839,,
2994.452209,,
3018.749354,,
2930.557254,,
3104.577236,,
2841.895123,,
2847.151638,,
2918.222396,,
2884.092676,,
2979.880034,,
3018.317436,,
2702.219343,,
2818.964917,,
2900.482596,,
2949.473685,,
2837.180669,,
3083.78661,,
2885.519571,,
2924.574023,,
3029.605655,,
2748.18442,,
2989.727505,,
2782.836237,,
3012.189512,,
3041.71737,,
2791.61094,,
3000.295584,,
3033.356122,,
2899.591935,,
2965.791628,,
2869.352066,,
3056.073005,,
2931.409283,,
3029.721173,,
3084.079276,,
3090.250472,,
2913.329921,,
3047.683988,,
3001.525002,,
2817.081977,,
2967.928951,,
3018.313123,,
2899.613996,,
3034.392035,,
2920.790842,,
2829.222964,,
3046.138407,,
3000.620917,,
3022.915018,,
2740.249194,,
2805.30384,,
2976.411729,,
3147.219448,,
2930.748379,,
2838.941394,,
2982.860808,,
2922.055266,,
3022.252201,,
3049.184933,,
3164.829954,,
3052.828017,,
2890.777475,,
3103.285282,,
2901.363671,,
3005.758589,,
2920.819348,,
3005.955271,,
3101.820479,,
2972.481555,,
2906.295175,,
2825.457737,,
2919.107827,,
3016.77721,,
2992.992919,,
3108.965462,,
3101.378983,,
2841.116962,,
2999.661339,,
2904.598387,,
2972.379565,,
3010.060924,,
3143.855146,,
2831.476782,,
2721.858313,,
2786.615504,,
3069.506677,,
3006.76448,,
3012.816669,,
2985.832188,,
3015.767726,,
2924.394987,,
3022.630398,,
2668.298383,,
3180.968316,,
3071.403202,,
3014.747123,,
2963.00649,,
3008.928802,,
2854.233848,,
2861.817898,,
3190.819081,,
3037.11566,,
2988.07287,,
3083.244905,,
2963.186656,,
3020.171965,,
2958.992321,,
2800.262418,,
3005.753294,,
2900.832068,,
2957.888707,,
2981.987429,,
3116.662617,,
2987.037003,,
2926.387498,,
3090.780147,,
3083.444219,,
2806.654505,,
2897.410104,,
2966.9893,,
3030.833932,,
2884.540156,,
2958.390679,,
3220.625481,,
2819.521113,,
3115.497224,,
2974.422297,,
2991.315481,,
2916.481785,,
2985.170926,,
2730.86022,,
3102.673042,,
3087.299835,,
2829.20274,,
2940.1216,,
2968.852313,,
2922.86879,,
3021.897352,,
2859.303955,,
3120.671651,,
3192.331419,,
3040.20702,,
3235.007806,,
3018.724218,,
2868.079299,,
3053.123534,,
