dlon,dlat,dalt,episode
1.729181772080052193e+00,1.505230398439834083e+00,2.443263633379778810e+00,1.000000000000000000e+00
7.714336051951720119e-01,1.209477904452790797e+00,2.916197189017722291e+00,1.000000000000000000e+00
-1.595690651120622028e-01,3.231325286846420397e-01,2.561290972918353503e+00,1.000000000000000000e+00
-5.960631500991685483e-01,2.115891916322228394e-01,2.451046366079888017e+00,1.000000000000000000e+00
8.575632051688111268e-01,-6.425172876708173941e-01,2.809236262221454172e+00,1.000000000000000000e+00
6.875646120032534725e-01,-6.128002267500238798e-01,2.614202350673820341e+00,1.000000000000000000e+00
-3.475706218288400762e-01,-3.020935475789914837e-01,3.336415344543607997e+00,1.000000000000000000e+00
5.293865452320265508e-01,-5.603454468195414595e-01,2.081516716570430692e+00,1.000000000000000000e+00
4.386956664113145221e-01,-1.271716997823134077e-01,2.454520329446812532e+00,1.000000000000000000e+00
6.334004423341326184e-01,-1.633109788147097508e+00,2.167980436610046802e+00,1.000000000000000000e+00
-1.055007043740868733e-02,-1.117182138396968782e-01,1.069018510482278916e+00,1.000000000000000000e+00
8.088401001174960747e-01,1.227617721385194649e+00,1.637493999270331235e+00,1.000000000000000000e+00
-3.694106220348725156e-01,5.166925365697375150e-02,2.732997928823808209e+00,1.000000000000000000e+00
-4.042066206026128650e-01,-8.930676886824345795e-02,1.370215585819550164e+00,1.000000000000000000e+00
2.978385620802418421e-01,1.099681619376041475e+00,1.695795772382279409e+00,1.000000000000000000e+00
-5.456092750570913363e-01,4.558801997807222506e-01,2.179751661335117774e+00,1.000000000000000000e+00
-6.340873814342609105e-01,4.773180892243753526e-01,2.044141763660919597e+00,1.000000000000000000e+00
-4.372116112677815192e-02,1.122151464300228163e+00,2.162244797181288369e+00,1.000000000000000000e+00
-2.271345461297469559e-01,1.907201126342988884e-01,2.377857987404504492e+00,1.000000000000000000e+00
-1.243640610316444128e+00,6.021286187569258042e-02,2.156997455161826061e+00,1.000000000000000000e+00
2.005810889978069111e-01,9.279035102222870091e-01,1.532379633666926200e+00,1.000000000000000000e+00
6.453507110731139251e-01,5.289476601944781420e-01,2.979021676099509186e+00,1.000000000000000000e+00
2.405622699714944357e-01,5.476515625271138887e-01,2.249167808817452041e+00,1.000000000000000000e+00
-8.408680619684433255e-01,6.789483706835204302e-01,2.574424197927913216e+00,1.000000000000000000e+00
-1.698644034440480510e+00,1.435099500760546709e+00,3.560579844028496588e+00,1.000000000000000000e+00
-9.636880547473942737e-01,9.629580769564387577e-01,2.681065550653107810e+00,1.000000000000000000e+00
-9.051165287424570716e-01,8.713809125658023014e-01,3.981570102285417079e+00,1.000000000000000000e+00
-5.803450265004237441e-01,7.322765977758043388e-01,2.689289462541519349e+00,1.000000000000000000e+00
-8.047068230703237068e-01,1.983423722951062729e+00,2.553152811977134284e+00,1.000000000000000000e+00
-6.840949051860575336e-01,9.514107437242497189e-01,2.254408949896161918e+00,1.000000000000000000e+00
-5.923387926135327275e-01,1.935744866678218434e-01,2.692540754079010501e+00,1.000000000000000000e+00
2.510385315497543068e-02,1.119196484611191700e+00,3.453507866152918826e+00,1.000000000000000000e+00
-1.135389151476701608e+00,2.256814459697134567e-01,2.548643572544579516e+00,1.000000000000000000e+00
-3.684309867824020479e-01,9.730150986464380924e-01,2.881063710012204737e+00,1.000000000000000000e+00
-6.755815566184568688e-01,1.156024385607984595e+00,2.758429015533092610e+00,1.000000000000000000e+00
-2.663352376803678201e-01,4.197978512650803462e-01,3.251268953584957266e+00,1.000000000000000000e+00
-8.036010261872446048e-01,-2.323973788363971060e-01,2.805193778547611316e+00,1.000000000000000000e+00
1.899531690800614347e-01,1.903103271847002453e+00,2.787494443115726472e+00,1.000000000000000000e+00
-2.540893240784798390e-01,9.997183693792699444e-02,2.646303429076084512e+00,1.000000000000000000e+00
-1.524747280104823188e+00,-7.668091236663103771e-01,3.396900885067406950e+00,1.000000000000000000e+00
-9.548125018512918505e-01,-3.533784313698993262e-01,1.500884541736685174e+00,1.000000000000000000e+00
-1.474769049152204747e+00,-7.320059980875582850e-01,2.734059326472971119e+00,1.000000000000000000e+00
-1.351697678219383914e+00,6.547818006559469328e-02,2.203996387318071459e+00,1.000000000000000000e+00
-1.272097625672687471e+00,1.010963086124613719e+00,2.171737790200645168e+00,1.000000000000000000e+00
-1.415738255151132607e+00,2.448069123265727842e-01,2.577312586563848207e+00,1.000000000000000000e+00
-5.989262823905069366e-01,1.602063087007259412e-01,1.578210363880875100e+00,1.000000000000000000e+00
-2.182052962360135906e-01,3.172935368700205983e-01,4.139565359275251488e+00,1.000000000000000000e+00
-1.312113047617458061e-01,4.508462805698101317e-01,1.407056747201974378e+00,1.000000000000000000e+00
4.479973217130042151e-01,9.914031746232940812e-01,3.077989839570291153e+00,1.000000000000000000e+00
-8.573271826574979659e-01,-3.927154646981498298e-01,2.229096044734142801e+00,1.000000000000000000e+00
-2.225418433830590903e+00,7.634786212546230688e-01,2.218698057816872460e+00,1.000000000000000000e+00
-1.583432906938498252e+00,2.670993427332983283e-01,1.493326729747296522e+00,1.000000000000000000e+00
-8.778672060609741257e-01,-1.215896222426651851e+00,2.326340109251391119e+00,1.000000000000000000e+00
-1.538198356852737758e+00,-2.576947645956850774e-02,2.642938860734266093e+00,1.000000000000000000e+00
-2.474656929641683600e+00,-8.495814465870212828e-01,2.223343181135806645e+00,1.000000000000000000e+00
-1.138930563831913823e+00,-6.565302236313377837e-02,3.384782972150077285e+00,1.000000000000000000e+00
-1.853639706788951180e+00,1.350699046239577927e-01,2.487552497277353947e+00,1.000000000000000000e+00
-2.042219758063358981e+00,-7.742126040326705039e-02,3.199777176781835486e+00,1.000000000000000000e+00
-1.575181427957217384e+00,-3.005916320636898842e-01,3.209269741792695640e+00,1.000000000000000000e+00
-1.721308364991245732e+00,3.915727782402145807e-01,8.427674892667182949e-01,1.000000000000000000e+00
-1.235748941388500999e+00,-5.477014449199618662e-02,2.633926597783101009e+00,1.000000000000000000e+00
-3.041680534120460244e+00,-1.373819539309910076e-01,4.063871364768705696e+00,1.000000000000000000e+00
-2.380987629767349123e+00,3.572211550767649402e-01,3.805522543961349591e+00,1.000000000000000000e+00
-1.844656236983117648e+00,6.629271795968380010e-01,2.396289903037156055e+00,1.000000000000000000e+00
-2.304675220965846982e+00,3.175684174512983793e-01,2.555172986680699587e+00,1.000000000000000000e+00
-3.522988186948627476e+00,-3.818581189446662583e-02,3.401966248335438259e+00,1.000000000000000000e+00
-4.270008597714859633e+00,-1.125684071620727034e+00,2.592360234542497199e+00,1.000000000000000000e+00
-2.425494211321356008e+00,-1.786076067093119724e-01,2.726701449917189546e+00,1.000000000000000000e+00
-2.367356305573476760e+00,-4.959848618141799448e-01,2.312388136126446447e+00,1.000000000000000000e+00
-2.588961309425528157e+00,7.609147734132348795e-03,2.113222494234872961e+00,1.000000000000000000e+00
-2.326992124265020223e+00,-4.009107205905402260e-01,1.611256999653880584e+00,1.000000000000000000e+00
-1.945892855241382335e+00,-7.812333626727621105e-01,2.514418938606492571e+00,1.000000000000000000e+00
-3.230302235729908489e+00,-1.077036489791364016e+00,2.054119704377128208e+00,1.000000000000000000e+00
-3.542280584559293288e+00,-1.146431340718605085e+00,1.256673546623614079e+00,1.000000000000000000e+00
-1.687652744452286191e+00,-1.886174713969760441e+00,2.745986187532574174e+00,1.000000000000000000e+00
-1.813158277099467641e+00,-6.780712635334457117e-01,1.144749821924872180e+00,1.000000000000000000e+00
-3.178835770481744483e+00,-1.794956291281560867e+00,1.029059101920769548e+00,1.000000000000000000e+00
-1.836095511251567336e+00,-7.170383298849134501e-01,1.582438640619013404e+00,1.000000000000000000e+00
-1.837041837880300621e+00,-5.087051739199063283e-01,1.153228521102348747e+00,1.000000000000000000e+00
-2.282107935515805597e+00,-2.455766805682567944e-01,1.554516483588338938e+00,1.000000000000000000e+00
-1.785980278510047370e+00,6.237715225042603784e-01,1.035346237380089462e+00,1.000000000000000000e+00
-1.143102124168392963e+00,-6.243502659760000739e-01,1.694398554168651483e+00,1.000000000000000000e+00
-1.918554962786173101e+00,-3.390844300880901385e-01,9.501929864086642308e-01,1.000000000000000000e+00
-2.597169879273812931e+00,-2.516699527595092634e-01,1.987171096392376324e+00,1.000000000000000000e+00
-1.544569692398517713e+00,-5.642911835399766485e-01,9.594198663905123547e-01,1.000000000000000000e+00
-2.109127417669491855e+00,1.549797449918157044e+00,1.470387454439418429e+00,1.000000000000000000e+00
-1.363675414771819527e+00,3.424342440921382957e-01,2.415551763118915840e+00,1.000000000000000000e+00
-5.709837910495201285e-01,2.631727883765658804e-01,1.445993522448965951e+00,1.000000000000000000e+00
-1.185137095380403460e+00,-1.852187540374350405e-02,1.014577707065046130e+00,1.000000000000000000e+00
-1.158907871449377014e+00,-2.788698216904377247e-01,9.495441690073611607e-01,1.000000000000000000e+00
-2.310157294075727563e+00,-2.083606556387000985e-01,8.374269133504015361e-01,1.000000000000000000e+00
-1.789880289739781638e+00,-2.160497653503252735e-01,7.548183930379088746e-01,1.000000000000000000e+00
-1.465563457234088984e+00,-1.196033111186904696e+00,7.413878395347761607e-02,1.000000000000000000e+00
-1.895967789803720827e+00,-1.137241458579160841e-01,2.487305722451435552e-01,1.000000000000000000e+00
-1.852789786188694832e+00,1.049103125579792017e+00,9.197075758048030014e-01,1.000000000000000000e+00
-1.931758819063857047e+00,2.553050851095521878e-01,6.157986994095666633e-01,1.000000000000000000e+00
-2.287556927714161858e+00,7.634195976064018785e-01,-3.204527635245839612e-01,1.000000000000000000e+00
-1.730673483869544116e+00,1.008958211903180913e-01,2.298566148082875071e-01,1.000000000000000000e+00
-2.179528272237832631e+00,-7.101221611795200950e-01,1.048232107911040156e-02,1.000000000000000000e+00
-2.151204639029273835e-01,-8.938406319622596019e-01,3.044758571282993320e-02,1.000000000000000000e+00
-1.558512975720450555e+00,-3.632710804005832017e-01,-2.244500044795162130e-01,1.000000000000000000e+00
-2.653113359500182789e+00,4.371171456276357059e-01,6.610242878785484999e-01,1.000000000000000000e+00
-9.512463386963169176e-01,2.341889565396094164e-01,5.345255720561243873e-01,1.000000000000000000e+00
-2.020212452769680311e+00,4.735263227503675454e-01,-4.248308284791467715e-01,1.000000000000000000e+00
-1.322047074230972230e+00,7.115752711781706541e-01,2.132799614039515013e-01,1.000000000000000000e+00
-2.274588909740328013e+00,1.688962905914601909e-01,-3.770209420822600577e-01,1.000000000000000000e+00
-1.169057741398101591e+00,1.230657608490675070e+00,6.025686024410156771e-03,1.000000000000000000e+00
-1.032630772879671754e+00,1.437315282334662214e+00,9.696216619674082882e-01,1.000000000000000000e+00
-2.438309337209275895e+00,5.832789602258967587e-01,-1.312345182652231990e-01,1.000000000000000000e+00
-1.460628654832942352e+00,3.745304279710692796e-01,-1.130474784704501301e-01,1.000000000000000000e+00
-4.699169014882867978e-01,-1.706201463308854027e-03,-1.242232372972266186e-01,1.000000000000000000e+00
-1.122754254117765527e+00,-1.694105757079373831e-01,-4.715761662237744067e-02,1.000000000000000000e+00
-3.347338254784092415e-01,5.331787421129029481e-01,1.011576862099487162e+00,1.000000000000000000e+00
-1.055965123270929507e+00,-9.886888712732555540e-02,-1.978612488167862393e-01,1.000000000000000000e+00
-6.180738903738473011e-01,2.895455908527791444e-01,-6.928152353865089097e-01,1.000000000000000000e+00
-8.411855142087648618e-01,2.911994748821749024e-01,-9.516308270071577313e-03,1.000000000000000000e+00
-1.061296753883828492e+00,-5.644943438786697021e-01,3.440928215262933354e-01,1.000000000000000000e+00
-7.555072665548722144e-01,9.871936999754091779e-01,9.628559048849852919e-01,1.000000000000000000e+00
-1.853609948132773244e+00,-3.377282300915604996e-01,-1.771030843025342694e-01,1.000000000000000000e+00
-5.619827398781636063e-01,-1.084725548541140561e-01,-1.119363385293602464e-01,1.000000000000000000e+00
-9.999983110588577251e-01,3.219477382701256829e-01,7.169402334891964435e-01,1.000000000000000000e+00
-5.132411615988553555e-01,-4.967719964168000324e-01,9.229250344579021936e-01,1.000000000000000000e+00
-6.203345260297437047e-01,-1.116822192208564712e-01,4.345704058002423931e-02,1.000000000000000000e+00
-1.331326048408169482e+00,-2.487997709219107456e-01,-1.636769936685404381e-01,1.000000000000000000e+00
-1.402741076905020590e+00,-5.122786796559761768e-01,1.292483461986030147e+00,1.000000000000000000e+00
-2.295190008115283398e+00,-1.349137192602901658e-01,6.779240787961162695e-01,1.000000000000000000e+00
-5.826779291232534463e-01,8.768366338806471427e-02,1.996776369493019343e-01,1.000000000000000000e+00
-1.534135079944434210e-01,3.639634336602981524e-02,2.969716479661244080e-02,1.000000000000000000e+00
1.977765348203870399e-01,2.314716509338690664e-01,1.319451527994888740e-01,1.000000000000000000e+00
-1.285835976160503158e+00,-1.191166550279925684e-01,-1.906831183867726542e-01,1.000000000000000000e+00
-6.281538898231514567e-01,8.518211321980948547e-01,4.537979287186361121e-02,1.000000000000000000e+00
-1.595324677584920803e+00,9.249997300175044623e-01,-5.490209183024512551e-01,1.000000000000000000e+00
-1.504068796910615902e+00,7.656924786988711373e-01,1.043235319599790101e-01,1.000000000000000000e+00
-5.087822065901747015e-01,5.943955616548821652e-01,2.547827067924603450e-01,1.000000000000000000e+00
7.383816257051489806e-02,3.861700025785685941e-02,-7.436249335258970916e-02,1.000000000000000000e+00
-9.579408450489036442e-01,-3.360361402124635299e-01,1.063027109170665563e-01,1.000000000000000000e+00
-1.216908966931880443e+00,5.852408263710224823e-01,-6.323208828061861464e-01,1.000000000000000000e+00
-1.084687217676286952e+00,9.015234681288011309e-01,2.949408612673163899e-01,1.000000000000000000e+00
-1.216151787372837800e+00,-1.998205411297794276e-01,-4.054849052436121370e-01,1.000000000000000000e+00
-1.135934261586780014e+00,-1.747893220827356764e-01,3.360738975607591716e-01,1.000000000000000000e+00
-4.020200287552980756e-01,-5.014399919333042410e-01,-8.619002148886725223e-01,1.000000000000000000e+00
-1.424989357577701954e+00,-2.467579826071956695e-01,-2.656202546608957826e-01,1.000000000000000000e+00
-1.314461267995862048e+00,3.734400429999547577e-01,-1.558608814009070587e+00,1.000000000000000000e+00
-1.512956324313647016e+00,5.513958422563440820e-01,4.696410671456170971e-01,1.000000000000000000e+00
-1.119625107504622408e+00,2.794185253100979205e-01,-5.487204196831066971e-01,1.000000000000000000e+00
-9.891646273481874418e-01,-1.579345749875792349e-01,-1.374175743709390662e+00,1.000000000000000000e+00
-5.770866577628811500e-01,1.659610656385440974e-01,-1.113665864688882845e+00,1.000000000000000000e+00
-1.464739387870826803e+00,8.049889678249962932e-01,-8.188974734312270964e-01,1.000000000000000000e+00
-1.075217707405899281e+00,4.976084842547273679e-01,-2.343464572183942551e-01,1.000000000000000000e+00
-1.271236759855658649e+00,8.095394570216825070e-01,-6.809104065105801018e-01,1.000000000000000000e+00
-1.387733614290723061e+00,8.226513771525783003e-01,1.974324452791211271e-01,1.000000000000000000e+00
-1.289340537824631872e+00,-1.130758823788526879e-01,-2.647509991715990552e-01,1.000000000000000000e+00
-1.526960116501884013e+00,6.769546930661729522e-02,-4.879312377372970744e-01,1.000000000000000000e+00
-6.644241319374020183e-01,2.224713150680701634e-01,-9.663949354955606585e-01,1.000000000000000000e+00
-5.956934399223658971e-01,5.765871378295517324e-01,-3.335693472548336147e-01,1.000000000000000000e+00
-1.668169843085103077e+00,5.039375248569861743e-01,3.443244933884938019e-01,1.000000000000000000e+00
-1.542547964310010622e+00,1.867845622750216927e+00,9.301101858989340165e-01,1.000000000000000000e+00
-9.358600216622159351e-01,3.212302376027515449e-01,5.207379933083844392e-02,1.000000000000000000e+00
-1.595237636299108308e+00,1.177404958641466770e+00,1.287329504545426662e-01,1.000000000000000000e+00
-1.860051554204879221e+00,-3.619925688199150393e-01,8.892710953363703874e-01,1.000000000000000000e+00
-1.446373439803246619e+00,2.377045286961407267e-01,-1.885265209071727566e-01,1.000000000000000000e+00
-1.544175980886777655e+00,1.115768700213817688e+00,-1.827875576227389609e-01,1.000000000000000000e+00
-9.471022632650415440e-01,-8.297001724685519886e-01,-4.423669462931151264e-02,1.000000000000000000e+00
-8.917526119686756125e-01,-2.359106628810230810e-01,-2.478195349546877257e-01,1.000000000000000000e+00
-7.765522623614958819e-01,4.225451315981564870e-01,-1.637040717435863657e-01,1.000000000000000000e+00
-1.802567597914334296e+00,-1.535964976364584955e-01,3.384929838235724020e-01,1.000000000000000000e+00
-1.385773271454036282e+00,1.569749163525765712e-01,-7.015632042143069569e-01,1.000000000000000000e+00
-5.255395245218250633e-01,-8.503958612286255381e-03,1.478500051547848304e-01,1.000000000000000000e+00
-6.223615861695597218e-02,2.721101960432401601e-01,-1.694111759304972598e-01,1.000000000000000000e+00
-2.807007691781199910e+00,-3.748609463396473940e-01,3.716338711028555064e-01,1.000000000000000000e+00
-9.695631030312689136e-01,-8.754307077709935214e-01,-9.079507575843090428e-02,1.000000000000000000e+00
-2.414569361248930512e+00,-4.984450493487266876e-01,1.214012988568881735e+00,1.000000000000000000e+00
-1.011614968750077725e+00,1.308463572064296310e+00,-4.614873124942286964e-01,1.000000000000000000e+00
-1.344323092373309159e+00,-4.846753424163826041e-01,6.627834512831960456e-01,1.000000000000000000e+00
-1.449137995712831639e+00,-7.506426421773305657e-01,-1.851322867182540133e+00,1.000000000000000000e+00
-1.402028828606204147e+00,4.371370212526295429e-01,-9.963973221177950812e-01,1.000000000000000000e+00
-1.254830040304643735e+00,3.947211586533458938e-01,-5.951002772633259275e-01,1.000000000000000000e+00
-1.025934587087053540e+00,3.774502229424991917e-01,7.322679031802659111e-01,1.000000000000000000e+00
-1.293615316028489559e+00,-5.617553153783843012e-01,-1.575951515858156071e-01,1.000000000000000000e+00
-1.322699108230050768e+00,-5.833513219890722468e-01,5.912583612977617697e-01,1.000000000000000000e+00
-2.190273353844000237e+00,-5.260236511849720742e-01,3.758641293473066192e-01,1.000000000000000000e+00
-1.817163140196548898e+00,2.080338312655113375e-01,-1.491698512354681094e-01,1.000000000000000000e+00
-2.274879075156963637e+00,-1.621554139079835755e-01,6.025935099777899318e-01,1.000000000000000000e+00
-1.156670097839389122e+00,8.487829305099134913e-01,9.676290539781223776e-02,1.000000000000000000e+00
-2.046650951709681365e+00,1.243891350452206446e+00,-3.089907614651658530e-01,1.000000000000000000e+00
-1.294313261255970238e+00,-5.244108110402170286e-01,2.303891001077679468e-01,1.000000000000000000e+00
-1.263402291494877483e+00,5.767705754258040107e-01,-1.685951716720455185e-01,1.000000000000000000e+00
-1.345162662434817857e+00,4.520531642156699892e-01,-1.149354049012066836e+00,1.000000000000000000e+00
-1.421351103933759408e+00,-1.132000890487177003e+00,2.991604642610983800e-01,1.000000000000000000e+00
-1.168124292935097008e+00,-8.780423283157642311e-01,-5.542641750200836270e-01,1.000000000000000000e+00
-2.956067722000995879e+00,-1.102435313529149363e+00,9.920971294589590039e-01,1.000000000000000000e+00
-1.307233604302883379e+00,-6.458579189564014333e-01,3.384285812534160165e-02,1.000000000000000000e+00
-1.342072117699279366e+00,-4.918065050843722918e-02,-1.663697167877630778e-01,1.000000000000000000e+00
-1.831014267310703492e+00,-1.264317165981087898e+00,8.730554756217892565e-02,1.000000000000000000e+00
-2.014829070709939884e+00,-4.952050307898797077e-01,7.119057857629854102e-02,1.000000000000000000e+00
-6.373640040311366883e-01,-5.630200202620985195e-01,-8.617145356808786349e-01,1.000000000000000000e+00
-1.099547362043557408e+00,-5.111013954049083985e-01,-6.240268062853340236e-01,1.000000000000000000e+00
-1.067613896483799341e+00,1.207204343411206748e-01,-6.539115922399209024e-01,1.000000000000000000e+00
-1.825086325424557065e+00,-1.012918351564096264e+00,-1.200981013837296940e+00,1.000000000000000000e+00
-1.613741610433475859e+00,-7.029285529708784175e-01,1.217918661664623148e+00,1.000000000000000000e+00
-1.088610188152981273e+00,-1.382630928616184640e+00,6.777955754228348617e-01,1.000000000000000000e+00
-1.183764957071077095e+00,-1.320531668488203580e+00,-1.256204676719013147e+00,1.000000000000000000e+00
-2.064481011634423435e+00,-8.291242774090310519e-01,-2.159289467668280837e-02,1.000000000000000000e+00
-3.159748073207747643e-01,-5.995770284137780237e-01,2.717648919262380391e-01,1.000000000000000000e+00
-7.074186979234232675e-01,-4.610896464963599728e-01,-3.643320171851498479e-01,1.000000000000000000e+00
-1.837884065068894346e+00,-1.033585782816070164e+00,9.793367641969508153e-02,1.000000000000000000e+00
-2.112484933624576122e+00,-1.518781959023288941e+00,4.393671647486467879e-01,1.000000000000000000e+00
-1.798294817282331204e+00,-8.949968407196603470e-01,-1.806427257896376926e-01,1.000000000000000000e+00
-1.643517330126032183e+00,-2.183001015628237784e+00,3.336925436985108129e-01,1.000000000000000000e+00
-1.765702961675640115e+00,-2.572288531778977649e+00,-3.569687402075986948e-02,1.000000000000000000e+00
-1.446069162839904054e+00,-1.993827375463497864e+00,-1.721913883752602681e+00,1.000000000000000000e+00
-1.108843996358033213e+00,-1.584584979994598131e+00,-4.654120307351022334e-01,1.000000000000000000e+00
-1.562729127821167907e+00,-1.635752810758983156e+00,-4.565298035621331296e-01,1.000000000000000000e+00
-2.488352266841085125e+00,-1.955423519463001636e+00,-1.485489432494876416e-01,1.000000000000000000e+00
-1.424100555056371231e+00,-2.582244351092256807e+00,1.359908166089654202e-01,1.000000000000000000e+00
-2.020946393087182713e+00,-1.722872204837401888e+00,-2.069402328849094530e-01,1.000000000000000000e+00
-1.061803064134104968e+00,-9.972036415238675344e-01,5.437718891257144194e-02,1.000000000000000000e+00
-1.830875370198101759e+00,-1.525530567109042890e+00,2.040690058127621886e-01,1.000000000000000000e+00
-1.505807671211773169e+00,-8.561515891085094143e-01,7.182409949039498809e-01,1.000000000000000000e+00
-1.126679082041275537e+00,-2.123325192893059210e+00,-5.786008334284684640e-01,1.000000000000000000e+00
-1.501323953009500611e+00,-3.205808318272116875e+00,-7.348979174842602546e-01,1.000000000000000000e+00
-4.355954311668105428e-01,-1.405218484180604133e+00,4.940095389309165919e-01,1.000000000000000000e+00
-1.334184803984336032e+00,-1.469644182317727976e+00,-3.466434310349926218e-01,1.000000000000000000e+00
-4.373665854145940557e-01,-3.791058084010612284e-01,-6.741203597667907443e-01,1.000000000000000000e+00
-7.549961886166862701e-01,-1.639709771043531328e+00,-5.697698205236023661e-01,1.000000000000000000e+00
-1.447343874771240380e+00,-1.188159320052456724e+00,5.444229297216588437e-01,1.000000000000000000e+00
-6.080640592908193032e-01,-1.350584543276409422e+00,-5.276063224157780951e-01,1.000000000000000000e+00
-1.477241326941882704e+00,-9.920163750761665789e-01,-8.532016775688054944e-01,1.000000000000000000e+00
-2.253969042066244377e+00,-8.275743592572504248e-01,-9.386839940373079005e-03,1.000000000000000000e+00
-2.708098876440998559e-01,4.639517656961467118e-01,-9.618070042233838046e-02,1.000000000000000000e+00
-1.375557531585017923e+00,-1.122161560693553550e+00,-8.686930719352163877e-01,1.000000000000000000e+00
-1.969741955005549050e+00,-9.277163308805811415e-01,-1.518771638503437327e+00,1.000000000000000000e+00
-1.512513695891795074e+00,-3.689634162068112788e-01,-3.611853771832109206e-01,1.000000000000000000e+00
4.346226142700928552e-01,-1.718081253121021224e+00,-6.416519403378058151e-01,1.000000000000000000e+00
-1.555500178954343005e+00,-2.386621379521695063e-01,9.713936840994363831e-02,1.000000000000000000e+00
-1.529631413425369235e+00,-9.126172102391389984e-01,1.166874670003101300e-01,1.000000000000000000e+00
-1.484977457991440986e+00,-1.512677306873247751e+00,-1.719263135451364333e+00,1.000000000000000000e+00
-9.852854642831980758e-01,-1.985656410334727173e+00,-1.438458376732668076e-01,1.000000000000000000e+00
-1.806101217865223152e+00,-1.071140386006171674e+00,-6.686204175217842494e-01,1.000000000000000000e+00
1.552155697561945491e-01,-2.762852202835031967e+00,-5.182801953559870167e-01,1.000000000000000000e+00
-2.053103389938266243e+00,-1.371424194878094305e+00,6.659347103611909513e-02,1.000000000000000000e+00
-9.414005568155648929e-01,-2.507774812226577499e-01,-2.296965142732357579e-01,1.000000000000000000e+00
-3.479458030567819105e-01,-2.452329936965029322e+00,-1.281089163796236274e+00,1.000000000000000000e+00
-7.697001079630826359e-01,-1.504506971010468819e+00,4.828423877821739763e-01,1.000000000000000000e+00
-1.310864311853681130e-01,-1.483582121928078923e+00,-6.185155882834469931e-01,1.000000000000000000e+00
-1.036111450752092988e-01,-9.823148400049002138e-01,2.685093614083641222e-01,1.000000000000000000e+00
-1.180598257711894306e+00,-1.186906965977855721e+00,-3.065581466420678747e-01,1.000000000000000000e+00
-6.700802196093080809e-01,-7.886753099347080243e-01,-4.621477428394068498e-01,1.000000000000000000e+00
-1.006972190558769853e+00,-1.185653217953218208e+00,5.273462790343528273e-01,1.000000000000000000e+00
-1.503971264381394501e+00,-7.127819884873373146e-01,-6.383028797377338082e-01,1.000000000000000000e+00
-1.149022302625562375e+00,-2.782484462298401073e+00,3.130563261859784507e-01,1.000000000000000000e+00
