longitude,latitude,altitude,timestamp,Pressure_surface,Relative_humidity_isobaric,Temperature_isobaric,Wind_speed_gust_surface,u-component_of_wind_isobaric,v-component_of_wind_isobaric,latent1,latent2,latent3,episode
1.672964840259719699e+00,1.640403158390424831e+00,-1.677209008726197270e+00,-6.112089371521027825e-01,1.479550527949050842e+00,-6.507457042793151070e-01,1.389306778408237131e+00,-7.464702702867117567e-01,-8.253344804682551938e-01,-8.702670474764538922e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.671736001640824920e+00,1.621241695121313775e+00,-1.650306651998120211e+00,-6.112001044222526991e-01,1.479550527949050842e+00,-6.507457042793151070e-01,1.389306778408237131e+00,-7.464702702867117567e-01,-8.253344804682551938e-01,-8.702670474764538922e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.669173139763623359e+00,1.594551785561429291e+00,-1.625968401643591799e+00,-6.111912716924026157e-01,1.479550527949050842e+00,-8.524880985035393488e-01,1.344803668793540297e+00,-7.464702702867117567e-01,-8.161597534837461421e-01,-8.918037142807553330e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.666276146934474678e+00,1.574501706204116225e+00,-1.605685987914444501e+00,-6.111824389625525322e-01,1.479550527949050842e+00,-8.524880985035393488e-01,1.344803668793540297e+00,-7.464702702867117567e-01,-8.161597534837461421e-01,-8.918037142807553330e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.665514700989788599e+00,1.551120552251826323e+00,-1.584641228322357875e+00,-6.111736062327024488e-01,1.479550527949050842e+00,-8.524880985035393488e-01,1.344803668793540297e+00,-7.464702702867117567e-01,-8.161597534837461421e-01,-8.918037142807553330e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.665458701364414873e+00,1.530482900715520511e+00,-1.547260426046040083e+00,-6.111647735028523654e-01,1.479550527949050842e+00,-8.524880985035393488e-01,1.344803668793540297e+00,-7.464702702867117567e-01,-8.161597534837461421e-01,-8.918037142807553330e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.661221172906597099e+00,1.511435384431475848e+00,-1.531126898471673936e+00,-6.111559407730021709e-01,1.479550527949050842e+00,-8.524880985035393488e-01,1.344803668793540297e+00,-7.464702702867117567e-01,-8.161597534837461421e-01,-8.918037142807553330e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.659113455997810682e+00,1.488990000769826683e+00,-1.498532581745247505e+00,-6.111471080431520875e-01,1.479550527949050842e+00,-9.359677099066665562e-01,1.181625600206314575e+00,-7.464702702867117567e-01,-6.594836465175133444e-01,-7.577977874984350715e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.655729264213624097e+00,1.486592756427806750e+00,-1.480471712028190945e+00,-6.111382753133020040e-01,1.479550527949050842e+00,-9.359677099066665562e-01,1.181625600206314575e+00,-7.464702702867117567e-01,-6.594836465175133444e-01,-7.577977874984350715e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.651931522792942975e+00,1.486636141856672255e+00,-1.450146730055979605e+00,-6.111294425834519206e-01,1.479550527949050842e+00,-9.359677099066665562e-01,1.181625600206314575e+00,-7.464702702867117567e-01,-6.594836465175133444e-01,-7.577977874984350715e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.648656690225283938e+00,1.470675468764828020e+00,-1.409010683958684007e+00,-6.111206098536018372e-01,1.479550527949050842e+00,-9.359677099066665562e-01,1.181625600206314575e+00,-7.464702702867117567e-01,-6.594836465175133444e-01,-7.577977874984350715e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.643198983463102669e+00,1.477912325819053407e+00,-1.373638789090792622e+00,-6.111117771237517537e-01,1.479550527949050842e+00,-9.359677099066665562e-01,1.181625600206314575e+00,-7.464702702867117567e-01,-6.594836465175133444e-01,-7.577977874984350715e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.639420463279034790e+00,1.477812310511739557e+00,-1.343571123245443033e+00,-6.111029443939016703e-01,1.479550527949050842e+00,-9.359677099066665562e-01,1.181625600206314575e+00,-7.464702702867117567e-01,-6.594836465175133444e-01,-7.577977874984350715e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.633724786524747508e+00,1.479740090190714064e+00,-1.317876712394035588e+00,-6.110941116640515869e-01,1.479550527949050842e+00,-1.009012369884402682e+00,9.986683717903351853e-01,-7.464702702867117567e-01,-4.590511493174678215e-01,-7.498212442375826736e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.630191407368396073e+00,1.486198273144330839e+00,-1.281803315377832986e+00,-6.110852789342015035e-01,1.479550527949050842e+00,-1.009012369884402682e+00,9.986683717903351853e-01,-7.464702702867117567e-01,-4.590511493174678215e-01,-7.498212442375826736e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.625007532134815635e+00,1.488597637987306932e+00,-1.245632133895713700e+00,-6.110764462043513090e-01,1.479550527949050842e+00,-1.009012369884402682e+00,9.986683717903351853e-01,-7.464702702867117567e-01,-4.590511493174678215e-01,-7.498212442375826736e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.621050495651714218e+00,1.489334018676196081e+00,-1.220619506419754918e+00,-6.110676134745012256e-01,1.479550527949050842e+00,-1.009012369884402682e+00,9.986683717903351853e-01,-7.464702702867117567e-01,-4.590511493174678215e-01,-7.498212442375826736e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.618947897649527734e+00,1.483939158464062880e+00,-1.189065185103999722e+00,-6.110587807446511421e-01,1.479550527949050842e+00,-1.009012369884402682e+00,9.986683717903351853e-01,-7.464702702867117567e-01,-4.590511493174678215e-01,-7.498212442375826736e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.612639383004323967e+00,1.477096090482598267e+00,-1.148117324959825325e+00,-6.110499480148010587e-01,1.479550527949050842e+00,-9.916207841754178798e-01,8.107663534171659636e-01,-7.464702702867117567e-01,-4.879868267301504803e-01,-1.085633715519468412e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.612087719693243049e+00,1.486002469018832484e+00,-1.117826501212028090e+00,-6.110411152849509753e-01,1.479550527949050842e+00,-9.916207841754178798e-01,8.107663534171659636e-01,-7.464702702867117567e-01,-4.879868267301504803e-01,-1.085633715519468412e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.609420941306417774e+00,1.492323601013279655e+00,-1.081705713265723734e+00,-6.110322825551008918e-01,1.479550527949050842e+00,-9.916207841754178798e-01,8.107663534171659636e-01,-7.464702702867117567e-01,-4.879868267301504803e-01,-1.085633715519468412e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.604698113269369619e+00,1.490896966330787832e+00,-1.049959938487804001e+00,-6.110234498252508084e-01,1.479550527949050842e+00,-9.916207841754178798e-01,8.107663534171659636e-01,-7.464702702867117567e-01,-4.879868267301504803e-01,-1.085633715519468412e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.599011320746090981e+00,1.488495303433016170e+00,-1.019573175146659461e+00,-6.110146170954007250e-01,1.479550527949050842e+00,-9.916207841754178798e-01,8.107663534171659636e-01,-7.464702702867117567e-01,-4.879868267301504803e-01,-1.085633715519468412e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.596534753128308060e+00,1.478627682117888309e+00,-9.847709199338176012e-01,-6.110057843655506415e-01,1.479550527949050842e+00,-9.916207841754178798e-01,8.107663534171659636e-01,-7.464702702867117567e-01,-4.879868267301504803e-01,-1.085633715519468412e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.593682756353161922e+00,1.469019825066947060e+00,-9.523728940429652123e-01,-6.109969516357004471e-01,1.479550527949050842e+00,-1.137710104130890576e+00,6.475882848299401306e-01,-7.464702702867117567e-01,-6.284307244160978190e-01,-1.426232112757865877e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.588544740962460677e+00,1.462127932831730703e+00,-9.110719771481579077e-01,-6.109881189058503637e-01,1.479550527949050842e+00,-1.137710104130890576e+00,6.475882848299401306e-01,-7.464702702867117567e-01,-6.284307244160978190e-01,-1.426232112757865877e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.585343419776944485e+00,1.452978596135379163e+00,-8.852404935101439998e-01,-6.109792861760002802e-01,1.479550527949050842e+00,-1.137710104130890576e+00,6.475882848299401306e-01,-7.464702702867117567e-01,-6.284307244160978190e-01,-1.426232112757865877e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.581941814579765904e+00,1.447615739534009682e+00,-8.548109057979760284e-01,-6.109704534461501968e-01,1.479550527949050842e+00,-1.137710104130890576e+00,6.475882848299401306e-01,-7.464702702867117567e-01,-6.284307244160978190e-01,-1.426232112757865877e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.578970200293677406e+00,1.429089101344161117e+00,-8.279135633595209320e-01,-6.109616207163001134e-01,1.479550527949050842e+00,-1.137710104130890576e+00,6.475882848299401306e-01,-7.464702702867117567e-01,-6.284307244160978190e-01,-1.426232112757865877e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.574576469542436463e+00,1.423861327529581278e+00,-8.145633854402017926e-01,-6.109527879864500299e-01,1.479550527949050842e+00,-1.137710104130890576e+00,6.475882848299401306e-01,-7.464702702867117567e-01,-6.284307244160978190e-01,-1.426232112757865877e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.571992300597296000e+00,1.430341024202090416e+00,-7.942054752340657053e-01,-6.109439552565999465e-01,1.479550527949050842e+00,-1.137710104130890576e+00,6.475882848299401306e-01,-7.464702702867117567e-01,-6.284307244160978190e-01,-1.426232112757865877e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.566806053202308924e+00,1.426541461117442067e+00,-7.603430280533745034e-01,-6.109351225267498631e-01,1.479550527949050842e+00,-1.607282918273481132e+00,5.289133258574136853e-01,-7.464702702867117567e-01,-5.451524333259381017e-01,-1.616073842366153146e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.561542961451267697e+00,1.421509591350284651e+00,-7.432799222925478011e-01,-6.109262897968996686e-01,1.479550527949050842e+00,-1.607282918273481132e+00,5.289133258574136853e-01,-7.464702702867117567e-01,-5.451524333259381017e-01,-1.616073842366153146e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.557830283891648238e+00,1.426870966547845843e+00,-7.222033122904253366e-01,-6.109174570670495852e-01,1.479550527949050842e+00,-1.607282918273481132e+00,5.289133258574136853e-01,-7.464702702867117567e-01,-5.451524333259381017e-01,-1.616073842366153146e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.552254914971589184e+00,1.426604712469433656e+00,-6.951608631707003605e-01,-6.109086243371995018e-01,1.479550527949050842e+00,-1.607282918273481132e+00,5.289133258574136853e-01,-7.464702702867117567e-01,-5.451524333259381017e-01,-1.616073842366153146e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.546484148782036439e+00,1.426525852346021139e+00,-6.697901094487302975e-01,-6.108997916073494183e-01,1.479550527949050842e+00,-1.607282918273481132e+00,5.289133258574136853e-01,-7.464702702867117567e-01,-5.451524333259381017e-01,-1.616073842366153146e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.542017162162059085e+00,1.432083642079611030e+00,-6.429634715989568372e-01,-6.108909588774993349e-01,1.479550527949050842e+00,-1.607282918273481132e+00,5.289133258574136853e-01,-7.464702702867117567e-01,-5.451524333259381017e-01,-1.616073842366153146e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.537145120821930444e+00,1.429499557341259663e+00,-6.134789187741473970e-01,-6.108821261476492515e-01,1.479550527949050842e+00,-1.607282918273481132e+00,5.289133258574136853e-01,-7.464702702867117567e-01,-5.451524333259381017e-01,-1.616073842366153146e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.530028201991782577e+00,1.425774676073504832e+00,-5.867169661549864745e-01,-6.108732934177991680e-01,1.479550527949050842e+00,-1.607282918273481132e+00,5.289133258574136853e-01,-7.464702702867117567e-01,-5.451524333259381017e-01,-1.616073842366153146e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.526100738589017514e+00,1.429634495843229880e+00,-5.676548256841783546e-01,-6.108644606879490846e-01,1.479550527949050842e+00,-1.739458969661765941e+00,4.300175267136407409e-01,-7.464702702867117567e-01,-3.411911949780044861e-01,-1.817082732539633039e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.523155515576170682e+00,1.430006942716419038e+00,-5.307595853732448576e-01,-6.108556279580990012e-01,1.479550527949050842e+00,-1.739458969661765941e+00,4.300175267136407409e-01,-7.464702702867117567e-01,-3.411911949780044861e-01,-1.817082732539633039e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.519316347616349150e+00,1.430542885079295168e+00,-5.028614269264995995e-01,-6.108467952282488067e-01,1.479550527949050842e+00,-1.739458969661765941e+00,4.300175267136407409e-01,-7.464702702867117567e-01,-3.411911949780044861e-01,-1.817082732539633039e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.513088921785052499e+00,1.432226525690311725e+00,-4.709537557665111063e-01,-6.108379624983987233e-01,1.479550527949050842e+00,-1.739458969661765941e+00,4.300175267136407409e-01,-7.464702702867117567e-01,-3.411911949780044861e-01,-1.817082732539633039e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.504967161979838819e+00,1.440519872504471666e+00,-4.268895098776123165e-01,-6.108291297685486398e-01,1.465307666795086172e+00,-1.402062206907460196e+00,4.102383668848844644e-01,5.845405406375422386e-01,-4.971615537146595876e-01,-1.630431620235687440e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.498468497395693211e+00,1.444686113012020101e+00,-3.936672454495915852e-01,-6.108202970386985564e-01,1.465307666795086172e+00,-1.402062206907460196e+00,4.102383668848844644e-01,5.845405406375422386e-01,-4.971615537146595876e-01,-1.630431620235687440e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.492099183638775139e+00,1.448051854614707645e+00,-3.444133527185536670e-01,-6.108114643088484730e-01,1.465307666795086172e+00,-1.332495864071520764e+00,2.223363485117181571e-01,5.845405406375422386e-01,-1.929840667667032661e-01,-1.839417053670019842e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.486447103413922610e+00,1.450201650600463354e+00,-3.110897101766105233e-01,-6.108026315789983895e-01,1.465307666795086172e+00,-1.332495864071520764e+00,2.223363485117181571e-01,5.845405406375422386e-01,-1.929840667667032661e-01,-1.839417053670019842e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.480299536969671204e+00,1.463288036621448907e+00,-2.794442564403326057e-01,-6.107937988491483061e-01,1.465307666795086172e+00,-1.332495864071520764e+00,2.223363485117181571e-01,5.845405406375422386e-01,-1.929840667667032661e-01,-1.839417053670019842e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.474418332910284679e+00,1.467353339000283530e+00,-2.514814892034434313e-01,-6.107849661192982227e-01,1.465307666795086172e+00,-1.332495864071520764e+00,2.223363485117181571e-01,5.845405406375422386e-01,-1.929840667667032661e-01,-1.839417053670019842e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.468739765351498638e+00,1.464794205059483101e+00,-2.181177672189729411e-01,-6.107761333894481393e-01,1.465307666795086172e+00,-1.332495864071520764e+00,2.223363485117181571e-01,5.845405406375422386e-01,-1.929840667667032661e-01,-1.839417053670019842e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.464424773619456444e+00,1.470326164576329697e+00,-1.753734230165510111e-01,-6.107673006595979448e-01,1.465307666795086172e+00,-1.332495864071520764e+00,2.223363485117181571e-01,5.845405406375422386e-01,-1.929840667667032661e-01,-1.839417053670019842e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.457546920026371540e+00,1.468047685599359831e+00,-1.437835557450964086e-01,-6.107584679297478614e-01,1.465307666795086172e+00,-1.332495864071520764e+00,2.223363485117181571e-01,5.845405406375422386e-01,-1.929840667667032661e-01,-1.839417053670019842e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.452362836082449205e+00,1.472301837049582840e+00,-1.080958665339726565e-01,-6.107496351998977779e-01,1.465307666795086172e+00,-1.329017546929723848e+00,-2.490314934771558492e-02,5.845405406375422386e-01,6.602553348828511803e-02,-2.033247054908732920e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.446500433115586848e+00,1.478155718462705881e+00,-7.391992431095086025e-02,-6.107408024700476945e-01,1.465307666795086172e+00,-1.329017546929723848e+00,-2.490314934771558492e-02,5.845405406375422386e-01,6.602553348828511803e-02,-2.033247054908732920e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.441541819984934136e+00,1.477574059548774521e+00,-3.366862718831542534e-02,-6.107319697401976111e-01,1.465307666795086172e+00,-1.329017546929723848e+00,-2.490314934771558492e-02,5.845405406375422386e-01,6.602553348828511803e-02,-2.033247054908732920e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.435396695610257067e+00,1.471291398961249497e+00,1.083795368732357826e-03,-6.107231370103475276e-01,1.465307666795086172e+00,-1.329017546929723848e+00,-2.490314934771558492e-02,5.845405406375422386e-01,6.602553348828511803e-02,-2.033247054908732920e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.431445761242556403e+00,1.483675683824422720e+00,3.561803401669787206e-02,-6.107143042804974442e-01,1.465307666795086172e+00,-1.329017546929723848e+00,-2.490314934771558492e-02,5.845405406375422386e-01,6.602553348828511803e-02,-2.033247054908732920e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.426514192294676242e+00,1.480298345704664564e+00,6.841177752070666529e-02,-6.107054715506473608e-01,1.465307666795086172e+00,-1.329017546929723848e+00,-2.490314934771558492e-02,5.845405406375422386e-01,6.602553348828511803e-02,-2.033247054908732920e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.418776470443734894e+00,1.469344258355570920e+00,1.104583140307374700e-01,-6.106966388207972773e-01,1.465307666795086172e+00,-1.329017546929723848e+00,-2.490314934771558492e-02,5.845405406375422386e-01,6.602553348828511803e-02,-2.033247054908732920e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.412297406853237902e+00,1.462004072120617781e+00,1.291322070274701916e-01,-6.106878060909470829e-01,1.465307666795086172e+00,-1.329017546929723848e+00,-2.490314934771558492e-02,5.845405406375422386e-01,6.602553348828511803e-02,-2.033247054908732920e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.404670058181177517e+00,1.451354207599299340e+00,1.630077383089218179e-01,-6.106789733610969995e-01,1.465307666795086172e+00,-1.189884861257844983e+00,-3.265353367362227588e-01,5.845405406375422386e-01,1.951774595009906355e-01,-2.081106314473847529e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.397314503411787090e+00,1.447675351795130849e+00,1.903490579207024469e-01,-6.106701406312469160e-01,1.465307666795086172e+00,-1.189884861257844983e+00,-3.265353367362227588e-01,5.845405406375422386e-01,1.951774595009906355e-01,-2.081106314473847529e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.390134739395115560e+00,1.452261216097807228e+00,2.172927181487353809e-01,-6.106613079013968326e-01,1.465307666795086172e+00,-1.189884861257844983e+00,-3.265353367362227588e-01,5.845405406375422386e-01,1.951774595009906355e-01,-2.081106314473847529e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.382637755809246416e+00,1.450149917607106209e+00,2.492359951610431112e-01,-6.106524751715467492e-01,1.465307666795086172e+00,-1.189884861257844983e+00,-3.265353367362227588e-01,5.845405406375422386e-01,1.951774595009906355e-01,-2.081106314473847529e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.376944640272797171e+00,1.447299104074574627e+00,2.688631019218376550e-01,-6.106436424416966657e-01,1.465307666795086172e+00,-1.189884861257844983e+00,-3.265353367362227588e-01,5.845405406375422386e-01,1.951774595009906355e-01,-2.081106314473847529e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.372092318512113662e+00,1.445821429303815631e+00,3.200646396884284650e-01,-6.106348097118465823e-01,1.465307666795086172e+00,-1.189884861257844983e+00,-3.265353367362227588e-01,5.845405406375422386e-01,1.951774595009906355e-01,-2.081106314473847529e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.367432116464344372e+00,1.445511172478191275e+00,3.375818951904406284e-01,-6.106259769819964989e-01,1.465307666795086172e+00,-1.189884861257844983e+00,-3.265353367362227588e-01,5.845405406375422386e-01,1.951774595009906355e-01,-2.081106314473847529e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.364051053276055026e+00,1.449926058700893305e+00,3.756971395441160988e-01,-6.106171442521464154e-01,1.465307666795086172e+00,-1.189884861257844983e+00,-3.265353367362227588e-01,5.845405406375422386e-01,1.951774595009906355e-01,-2.081106314473847529e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
