longitude,latitude,altitude,timestamp,Pressure_surface,Relative_humidity_isobaric,Temperature_isobaric,Wind_speed_gust_surface,u-component_of_wind_isobaric,v-component_of_wind_isobaric,latent1,latent2,latent3,episode
1.639778053806623559e+00,1.556035073570968263e+00,-1.322681873135738595e+00,-1.457575243756066508e+00,1.556919307550328702e+00,-2.812693589765799529e-02,1.290410979264464242e+00,2.410538797538638034e-01,-1.647541375835982203e-01,-7.101741273904368934e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.635946345778202415e+00,1.553224759649347364e+00,-1.299045141085542365e+00,-1.457566411026216535e+00,1.556919307550328702e+00,-2.812693589765799529e-02,1.290410979264464242e+00,2.410538797538638034e-01,-1.647541375835982203e-01,-7.101741273904368934e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.632842440810193141e+00,1.547338462656122626e+00,-1.260764895049645284e+00,-1.457557578296366341e+00,1.556919307550328702e+00,-2.812693589765799529e-02,1.290410979264464242e+00,2.410538797538638034e-01,-1.647541375835982203e-01,-7.101741273904368934e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.628224649871913510e+00,1.533387959577659831e+00,-1.212327854274354300e+00,-1.457548745566516146e+00,1.556919307550328702e+00,-2.812693589765799529e-02,1.290410979264464242e+00,2.410538797538638034e-01,-1.647541375835982203e-01,-7.101741273904368934e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.625091755515635006e+00,1.537349170234843854e+00,-1.174516844255971693e+00,-1.457539912836666174e+00,1.556919307550328702e+00,-2.812693589765799529e-02,1.290410979264464242e+00,2.410538797538638034e-01,-1.647541375835982203e-01,-7.101741273904368934e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.620120517680308847e+00,1.538286025617977337e+00,-1.146750408150341904e+00,-1.457531080106815979e+00,1.556919307550328702e+00,3.997060725433688733e-01,1.082729801062541464e+00,2.410538797538638034e-01,-1.612253964357100444e-01,-8.776815358683370816e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.616604197039799962e+00,1.537726083944449318e+00,-1.120410885295507697e+00,-1.457522247376966007e+00,1.556919307550328702e+00,3.997060725433688733e-01,1.082729801062541464e+00,2.410538797538638034e-01,-1.612253964357100444e-01,-8.776815358683370816e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.611521454682909749e+00,1.527146319822068277e+00,-1.102633740686056463e+00,-1.457513414647115813e+00,1.556919307550328702e+00,3.997060725433688733e-01,1.082729801062541464e+00,2.410538797538638034e-01,-1.612253964357100444e-01,-8.776815358683370816e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.605924998776131707e+00,1.519001783625071766e+00,-1.073083052390281011e+00,-1.457504581917265840e+00,1.556919307550328702e+00,3.997060725433688733e-01,1.082729801062541464e+00,2.410538797538638034e-01,-1.612253964357100444e-01,-8.776815358683370816e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.600372529435321045e+00,1.509962699178283518e+00,-1.033404968598385709e+00,-1.457495749187415646e+00,1.556919307550328702e+00,3.997060725433688733e-01,1.082729801062541464e+00,2.410538797538638034e-01,-1.612253964357100444e-01,-8.776815358683370816e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.593898921808251545e+00,1.516264201990070726e+00,-9.962386059626220369e-01,-1.457486916457565673e+00,1.556919307550328702e+00,3.997060725433688733e-01,1.082729801062541464e+00,2.410538797538638034e-01,-1.612253964357100444e-01,-8.776815358683370816e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.590653876625411689e+00,1.512232221469834048e+00,-9.650352563067838840e-01,-1.457478083727715479e+00,1.556919307550328702e+00,6.605798581781414658e-01,8.898829927321855182e-01,2.410538797538638034e-01,2.156339502489481100e-02,8.452518084757798533e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.586089331397511071e+00,1.511515547328358799e+00,-9.358944026323789966e-01,-1.457469250997865284e+00,1.556919307550328702e+00,6.605798581781414658e-01,8.898829927321855182e-01,2.410538797538638034e-01,2.156339502489481100e-02,8.452518084757798533e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.581546115085999960e+00,1.503655186026770618e+00,-8.918282740450117485e-01,-1.457460418268015312e+00,1.556919307550328702e+00,6.605798581781414658e-01,8.898829927321855182e-01,2.410538797538638034e-01,2.156339502489481100e-02,8.452518084757798533e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.576343197562508625e+00,1.498290214741893278e+00,-8.569871216422175753e-01,-1.457451585538165117e+00,1.556919307550328702e+00,6.605798581781414658e-01,8.898829927321855182e-01,2.410538797538638034e-01,2.156339502489481100e-02,8.452518084757798533e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.571321148559622127e+00,1.493819279323039817e+00,-8.227307186881901435e-01,-1.457442752808315145e+00,1.556919307550328702e+00,6.605798581781414658e-01,8.898829927321855182e-01,2.410538797538638034e-01,2.156339502489481100e-02,8.452518084757798533e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.568579791216319741e+00,1.478494386402050331e+00,-7.973697724264826592e-01,-1.457433920078464951e+00,1.556919307550328702e+00,6.605798581781414658e-01,8.898829927321855182e-01,2.410538797538638034e-01,2.156339502489481100e-02,8.452518084757798533e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.564043998770882959e+00,1.473128617963439524e+00,-7.685926995308201004e-01,-1.457425087348614978e+00,1.556919307550328702e+00,3.475313154164144103e-01,7.267049241449595742e-01,2.410538797538638034e-01,1.217796436249175551e-01,3.684901209339233596e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.562849709986268154e+00,1.468478324068576812e+00,-7.583582700905359131e-01,-1.457416254618764784e+00,1.556919307550328702e+00,3.475313154164144103e-01,7.267049241449595742e-01,2.410538797538638034e-01,1.217796436249175551e-01,3.684901209339233596e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.561505943588481715e+00,1.476176465568196816e+00,-7.274210447585037764e-01,-1.457407421888914811e+00,1.556919307550328702e+00,3.475313154164144103e-01,7.267049241449595742e-01,2.410538797538638034e-01,1.217796436249175551e-01,3.684901209339233596e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.558951233108428536e+00,1.470705560438771986e+00,-7.050332651679438456e-01,-1.457398589159064617e+00,1.556919307550328702e+00,3.475313154164144103e-01,7.267049241449595742e-01,2.410538797538638034e-01,1.217796436249175551e-01,3.684901209339233596e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.555864231152245702e+00,1.469180449157058810e+00,-6.803417625815439962e-01,-1.457389756429214422e+00,1.556919307550328702e+00,3.475313154164144103e-01,7.267049241449595742e-01,2.410538797538638034e-01,1.217796436249175551e-01,3.684901209339233596e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.553315030848854583e+00,1.467506061680951879e+00,-6.504694453015215094e-01,-1.457380923699364450e+00,1.556919307550328702e+00,3.475313154164144103e-01,7.267049241449595742e-01,2.410538797538638034e-01,1.217796436249175551e-01,3.684901209339233596e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.549419485579024203e+00,1.469182054543797245e+00,-6.117223319869181664e-01,-1.457372090969514256e+00,1.556919307550328702e+00,3.475313154164144103e-01,7.267049241449595742e-01,2.410538797538638034e-01,1.217796436249175551e-01,3.684901209339233596e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.546756669337951084e+00,1.470612612144036824e+00,-5.743995832046261407e-01,-1.457363258239664283e+00,1.556919307550328702e+00,-2.994356729578213638e-01,5.437476957289801849e-01,2.410538797538638034e-01,2.085866758629653372e-01,6.341090115203081856e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.542892737340552101e+00,1.472713519539356586e+00,-5.361342676556622999e-01,-1.457354425509814089e+00,1.556919307550328702e+00,-2.994356729578213638e-01,5.437476957289801849e-01,2.410538797538638034e-01,2.085866758629653372e-01,6.341090115203081856e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.539279530530674123e+00,1.473871688225744103e+00,-4.965713135781699150e-01,-1.457345592779964116e+00,1.556919307550328702e+00,-2.994356729578213638e-01,5.437476957289801849e-01,2.410538797538638034e-01,2.085866758629653372e-01,6.341090115203081856e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.532905579096287996e+00,1.466697035044224107e+00,-4.662087322624997587e-01,-1.457336760050113922e+00,1.556919307550328702e+00,-2.994356729578213638e-01,5.437476957289801849e-01,2.410538797538638034e-01,2.085866758629653372e-01,6.341090115203081856e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.526279065767769172e+00,1.459831267232147844e+00,-4.308055728927100980e-01,-1.457327927320263949e+00,1.556919307550328702e+00,-2.994356729578213638e-01,5.437476957289801849e-01,2.410538797538638034e-01,2.085866758629653372e-01,6.341090115203081856e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.522017715725910492e+00,1.454218748364893621e+00,-4.076463180073893744e-01,-1.457319094590413755e+00,1.556919307550328702e+00,-2.994356729578213638e-01,5.437476957289801849e-01,2.410538797538638034e-01,2.085866758629653372e-01,6.341090115203081856e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.517274640925396323e+00,1.458459468751327925e+00,-3.719394716488936270e-01,-1.457310261860563561e+00,1.556919307550328702e+00,-2.994356729578213638e-01,5.437476957289801849e-01,2.410538797538638034e-01,2.085866758629653372e-01,6.341090115203081856e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.510727707717957280e+00,1.452888719795823125e+00,-3.333230154047726601e-01,-1.457301429130713588e+00,1.556919307550328702e+00,-1.043795541302372509e+00,3.311217275698677964e-01,2.410538797538638034e-01,3.144489102996090857e-01,8.008187656721231784e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.499847380112527162e+00,1.455040253433770747e+00,-2.893810993775396967e-01,-1.457292596400863394e+00,1.538672310782102759e+00,-6.507457042793151070e-01,3.162873576983012969e-01,4.906800396334943387e-03,2.219958922249402888e-01,8.335225930416180207e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.493447680803449140e+00,1.450231105137037124e+00,-2.556456845572333547e-01,-1.457283763671013421e+00,1.538672310782102759e+00,-6.507457042793151070e-01,3.162873576983012969e-01,4.906800396334943387e-03,2.219958922249402888e-01,8.335225930416180207e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.489946041370265428e+00,1.449256876835727903e+00,-2.209091084406144545e-01,-1.457274930941163227e+00,1.538672310782102759e+00,-6.507457042793151070e-01,3.162873576983012969e-01,4.906800396334943387e-03,2.219958922249402888e-01,8.335225930416180207e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.484718969687123247e+00,1.441637323496692380e+00,-1.880186263461676444e-01,-1.457266098211313254e+00,1.538672310782102759e+00,-6.507457042793151070e-01,3.162873576983012969e-01,4.906800396334943387e-03,2.219958922249402888e-01,8.335225930416180207e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.479833160492614708e+00,1.438954173500624600e+00,-1.562806915280909870e-01,-1.457257265481463060e+00,1.538672310782102759e+00,-6.507457042793151070e-01,3.162873576983012969e-01,4.906800396334943387e-03,2.219958922249402888e-01,8.335225930416180207e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.475176368432217666e+00,1.438473896987902290e+00,-1.385778352476191855e-01,-1.457248432751612865e+00,1.538672310782102759e+00,-6.507457042793151070e-01,3.162873576983012969e-01,4.906800396334943387e-03,2.219958922249402888e-01,8.335225930416180207e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.468767755469526204e+00,1.439527604101606517e+00,-1.135842614745011664e-01,-1.457239600021762893e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.463263968084759004e+00,1.434685255465180775e+00,-8.317906451270881685e-02,-1.457230767291912699e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.457087457321248447e+00,1.427845157043201585e+00,-5.433859582278783434e-02,-1.457221934562062726e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.449859421476711319e+00,1.426874225484731973e+00,-1.563640752535074355e-02,-1.457213101832212532e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.443294466469779325e+00,1.422286843066050022e+00,8.993863982801395332e-03,-1.457204269102362559e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.438676474124071403e+00,1.419517792277359636e+00,2.324388359169318741e-02,-1.457195436372512365e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.433393679401328225e+00,1.423827765203577567e+00,4.280075166284166149e-02,-1.457186603642662392e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.425024762668568146e+00,1.427286411151441836e+00,7.148803851534804576e-02,-1.457177770912812198e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.418538903128679030e+00,1.427621134063614905e+00,9.615908684737531353e-02,-1.457168938182962004e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.411561333100181947e+00,1.435740889497904460e+00,1.088133633560947194e-01,-1.457160105453112031e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.406828435188497872e+00,1.434927952546788177e+00,1.298596271162183458e-01,-1.457151272723261837e+00,1.538672310782102759e+00,-1.033360589876981539e+00,7.893743975324571394e-02,4.906800396334943387e-03,3.342098607277826927e-01,9.563613592587451029e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.401127277358334311e+00,1.432112375980594932e+00,1.622467044033805150e-01,-1.457142439993411864e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.395043896045189413e+00,1.430479790496414383e+00,1.862640826656788984e-01,-1.457133607263561670e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.389296680385103233e+00,1.421657125197635319e+00,2.091836730471524353e-01,-1.457124774533711697e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.384268082028909719e+00,1.424534480360434063e+00,2.314735180025712102e-01,-1.457115941803861503e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.379734769920796245e+00,1.426144804855830950e+00,2.576238750298288083e-01,-1.457107109074011531e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.372421393816048329e+00,1.419842294514830350e+00,2.797276246306383274e-01,-1.457098276344161336e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.366541522883485849e+00,1.425162005882850913e+00,3.070472231967718013e-01,-1.457089443614311142e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.361191579814281072e+00,1.424998871150549462e+00,3.216499811774318207e-01,-1.457080610884461169e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.357274807847466347e+00,1.429135259840459193e+00,3.451833914233203293e-01,-1.457071778154610975e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.351383904612571296e+00,1.433508495526776061e+00,3.723512200938962624e-01,-1.457062945424761002e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.344432664063578420e+00,1.434028058328800981e+00,4.036303619476342974e-01,-1.457054112694910808e+00,1.538672310782102759e+00,-7.342253156824423144e-01,-1.831364279777517312e-01,4.906800396334943387e-03,3.786719991911729477e-01,1.045698643780291759e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.338569022294502808e+00,1.440130680978839672e+00,4.297578429236442177e-01,-1.457045279965060836e+00,1.538672310782102759e+00,4.518808296703233918e-01,-5.045477751950137035e-01,4.906800396334943387e-03,4.492468221489354652e-01,1.093557903345406146e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.333527180747201335e+00,1.438179772612468543e+00,4.544324720709436716e-01,-1.457036447235210641e+00,1.538672310782102759e+00,4.518808296703233918e-01,-5.045477751950137035e-01,4.906800396334943387e-03,4.492468221489354652e-01,1.093557903345406146e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
