trajectory_ID,longitude,latitude,altitude,timestamp
20160409_AEA2159_LEBL_LEMD,2.06961398270244,41.2805320113829,780.0,1460229172
20160409_IBE08GV_LEBL_LEMD,2.07295096264272,41.281280217893894,440.0,1460183018
20160409_IBE10ZK_LEBL_LEMD,2.06439758097611,41.2775672044556,1040.0,1460190067
20160409_IBE1131_LEBL_LEMD,2.06976,41.280613,600.0,1460195701
20160409_IBE13YN_LEBL_LEMD,2.07262616387754,41.2815926425725,820.0,1460200565
20160409_IBE18VM_LEBL_LEMD,2.06921397137523,41.2797910202074,950.0,1460224208
20160409_IBE2101_LEBL_LEMD,2.06614518520746,41.2785212019515,760.0,1460229942
20160409_VLG10AH_LEBL_LEMD,2.068986,41.280518,900.0,1460218781
20160409_VLG10HJ_LEBL_LEMD,2.069913,41.280281,700.0,1460185596
20160409_VLG10PA_LEBL_LEMD,2.0696461663691204,41.280107439272896,840.0,1460211490
20160410_AEA2057_LEBL_LEMD,2.06971447006447,41.2803820292931,900.0,1460284993
20160410_IBE08HN_LEBL_LEMD,2.05431234669595,41.2739498179019,860.0,1460271654
20160410_IBE10ZK_LEBL_LEMD,2.06567176775718,41.2791910269019,740.0,1460276738
20160410_IBE1131_LEBL_LEMD,2.06770047791611,41.279878763491,900.0,1460281117
20160410_IBE16LH_LEBL_LEMD,2.06853537077995,41.279848431929004,720.0,1460298009
20160410_IBE18VM_LEBL_LEMD,2.06815636879992,41.2785602090665,780.0,1460307363
20160410_IBE20DC_LEBL_LEMD,2.0654075833753,41.2785984089318,740.0,1460312267
20160410_VLG10AH_LEBL_LEMD,2.081678,41.284973,0.0,1460307221
20160410_VLG10MN_LEBL_LEMD,2.0718611471111203,41.2815220622411,480.0,1460272484
20160410_VLG10PA_LEBL_LEMD,2.06785237743816,41.279390605361705,860.0,1460298307
20160410_VLG10TY_LEBL_LEMD,2.06339,41.276169,1100.0,1460314806
20160410_VLG10XY_LEBL_LEMD,2.066890969827,41.2775780090279,900.0,1460312364
20160411_AEA2057_LEBL_LEMD,2.0648561830285,41.2773050037873,960.0,1460370042
20160411_AEA2159_LEBL_LEMD,2.069561,41.280499,600.0,1460399806
20160411_IBE06GZ_LEBL_LEMD,2.06897196484067,41.28033602968,480.0,1460351028
20160411_IBE08GV_LEBL_LEMD,2.06685354998046,41.2780480271803,840.0,1460355760
20160411_IBE08HN_LEBL_LEMD,2.0642711522415302,41.2762976097614,980.0,1460358114
20160411_IBE09RL_LEBL_LEMD,2.07197117305066,41.2807958153253,820.0,1460360813
20160411_IBE1045_LEBL_LEMD,2.07663598336592,41.2831226126517,280.0,1460366157
