trajectory_ID,longitude,latitude,altitude,timestamp,Pressure_surface,Relative_humidity_isobaric,Temperature_isobaric,Wind_speed_gust_surface,u-component_of_wind_isobaric,v-component_of_wind_isobaric,drct,sknt,alti,vsby,gust,mode
20160411_VLG10KL_LEBL_LEMD,2.069610764,41.27925781,720,1460365483,98329.58,41.9,289.9,6.1,1.08,6.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.066649362,41.27636701,980,1460365488,98329.58,41.9,289.9,6.1,1.08,6.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.064503984,41.2731138,1180,1460365493,98329.58,41.9,289.9,6.1,1.08,6.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.063505586,41.2695226,1340,1460365498,98329.58,41.9,289.9,6.1,1.08,6.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.063027502,41.265291,1450,1460365503,98329.58,44.7,287.6,6.1,1.63,6.99,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.062351469,41.2612245,1550,1460365508,98329.58,44.7,287.6,6.1,1.63,6.99,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.061007973,41.257465,1640,1460365513,98329.58,44.7,287.6,6.1,1.63,6.99,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.058990552,41.25331241,1740,1460365518,98329.58,44.7,287.6,6.1,1.63,6.99,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.056496163,41.24918021,1840,1460365523,100913.58,51.6,286.2,4.2,-0.2,3.75,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.054226752,41.24489101,1940,1460365528,100913.58,51.6,286.2,4.2,-0.2,3.75,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.051471144,41.24053861,2040,1460365533,100913.58,51.6,286.2,4.2,-0.2,3.75,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.048481744,41.23615641,2100,1460365538,100913.58,51.6,286.2,4.2,-0.2,3.75,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.045349928,41.23151402,2140,1460365543,100913.58,46.7,284.6,4.2,1.78,4.26,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.041832521,41.22655402,2280,1460365548,100913.58,46.7,284.6,4.2,1.78,4.26,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.038214529,41.22163762,2520,1460365553,100913.58,46.7,284.6,4.2,1.78,4.26,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.034778729,41.21680402,2780,1460365558,100913.58,46.7,284.6,4.2,1.78,4.26,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.031090422,41.21141652,3050,1460365563,100913.58,40.8,283.2,4.2,4.23,5.49,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.027696411,41.20644952,3350,1460365568,100913.58,40.8,283.2,4.2,4.23,5.49,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.024626131,41.20200102,3620,1460365573,100913.58,40.8,283.2,4.2,4.23,5.49,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.021183127,41.19718222,3920,1460365578,100913.58,40.8,283.2,4.2,4.23,5.49,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.016604714,41.19299445,4220,1460365583,100913.58,41.5,280.1,4.2,8.55,8.84,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.010685721,41.18970765,4520,1460365588,100913.58,41.5,280.1,4.2,8.55,8.84,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,2.004804336,41.18679085,4860,1460365593,100913.58,41.5,280.1,4.2,8.55,8.84,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.998508358,41.18471806,5180,1460365598,100913.58,41.5,280.1,4.2,8.55,8.84,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.991660778,41.18354487,5420,1460365603,100913.58,41.5,280.1,4.2,8.55,8.84,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.984447016,41.18332467,5720,1460365608,100913.58,54.4,276.6,4.2,10.51,10.19,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.977364202,41.18365727,6100,1460365613,100913.58,54.4,276.6,4.2,10.51,10.19,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.970360212,41.18384307,6520,1460365618,100913.58,54.4,276.6,4.2,10.51,10.19,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.96329541,41.18420687,6780,1460365623,100913.58,54.4,276.6,4.2,10.51,10.19,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.9561852,41.18440767,7020,1460365628,100913.58,54.4,276.6,4.2,10.51,10.19,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.949361742,41.18354205,7320,1460365633,100913.58,42.4,274,4.2,11.7,11.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.943068358,41.18161886,7620,1460365638,100913.58,42.4,274,4.2,11.7,11.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.936640769,41.18024626,7880,1460365643,100913.58,42.4,274,4.2,11.7,11.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.930103355,41.17894386,8080,1460365648,100913.58,42.4,274,4.2,11.7,11.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.923569351,41.17727406,8320,1460365653,100913.58,42.4,274,4.2,11.7,11.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.917201945,41.17539725,8580,1460365658,100913.58,42.4,274,4.2,11.7,11.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.910909747,41.17339386,8780,1460365663,100913.58,42.4,274,4.2,11.7,11.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.904486142,41.17139966,8940,1460365668,100913.58,42.4,274,4.2,11.7,11.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.897938944,41.16936486,9120,1460365673,100913.58,23.7,271.7,4.2,14.2,14.7,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.891267935,41.16728107,9380,1460365678,100913.58,23.7,271.7,4.2,14.2,14.7,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.884412542,41.16514966,9540,1460365683,100913.58,23.7,271.7,4.2,14.2,14.7,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.877544137,41.16310067,9680,1460365688,100913.58,23.7,271.7,4.2,14.2,14.7,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.87052194,41.16104487,9920,1460365693,100913.58,23.7,271.7,4.2,14.2,14.7,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.863654946,41.15908626,10220,1460365698,100913.58,23.7,271.7,4.2,14.2,14.7,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.856858746,41.15721587,10520,1460365703,100913.58,23.7,271.7,4.2,14.2,14.7,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.849900345,41.15537747,10780,1460365708,100913.58,23.7,271.7,4.2,14.2,14.7,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.842933553,41.15362406,11060,1460365713,100913.58,13.5,268.6,4.2,17.45,17.18,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.836192152,41.15197306,11420,1460365718,100913.58,13.5,268.6,4.2,17.45,17.18,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.829543753,41.15029546,11680,1460365723,100913.58,13.5,268.6,4.2,17.45,17.18,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.82279415,41.14861006,11880,1460365728,100913.58,13.5,268.6,4.2,17.45,17.18,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.816093353,41.14689786,12120,1460365733,100913.58,13.5,268.6,4.2,17.45,17.18,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.809799159,41.14524565,12460,1460365738,100913.58,13.5,268.6,4.2,17.45,17.18,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.803673153,41.14359986,12780,1460365743,100913.58,13.5,268.6,4.2,17.45,17.18,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.797290751,41.14185946,12980,1460365748,100913.58,6.6,265.1,4.2,21.31,18.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.790882354,41.14011885,13180,1460365753,100913.58,6.6,265.1,4.2,21.31,18.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.784593355,41.13841385,13460,1460365758,100913.58,6.6,265.1,4.2,21.31,18.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.77767595,41.13656806,13800,1460365763,100913.58,6.6,265.1,4.2,21.31,18.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.771266944,41.13489908,14000,1460365768,100913.58,6.6,265.1,4.2,21.31,18.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.765451557,41.13342086,14140,1460365773,100913.58,6.6,265.1,4.2,21.31,18.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.759040757,41.13183166,14320,1460365778,100913.58,6.6,265.1,4.2,21.31,18.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.752586157,41.13026646,14580,1460365783,100913.58,6.6,265.1,4.2,21.31,18.62,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.746056554,41.12869186,14740,1460365788,100843.17,7.2,264.7,5,21.23,19.54,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.739457157,41.12709966,14880,1460365793,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.732915356,41.12553746,15120,1460365798,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.726347355,41.12395386,15380,1460365803,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.719739552,41.12231326,15580,1460365808,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.713083954,41.12064486,15780,1460365813,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.706499152,41.11898286,15940,1460365818,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.699747347,41.11725467,16080,1460365823,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.692841346,41.11544307,16240,1460365828,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.685953147,41.11362167,16340,1460365833,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.678981145,41.11181467,16440,1460365838,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.671904546,41.11000507,16540,1460365843,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.664054437,41.10800008,16650,1460365848,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.656032726,41.10597411,16760,1460365853,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.64855132,41.10408872,16860,1460365858,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.640858917,41.10214933,16960,1460365863,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.632933113,41.10017533,17060,1460365868,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.624990516,41.09821973,17100,1460365873,100843.17,5.8,260.4,5,25.12,21.34,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.61698211,41.09623354,17160,1460365878,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.60881551,41.09423234,17260,1460365883,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.600438101,41.09215315,17300,1460365888,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.591928699,41.09000415,17360,1460365893,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.583283495,41.08782816,17460,1460365898,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.574533095,41.08563636,17560,1460365903,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.565567086,41.08338337,17600,1460365908,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.556469686,41.08109037,17660,1460365913,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.547465688,41.07879797,17760,1460365918,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.538391682,41.07647597,17860,1460365923,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.529031675,41.07410159,17900,1460365928,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.519685479,41.07171518,17960,1460365933,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.510239068,41.06925479,18120,1460365938,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.500754071,41.06674978,18260,1460365943,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.491305268,41.06422139,18420,1460365948,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.481865674,41.06173278,18560,1460365953,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.472430472,41.05926339,18780,1460365958,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.462987671,41.05676838,18960,1460365963,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.453360865,41.0542474,19120,1460365968,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.443783076,41.05179239,19260,1460365973,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.43428047,41.04933899,19420,1460365978,100843.17,15.5,255.4,5,28.26,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.42469927,41.04686099,19560,1460365983,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.41485946,41.04433861,19720,1460365988,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.405081669,41.04182399,19860,1460365993,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.395393068,41.0393346,20020,1460365998,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.385670067,41.036834,20160,1460366003,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.375802459,41.03427481,20320,1460366008,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.366010069,41.03175219,20460,1460366013,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.356293067,41.0292652,20620,1460366018,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.346497867,41.0267816,20760,1460366023,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.336536456,41.02422341,20920,1460366028,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.326672268,41.0216908,21060,1460366033,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.316879062,41.0191608,21220,1460366038,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.307038461,41.016586,21420,1460366043,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.297018455,41.01398301,21560,1460366048,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.287017062,41.0114068,21660,1460366053,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.277051257,41.00881761,21820,1460366058,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.267116862,41.00624,21960,1460366063,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.257016252,41.00363522,22120,1460366068,100843.17,33,249.8,5,30.8,22.8,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.246934261,41.00104801,22260,1460366073,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.236958262,40.99850501,22360,1460366078,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.226982859,40.99593621,22520,1460366083,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.21681105,40.99330482,22660,1460366088,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.206679059,40.99069861,22760,1460366093,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.196583055,40.98809521,22920,1460366098,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.186488458,40.98548881,23120,1460366103,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.176257849,40.98284442,23320,1460366108,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.166085058,40.98022641,23460,1460366113,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.156080458,40.97762921,23620,1460366118,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.14609826,40.97504741,23760,1460366123,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.135923647,40.97239262,23860,1460366128,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.125798856,40.96972941,24020,1460366133,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.115802057,40.96709841,24160,1460366138,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.105801454,40.96444561,24320,1460366143,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.095608249,40.96176762,24460,1460366148,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.085451257,40.95913261,24560,1460366153,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.075413455,40.95650161,24720,1460366158,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.065385057,40.95387101,24920,1460366163,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.055147047,40.95119882,25060,1460366168,100281.58,40.3,243.1,5.4,34.2,22.9,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.044979658,40.94855461,25160,1460366173,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.034927456,40.94593921,25260,1460366178,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.024884857,40.94331661,25420,1460366183,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.014649248,40.94065242,25560,1460366188,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,1.004445455,40.93798941,25660,1460366193,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.994357057,40.93536621,25820,1460366198,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.984255854,40.93273641,25960,1460366203,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.973949646,40.93005203,26120,1460366208,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.963710054,40.92738081,26260,1460366213,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.953813265,40.9247968,26420,1460366218,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.943859855,40.92219941,26560,1460366223,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.933591845,40.91950762,26720,1460366228,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.923399257,40.91684501,26860,1460366233,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.913338857,40.91422801,26960,1460366238,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.903278858,40.91162241,27120,1460366243,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.893062245,40.90893082,27260,1460366248,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.882925457,40.90625901,27420,1460366253,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.872885658,40.90366061,27560,1460366258,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.862882056,40.90103321,27720,1460366263,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.852730448,40.89833682,27920,1460366268,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.842653858,40.89567521,28060,1460366273,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.832708861,40.89308461,28160,1460366278,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.82277826,40.8905016,28260,1460366283,100281.58,58.1,235.9,5.4,37.5,22.6,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.812646653,40.88789082,28360,1460366288,100281.58,96.5,228.1,5.4,40.5,24.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.8024215,40.88575402,28460,1460366293,100281.58,96.5,228.1,5.4,40.5,24.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.792027808,40.88511383,28500,1460366298,100281.58,96.5,228.1,5.4,40.5,24.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.78189484,40.8833828,28560,1460366303,100281.58,96.5,228.1,5.4,40.5,24.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.771739895,40.88107402,28660,1460366308,100281.58,96.5,228.1,5.4,40.5,24.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.761537712,40.87937281,28760,1460366313,100281.58,96.5,228.1,5.4,40.5,24.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.751325711,40.87778482,28860,1460366318,100281.58,96.5,228.1,5.4,40.5,24.4,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.741056316,40.87625182,28960,1460366323,97575.98,86,228,5.9,41.6,27,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.730530719,40.87482184,29000,1460366328,97575.98,86,228,5.9,41.6,27,190,13,29.8,6.21,30,3
20160411_VLG10KL_LEBL_LEMD,0.720009354,40.87377562,29000,1460366333,97575.98,86,228,5.9,41.6,27,190,13,29.8,6.21,30,3
